first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,job,iban,currency,balance,latitude,longitude
Viorel,Stoica,4841109393566,1918-07-22,"Soseaua Beatrice Pușcașu Nr. 32 Bl. 49  Sc. 59 Ap. 724, Adjud, 417281",Dâmbovița,0747 736 399,21:df:e3:57:7d:4b,98.108.74.14,Formator Manusi Fibre Liberiene,RO61HVAU3359915471739342,XDR,41142310168,62.982658,-72.362229
Claudia,Ionescu,7180130100034,1947-07-28,"Aleea Mazilescu, Giroc, 754957",Botoșani,0736 301 565,68:fe:98:18:13:ac,146.249.44.199,Fermier In Productia Vegetala,RO63MZAK0756626824914768,CAD,40150083626,-58.548826,93.568222
Leonard,Nistor,4570620396130,2022-09-05,"Strada Voinea, Targu Frumos, 956048",Iași,0745 645 201,94:31:4d:18:81:af,33.172.20.174,Operator Curatare Chimica La Schimbatoarele De Caldura Cu Placi,RO70UPCS5329151327372134,NAD,12923605873,57.051476,-165.943269
Bogdana,Dumitrescu,7880726142288,2017-12-21,"Bulevardul Ileana Pop Nr. 531, Marghita, 345665",Arad,0753 467 288,78:3c:ae:fc:1c:49,21.245.87.119,Ciupercar,RO19PYAD9187599815781365,ZAR,30053191479,-5.439335,-99.805134
Olivia,Eftimie,5931002417639,1999-12-13,"Drumul Iustin Tomescu Nr. 97 Bl. 51  Sc. 61 Ap. 312, Intorsura Buzaului, 950036",Dâmbovița,0239 078 957,74:d8:e5:3d:bb:68,21.194.34.87,Acustician Cinematografic,RO14VJCO6527700843103601,AUD,5784569864,-31.111205,-155.492396
Silviu,Ene,8911120415852,1947-09-14,"Soseaua Cristea Nr. 959, Turda, 450573",Vâlcea,0725 739 088,d3:2c:98:ea:a8:5b,117.48.123.162,Decorator Interioare,RO07PEZX4997687254338624,USD,90841954777,18.3033105,-140.397150
Petre,Cristea,6730724276148,1929-01-10,"Aleea Augustina Cristea Nr. 23 Bl. 73  Sc. 87 Ap. 771, Galati, 959724",Sibiu,0740 619 269,81:41:ff:6b:09:98,54.176.125.243,Consilier Inginer Silvic,RO71PQNB6940569687940844,GNF,31344732926,-2.2291935,156.903027
Speranța,Eftimie,6500912442462,2012-06-07,"Aleea Popa Nr. 84, Ramnicu Valcea, 687705",Vaslui,0763 845 080,ca:27:aa:c9:37:cd,60.175.91.234,Videojurnalist (Studii Medii),RO50KDWS7060520808797234,MZN,12082197858,40.5934965,-176.460241
Iosefina,Dochioiu,7230723370085,1975-08-02,"Strada Viorel Dinu Nr. 440 Bl. 36  Sc. 51 Ap. 869, Corund, 318299",Bistrița-Năsăud,0747 128 929,38:72:58:bd:e6:99,78.81.249.188,Asistent De Cercetare In Sociologie,RO11PVRH6978753021716305,BIF,35699736454,8.849527,-61.380451
Zamfir,Nistor,4140228349778,1935-05-27,"Drumul Patricia Stancu Nr. 364 Bl. 61  Sc. 56 Ap. 668, Bragadiru, 481425",București,0247 858 036,53:1f:8e:e2:7d:6f,174.136.183.119,Operator La Prepararea Minereurilor,RO16IHCO0805583268105059,BIF,66720053349,-34.2196755,-171.878250
Olga,Ene,1620518350071,1948-11-19,"Aleea Simi Diaconescu Nr. 89, Cornetu, 100501",Constanța,0241 654 317,c4:21:a7:3c:33:2a,1.99.60.67,Senzitometrist,RO13FFIU9677300238869986,ILS,79143319984,10.1891175,-142.606239
Maria,Florea,2000513329326,1915-11-28,"Bulevardul Marin Nr. 560 Bl. 47  Sc. 78 Ap. 179, Gugesti, 582449",Bihor,0233 669 341,35:e5:fd:06:19:3b,189.191.202.55,Impletitor Obiecte Din Foi De Porumb,RO54WKIH7326454917355249,EGP,13378290670,-83.7022295,-67.253179
Olimpian,Dumitrescu,1280228230757,1988-08-09,"Drumul Georgescu Nr. 127, Moreni, 722525",București,0253 987 552,35:d9:a0:96:24:39,50.74.81.136,Vopsitor,RO75URKD0587818033216661,TJS,17684941723,71.4317815,-76.602948
Ivona,Marin,7310629258366,1970-12-26,"Strada Speranța Nistor Nr. 69 Bl. 54  Sc. 54 Ap. 429, Fagetel (Remetea), 858959",Bacău,0253 880 050,30:8b:62:a1:f9:42,39.72.31.16,Director De Arhiva Banca,RO21XOWD7895968083532298,NIO,52689834910,-33.8201355,140.860360
Irina,Gheorghiu,4250504376743,1959-06-13,"Aleea Angela Florea, Fetesti-Gara, 338580",Ialomița,0265 928 525,09:db:9f:ac:87:40,167.193.34.170,Montator Acumulatori,RO15PHQS2236596194536262,SLL,22597921595,-47.405417,117.084575
Valentina,Eftimie,4091229411563,1928-12-23,"Aleea Ioniță Nr. 388, Diosig, 434130",Vâlcea,0743 569 875,3b:2a:ab:0f:7d:f1,93.211.250.98,"Taietor, Slefuitor, Lustruitor Piatra, Marmura",RO86ZWTR3539433372141548,SHP,25539554592,67.3070065,125.593293
Dorel,Mazilescu,1130321438723,1936-02-20,"Bulevardul Cristea Oprea Nr. 745, Motru, 236121",Brașov,0263 037 491,3b:90:50:ce:e6:cb,110.237.5.173,Manechin,RO80RCZH5913705617681146,BHD,2364973993,-53.764093,-5.647794
Haralamb,Dochioiu,5970502334221,1991-10-13,"Intrarea Aanei Nr. 82 Bl. 80  Sc. 25 Ap. 901, Babadag, 191990",Vaslui,0264 120 422,99:68:38:84:5c:3f,186.31.130.85,Consilier Afaceri Europene,RO38IBER7016988537011095,KYD,84996448875,78.075580,-28.761032
Paul,Diaconescu,5910314454741,1961-05-17,"Bulevardul Eftimie Nr. 642 Bl. 23  Sc. 74 Ap. 443, Saveni, 390294",Arad,0239 359 395,13:ec:75:b3:84:09,116.13.83.201,"Secretar Organizatie Profesionala, Filiala Judeteana/Municipiu",RO72AHRL3088577764849249,IMP,26350447458,11.577400,35.058463
Francesca,Nemeș,6270627076160,1916-07-03,"Intrarea Aanei Nr. 77 Bl. 41  Sc. 79 Ap. 223, Pipera (Voluntari), 509253",Brașov,0257 962 205,43:83:9a:7c:33:eb,109.214.35.248,Consilier Inginer Metalurg,RO67FOOI2832085065477741,SRD,45308479719,-74.5763925,-70.652985
Inocențiu,Barbu,2840129447189,1908-09-19,"Strada Suciu Nr. 542, Baciu, 357987",Brăila,0748 828 339,6b:d7:e6:bf:02:9f,93.204.38.167,Consilier Inginer Mecanic,RO43HUWD7059907502966296,XAF,16905579629,-39.6939115,13.314467
Anaida,Cristea,5060617179402,1930-07-01,"Aleea Constantina Gheorghiu Nr. 76, Tunari, 176697",Argeș,0755 204 020,9c:f3:1f:be:df:58,38.54.4.100,Innobilator Scandurele Pentru Creioane,RO70YZTJ9501583408681866,MZN,58757580928,-46.043429,-118.434680
Alin,Dochioiu,7261025077768,1961-11-07,"Intrarea Elisaveta Georgescu Nr. 76 Bl. 99  Sc. 83 Ap. 133, Bragadiru, 772413",Sibiu,0239 399 450,86:8a:e0:68:e4:ca,3.122.248.73,Subinginer-Sef Car Reportaj,RO41ABYX2211082035477803,HRK,46701791593,-74.217580,15.686232
Raul,Ababei,8970507129379,1955-02-18,"Strada Dochioiu Nr. 17 Bl. 16  Sc. 79 Ap. 311, Sangeorz-Bai, 285962",Iași,0757 749 474,d6:21:c0:36:c5:58,133.96.81.123,Consultant In Domeniul Fortei De Munca,RO66YLYL0767219043881556,RUB,26583915374,-15.347742,-174.448336
Sabina,Ionescu,5760906141501,2011-11-22,"Bulevardul Pop Nr. 926 Bl. 58  Sc. 84 Ap. 190, Deva, 960210",Bihor,0737 741 373,d9:77:a2:0f:2a:86,11.140.219.16,Ecolog,RO16CKJC7154066346951419,VEF,28599902626,52.374053,95.711020
Aurelian,Nistor,8941126464778,1925-10-17,"Drumul Ionescu Nr. 16, Pancota, 341265",Gorj,0262 458 576,93:54:4b:02:79:2a,82.57.204.21,Stopeur,RO65UYHT2102112999000522,GEL,33042206716,-74.9847435,52.807347
Grațiela,Dima,8510801428370,1953-05-26,"Soseaua Diaconu, Calafat, 156974",Tulcea,0261 251 878,23:3b:2e:7d:63:55,205.63.107.250,Agent Curier,RO98MROK9322226597251444,NZD,64830232144,25.410797,-48.099698
Codruța,Mocanu,7060212455346,1930-12-10,"Bulevardul Diaconu Nr. 23 Bl. 43  Sc. 89 Ap. 811, Buftea, 845215",Argeș,0740 762 631,18:88:f8:16:bb:47,67.27.19.55,Specialist Mentenanta Electromecanica-Automatica Echipamente Industriale,RO27FASN2130700362848350,NIO,72736860765,-74.679224,139.779244
Adelaida,Dima,8580120141029,1977-08-12,"Strada Giorgian Nistor, Cluj-Napoca, 604434",Galați,0263 491 909,0a:5b:71:7e:a0:12,161.77.169.146,Masinist La Conditionarea Aerului,RO79RLMX6032753952305533,TJS,75443092683,53.252254,-42.481205
Agripina,Voinea,6071104059859,1911-05-18,"Aleea Dinu, Babeni, 934607",Satu Mare,0720 691 542,9c:67:00:4e:9b:6e,117.210.248.153,Operator Radiotelecomunicatii Aeronautice,RO09BOMG8364873803831862,JOD,13924063172,-51.0143875,-106.813925
Veronica,Mocanu,2111027023886,1941-12-20,"Bulevardul Ene Nr. 302, Arad, 648401",Caraș Severin,0257 483 536,f2:dd:28:62:00:54,114.53.175.66,Discotecar,RO71HJHX3859659295191469,TTD,19966647236,-63.407668,-84.513356
Jeana,Eftimie,8631119158657,2016-01-31,"Aleea Preda Nr. 55 Bl. 25  Sc. 62 Ap. 771, Sancraiu de Mures, 191534",Bihor,0231 917 667,e0:b4:85:b0:86:ce,2.49.217.169,Operator La Instalatii De Ardere,RO74OTCM1931833740386506,BRL,49846400887,-3.2462005,92.801044
Vanesa,Tabacu,7210704200157,1984-12-10,"Bulevardul Aureliana Tudor Nr. 68, Giurgiu, 214884",Ialomița,0746 297 641,0f:ce:97:c2:61:60,204.214.248.0,Motorist,RO32HZWI2523629969518125,WST,39646268158,-89.188023,139.207948
Brăduț,Stan,6580627315369,1936-06-09,"Intrarea Caterina Eftimie Nr. 844 Bl. 25  Sc. 39 Ap. 499, Cajvana, 819109",Sibiu,0732 590 212,7e:16:ee:08:ff:99,119.207.226.83,Masinist La Instalatii Pentru Incalzit Tren,RO69LCTD1924384542025351,VEF,85682503804,-59.867235,13.173711
Luminița,Niță,4600614425604,1992-12-01,"Drumul Mazilescu Nr. 98, Bumbesti-Jiu, 712711",București,0726 769 367,d0:8c:f2:ef:ce:f3,84.241.0.170,Hamal,RO86JMRI9611952931576770,GBP,13435867037,-38.3294665,-159.526533
Liviu,Popescu,4211214161927,2000-07-10,"Bulevardul Popa, Mogosoaia, 490570",Mehedinți,0726 058 014,01:a1:7b:cb:bc:35,106.39.67.192,Referent De Specialitate Botanist,RO92DBEI9494497856128757,MNT,40408063463,-22.607481,-44.438433
Ilinca,Stănescu,8750119510258,1947-01-21,"Bulevardul Suciu, Branesti, 797477",Dâmbovița,0772 223 766,d3:b4:e3:cf:66:5c,192.224.98.5,Sef Birou Institutie Publica,RO19QCBL3193100616971704,NGN,14290243113,-66.720772,-20.290131
Emanoil,Cristea,2631110432887,1968-05-15,"Intrarea Mazilescu Nr. 171 Bl. 24  Sc. 27 Ap. 622, Macin, 298332",Bistrița-Năsăud,0740 478 816,9a:b6:a7:55:13:8d,15.192.187.71,Operator La Recoltarea Si Toaletarea Arborilor Forestieri,RO09JFCD8130040832773403,GNF,93819029913,26.041478,-64.554061
Dorli,Dima,5500903457296,1917-10-26,"Aleea Ioniță, Ludus, 557322",Mehedinți,0763 836 778,7f:88:13:f5:71:9e,174.138.55.150,Finisator Electrozi De Sudura,RO80FOLW9260613717525992,AUD,28259688593,-80.1202445,5.652064
Toma,Ioniță,8860813096258,2001-08-09,"Intrarea Lucia Tomescu Nr. 584 Bl. 25  Sc. 44 Ap. 586, Vicovu de Jos, 192100",Suceava,0255 639 715,e0:82:8f:62:df:40,222.125.19.222,Cercetator In Mecanica Fina,RO85NBMI8703007691612670,BOB,73979185962,-13.976483,-151.541990
Domnica,Ionescu,2410326270129,1922-11-15,"Bulevardul Safta Dobre, Medias, 186745",Argeș,0242 103 164,b9:79:ae:89:d0:a4,89.78.202.41,Cercetator In Tehnologia Substantelor Anorganice,RO97BFLW8621016700868210,SAR,28893832603,81.254166,69.337805
Demetra,Preda,2590309381674,2003-05-24,"Aleea Georgescu Nr. 912 Bl. 28  Sc. 21 Ap. 421, Cluj-Napoca, 558130",Suceava,0761 412 427,61:e1:1b:85:d9:de,68.80.248.228,Auditor Intern,RO13UVKG7525654357252705,AMD,59543176876,-31.3873515,-164.573011
Anabela,Stancu,6330414264604,2011-10-13,"Drumul Diaconu Nr. 32 Bl. 17  Sc. 69 Ap. 468, Comanesti, 657088",Constanța,0735 746 697,2b:8e:47:da:18:b5,192.121.199.225,Curatitor Piei,RO63PRNJ1451705352811211,PYG,11615814501,-69.7521895,80.475174
Dorel,Ardelean,5831224412012,1912-12-27,"Drumul Tomescu Nr. 541, Drobeta-Turnu Severin, 160383",Bihor,0252 541 026,03:cd:c8:77:1d:65,143.155.252.140,Fotograf Si Tehnician La Echipamente De Inregistrare Imagine Si Sunet,RO09ODBM3083501397574206,MUR,27897742710,-43.1647235,-77.308291
Sabin,Suciu,1670408337416,1997-10-08,"Soseaua Ionescu, Gheorgheni, 238722",Vrancea,0757 758 099,27:47:5f:f6:b3:cf,31.174.36.226,Atasat Diplomatic,RO15GPNH8213515068167916,KWD,15522247512,-84.6300025,117.804477
Clarisa,Nistor,6741017419620,1915-08-12,"Intrarea Cristea Nr. 57 Bl. 86  Sc. 21 Ap. 746, Poiana Mare, 491292",Bacău,0249 591 252,04:30:98:ee:6b:5d,73.224.83.200,Medic (Farmacist) Director,RO71AQTA1236478051782844,MMK,54612120541,30.3420565,-175.052007
Aurelia,Tudor,1250624255629,1959-01-06,"Bulevardul Fabia Georgescu, Ramnicu Sarat, 934916",Olt,0784 980 406,c4:76:a6:0c:b7:e0,64.199.253.152,Sef Vagon Postal,RO48POMV8400844672002768,KWD,50253844612,9.9409185,100.735075
Eufrosina,Nemeș,7171016165461,1953-10-23,"Drumul Viorel Tabacu Nr. 797 Bl. 59  Sc. 84 Ap. 350, Pucioasa, 577291",Satu Mare,0768 018 447,7d:91:40:b8:2f:34,67.240.34.157,Inspector Rnr (Registru Naval Roman),RO92GTHG4963488502742909,BGN,34948013772,-75.618076,116.078825
Gina,Dochioiu,1761121289059,2003-12-25,"Drumul Tabacu Nr. 664, Alexandria, 576038",Bistrița-Năsăud,0731 780 423,dd:ac:7d:a8:c3:38,44.190.208.1,Paznic De Vanatoare,RO68QFXA4326718797657955,JPY,19029001155,53.857349,12.795399
Octaviu,Marin,5931123053947,2015-05-22,"Strada Ardelean, Borcea, 535179",Sălaj,0739 614 622,69:1b:1a:26:98:0e,52.60.72.134,Autopsier,RO09CSZY1467971268934684,SDG,82623140461,17.952390,29.633191
Ica,Ioniță,7821110315561,1974-11-23,"Intrarea Janeta Diaconescu, Mizil, 181487",Buzău,0234 841 969,1e:ee:69:60:2b:ba,219.243.0.135,Sef Laborator Criminalistica,RO69FUBP4283964822634863,CRC,17107001483,27.129136,94.249936
Smaranda,Toma,3121224109341,1994-01-02,"Aleea Adelaida Barbu Nr. 96 Bl. 31  Sc. 36 Ap. 587, Amara, 267975",București,0730 907 595,e4:4f:f3:71:76:9b,108.46.238.132,Inginer De Cercetare In Tehnologie Si Echipamente Neconventionale,RO73THDA2431182646342400,BHD,6376112936,3.3214275,-85.349931
Ionică,Voinea,5390923045141,2015-11-24,"Bulevardul Florea, Mioveni, 681973",Hunedoara,0736 223 735,e2:91:75:2f:d2:c3,103.1.105.40,Operator Ghiseu Banca,RO51BMIU8403672623502633,GNF,11041431859,-18.964403,41.145744
Tiberiu,Stoica,6551023179751,2022-08-24,"Bulevardul Luiza Popa, Radauti, 975055",Brașov,0767 763 334,fe:38:40:5f:3e:9c,183.183.254.223,Presedinte Inalta Curte De Casatie Si Justitie,RO35BKIG6416020762026799,XPF,36826490646,33.135584,27.609388
Achim,Florea,3811113357399,2023-03-14,"Drumul Nistor, Ianca, 258371",Vaslui,0247 016 408,e4:01:5c:5b:f4:5f,125.152.217.9,Conferentiar Universitar,RO83WPQZ1295636126916603,BHD,49449822222,-65.815222,-62.884140
Albert,Dochioiu,8220927149998,1927-09-12,"Aleea Popescu Nr. 60, Deva, 577122",Bistrița-Năsăud,0265 377 578,5e:bd:46:70:02:1b,32.38.145.136,Confectioner Flori Artificiale,RO07WMJV1825371248033231,NAD,36727468287,79.2875035,46.894583
Severina,Ioniță,4770124117595,1979-11-06,"Intrarea Diaconu Nr. 777, Giurgiu, 405823",Brăila,0737 544 937,d5:5e:29:fc:b0:30,87.13.108.188,Detectiv,RO54OKOJ8104115851557925,KZT,25696662915,-1.2790665,157.755434
Olga,Pușcașu,4780528419174,1988-06-24,"Drumul Ludovic Stan Nr. 54, Rucar, 222728",Călărași,0269 961 060,94:c4:e8:bc:99:a8,102.33.232.71,Pilot Comandant Avion,RO04XUDK3314814871519162,PAB,24946803058,37.982300,-59.612303
Leontin,Ene,4620324469345,2019-11-29,"Drumul Fiona Barbu, Techirghiol, 448641",Vrancea,0743 388 888,7b:2b:a7:7f:71:db,75.174.97.186,Consilier Inginer Horticol,RO07KUII3256731614733533,MVR,61412288769,-17.438090,105.639695
Francisc,Mocanu,4340220276762,1952-10-27,"Soseaua Toma Nr. 24, Caransebes, 775382",Harghita,0236 418 243,31:da:b0:db:27:79,35.195.188.234,Director De Club (Hotelier),RO12VCDZ4904439775731065,AMD,26752478601,88.9795885,122.208893
Mihai,Stancu,8280503107971,2004-01-12,"Aleea Petruț Florea Nr. 60 Bl. 73  Sc. 80 Ap. 976, Urziceni, 558890",Maramureș,0754 971 565,55:b6:53:af:06:5c,49.90.32.217,Morar La Masini De Maruntit Roci,RO65ETRW0605266899545982,UZS,97830061158,-54.4075025,158.956783
Horia,Florea,5710709084809,1916-01-02,"Drumul Pompilia Niță, Vladimirescu, 450676",Iași,0766 728 077,f8:fb:cd:85:ae:19,2.244.0.32,Confectioner Cabluri Si Arbori De Cabluri,RO21PISY2751102539560039,MXN,25239644679,29.082667,78.274456
Larisa,Stănescu,8660111166871,2019-04-11,"Intrarea Marin Nr. 57 Bl. 75  Sc. 91 Ap. 944, Negresti-Oas, 545747",Dâmbovița,0788 585 820,d3:92:b0:f5:85:d5,142.145.42.143,Marangoz Cala-Tachelagiu,RO42WKWB8931102794700037,GHS,417532743,74.608637,-30.556297
Brăduț,Ioniță,8271031039724,1987-10-29,"Intrarea Voinea, Homocea, 591368",Covasna,0754 807 683,d0:13:3e:d6:d7:19,59.217.96.36,Consilier Matematician,RO38AFVH8797531759874317,GTQ,44119112202,28.393989,35.131470
Emilian,Niță,2161229408508,1909-10-26,"Bulevardul Ioniță, Targu Ocna, 450276",Maramureș,0249 365 842,e5:b6:d4:99:1d:fc,197.116.128.212,Inginer/Subinginer Silvic,RO37TSYB8249614132488208,MNT,94551090059,18.249929,82.690769
Matilda,Tabacu,5770705373221,1917-10-03,"Drumul Barbu, Targu Neamt, 435123",Ilfov,0248 052 974,89:9b:a4:dd:7f:bc,198.213.150.178,Operator Descleietor Textile,RO80KBSL7252772645880087,SZL,79442954832,36.923856,146.170799
Alis,Dima,4260815061531,2014-07-06,"Aleea Pompiliu Ene, Reghin, 856521",Brăila,0763 723 136,61:48:e3:3c:7a:b5,188.67.126.228,Revizor Siguranta Circulatiei Feroviare,RO08YAMQ6826371691774081,NPR,36647392161,-42.9833445,107.673120
Fabia,Aanei,6230417279186,1962-12-16,"Aleea Pușcașu Nr. 414 Bl. 38  Sc. 29 Ap. 283, Borcea, 328612",Maramureș,0725 152 307,90:66:96:37:1a:3e,3.156.223.194,Instructor Logoped,RO48ASOM0402634872882305,UAH,65659310306,54.0057865,-28.993984
Dorli,Nistor,7080902198722,2014-05-12,"Drumul Ionescu, Rucar, 425607",Harghita,0251 543 661,95:ec:c9:70:79:18,136.63.247.216,Inginer De Cercetare In Electromecanica,RO87TCNX4778899549537872,JEP,66086477737,87.654309,-114.866652
Emanuil,Marin,1401018106351,1951-08-20,"Intrarea Bernard Pușcașu, Targoviste, 177562",Dolj,0720 026 010,f1:31:ce:bf:5d:43,207.38.70.189,Art Director Publicitate (Studii Medii),RO85FEBA8448773941592045,AOA,25706142422,-79.7352985,112.173029
Florian,Stan,1380220115348,1995-10-13,"Soseaua Nemeș, Tandarei, 412887",Olt,0780 719 168,28:5b:e2:bb:85:74,162.72.155.91,Consul,RO57USMG8962843785694070,SAR,12043838997,50.379017,-15.512274
Nichifor,Marin,2520513425647,2010-08-08,"Intrarea Dinu Nr. 366, Petrosani, 195946",Botoșani,0243 518 117,8d:27:6e:97:0b:57,114.14.1.6,Consilier Economic,RO84JJHA1913928590649354,MYR,50935550422,0.2786755,41.175267
Adonis,Ardelean,6700612092980,1924-06-26,"Aleea Barbu, Ocna Mures, 793090",Sibiu,0766 392 680,83:62:ac:66:a8:86,189.248.237.152,Tehnician Statii De Emisie Radio-Tv,RO55UTBM2471783322736038,UYU,23156210326,70.095896,-133.466566
Augustin,Diaconescu,6720516134487,1982-12-27,"Soseaua Diaconescu Nr. 13 Bl. 21  Sc. 18 Ap. 453, Sannicolau Mare, 177717",Brașov,0267 071 850,de:54:65:a5:e2:b4,216.107.234.116,Repasator,RO97JDAM7238190426232384,VEF,60899882003,28.4628745,152.117904
Timotei,Dima,8540501141954,1977-02-25,"Strada Eftimie Nr. 61, Urziceni, 874067",Brașov,0751 974 110,7c:78:0f:35:e4:5a,109.199.105.248,Sef Departament Organizatie Sindicala,RO61NDLU4288697082463739,WST,45350989455,65.2056045,24.964893
Costache,Niță,6800514110025,1918-08-20,"Intrarea Tabacu Nr. 70, Bals, 830778",Sibiu,0711 860 485,5b:af:0b:4b:6c:5c,14.254.188.197,Confectioner Presuri,RO27NJOG4617189298505191,MVR,21373673481,30.0045145,14.942873
Florin,Nistor,8740624202455,1933-08-24,"Drumul Pop Nr. 35, Jibou, 618792",Dâmbovița,0261 972 403,85:4b:0d:20:59:1b,25.80.115.22,Manager Securitate Instalatii Industria Prelucratoare,RO75DTTP5822287505241128,CRC,5927540380,-11.8007325,43.642492
Gina,Georgescu,8091229214778,1932-07-18,"Aleea Cristea Nr. 612, Huedin, 625466",Bistrița-Năsăud,0235 679 267,19:15:15:15:27:56,194.214.156.124,Proiectant Inginer In Agricultura,RO66NJJA8552104311046673,MVR,16841443170,40.437313,-74.954379
Aurica,Suciu,4000312292462,1917-08-21,"Strada Mocanu Nr. 964 Bl. 37  Sc. 86 Ap. 258, Gugesti, 775079",Giurgiu,0248 384 175,62:09:3e:0f:c3:b2,208.83.112.152,Zdrobitor Si Uleiator Textile,RO39FZJN0137997498550422,BOB,41921126966,89.520449,175.593919
Ladislau,Gheorghiu,2971016388665,1950-12-15,"Aleea Stoica Nr. 374 Bl. 14  Sc. 44 Ap. 495, Campina, 772018",Brașov,0247 903 762,15:f3:59:b8:95:84,38.90.167.165,Reglor La Masini Pentru Fabricarea Lampilor Electrice,RO06GZCP9707825716562026,COP,25267035979,27.956916,-111.885175
Petrică,Ioniță,3980810346631,1908-11-06,"Soseaua Titus Niță Nr. 602 Bl. 83  Sc. 41 Ap. 898, Dragu-Brad, 232763",Iași,0720 137 370,a0:99:6a:14:be:08,193.120.248.176,Brigadier La Fabricarea Sticlei,RO42ZUZP1032320900240522,VND,82230789780,-12.5302975,152.043267
Frederic,Diaconu,3731218196992,2006-09-04,"Bulevardul Popa Nr. 832 Bl. 65  Sc. 40 Ap. 817, Drobeta-Turnu Severin, 279215",Suceava,0756 616 400,6d:a8:03:30:52:53,122.17.157.112,Controlor Acces Metrou,RO68DBVR1760658039637297,LRD,89729610493,69.0518405,-177.440751
Dalia,Tudor,3100915021270,1912-04-21,"Aleea Ioniță Nr. 83, Baile Borsa, 109181",Bistrița-Năsăud,0784 188 229,b1:df:c0:cd:01:93,92.205.235.211,Asamblator-Montator Articole Marochinarie,RO28PAWE3958510513879935,RSD,25249503593,33.4889405,59.832838
Catrina,Nistor,8240626014565,1915-09-24,"Drumul Stoica Nr. 70, Pechea, 797147",Arad,0785 868 922,e4:e5:f6:25:04:56,153.138.32.62,Acrobat,RO82KLCE9114648076815709,CRC,51567852570,-20.8331335,-65.842422
Natalia,Aanei,1180818165851,1960-05-31,"Strada Toma, Maieru, 149911",Arad,0249 592 596,86:76:08:37:24:99,166.44.238.110,Sef Serviciu Filiala Administratia Filiala Dunarea De Jos,RO08WNJG6172520389780660,MMK,71968373316,-70.547140,60.576875
Victoria,Tabacu,1010605082809,1920-09-06,"Aleea Dinu Nr. 29 Bl. 21  Sc. 48 Ap. 655, Poiana Mare, 347781",Bacău,0260 201 068,53:9d:22:42:63:47,168.157.103.99,Expert Prevenire Si Combatere A Coruptiei,RO76UOJI8382372921861023,OMR,11014839768,8.4402315,153.207754
Mihaela,Dumitrescu,5080931039558,1922-11-12,"Strada Tomescu Nr. 411 Bl. 32  Sc. 92 Ap. 170, Darabani, 142216",Arad,0753 704 038,74:4d:e7:ad:90:3e,134.41.255.249,Proiectant Inginer Electronist,RO64RCVL6773648951682096,FJD,47473893602,-83.077482,5.733393
Codrin,Voinea,8100903396408,1917-07-02,"Drumul Cătălina Nistor Nr. 93 Bl. 57  Sc. 14 Ap. 507, Dragasani, 389850",Suceava,0738 102 765,ba:61:41:1e:7e:c5,64.8.240.201,"Trefilator, Tragator",RO47RPZF4387838422115333,NZD,70266663745,-44.157906,-167.887532
Alis,Diaconescu,7261012373963,1948-01-04,"Bulevardul Salomea Nistor Nr. 749, Magurele, 913719",Satu Mare,0242 904 056,e5:ca:71:f1:1f:9f,157.77.129.146,Mediator,RO62YNDN6797628718592470,KYD,95063024639,39.7872645,-107.225707
Dinu,Marin,4310907248405,1915-12-22,"Strada Mocanu Nr. 666 Bl. 95  Sc. 41 Ap. 615, Ovidiu, 469005",Călărași,0764 857 388,32:f2:f6:8b:fe:fa,214.34.37.135,Gonaci,RO28GWAQ6574616816227254,DZD,53509647929,-21.633577,49.225819
Sergiu,Voinea,2411226213996,1921-12-28,"Aleea Toma Nr. 130, Orsova, 293894",Suceava,0761 995 902,e7:ff:84:e3:74:34,187.212.131.176,Vicepresedinte Asociatie Patronala,RO92WMES2438536555850210,LBP,53397988644,41.302994,-103.019445
Sebastian,Tomescu,3870927195411,1961-10-15,"Strada Cristea Nr. 866 Bl. 19  Sc. 26 Ap. 231, Fagaras, 723160",Argeș,0749 671 426,ce:0c:4b:c0:cd:3e,59.247.152.124,Psiholog In Specialitatea Consiliere Psihologica,RO58TRZL8399205868167499,AOA,41301624452,46.348549,129.702794
Zaraza,Mazilescu,3890220248845,1975-10-22,"Aleea Stancu Nr. 441, Cluj-Napoca, 753811",Ilfov,0238 811 424,d1:ff:ce:52:59:01,129.59.14.250,Tehnician Pentru Sisteme Si Instalatii De Limitare Si Stingere A Incendiilor,RO07LIZC7991259865976990,NPR,14210738631,80.0084765,2.298525
