"personal_id","user_id","personal_number","birthdate","address","country","phone_number"
"8498","18483","3640603200145","1979-06-15","Soseaua Florea Nr. 45 Bl. 91  Sc. 35 Ap. 981, Strejnicu, 244653","Bistrița-Năsăud","0742 934 954"
"8499","18484","3250514271575","1988-04-14","Soseaua Doina Marin Nr. 84 Bl. 79  Sc. 82 Ap. 100, Corund, 874067","Dâmbovița","0740 075 602"
"8500","18485","5500725219012","1986-06-25","Aleea Casandra Nistor Nr. 776 Bl. 47  Sc. 56 Ap. 630, Urziceni, 837536","Harghita","0252 729 996"
"8501","18486","3220724272380","1966-12-21","Soseaua Ioniță, Caransebes, 269001","Ilfov","0748 481 354"
"8502","18487","4620619168517","2014-02-22","Strada Ababei, Ineu, 594064","Vrancea","0748 442 483"
"8503","18488","1460804071528","1913-09-01","Drumul Manole Nr. 20, Savinesti, 310173","Constanța","0253 659 794"
"8504","18489","6051018419231","1931-09-03","Bulevardul Nistor Nr. 68, Giroc, 277250","Alba","0772 219 011"
"8505","18490","5441124031462","1951-03-18","Bulevardul Cătălina Suciu, Avrig, 810011","Vâlcea","0733 968 711"
"8506","18491","6521020382146","1942-01-16","Drumul Ionescu Nr. 952 Bl. 62  Sc. 95 Ap. 826, Marghita, 709976","Alba","0252 978 945"
"8507","18492","1030122140553","1968-02-21","Drumul Voinea Nr. 58, Cisnadie, 785307","Sălaj","0258 420 566"
"8508","18493","5560409226012","1988-11-01","Intrarea Cedrin Tomescu Nr. 754 Bl. 57  Sc. 19 Ap. 699, Medias, 724520","Iași","0769 252 997"
"8509","18494","4870902337045","1992-07-12","Strada Dinu Nr. 389, Satu Mare, 807708","Satu Mare","0761 953 341"
"8510","18495","5031018386486","1963-01-14","Drumul Mocanu Nr. 863, Medgidia, 889291","București","0255 049 337"
"8511","18496","5760620377097","1937-04-27","Bulevardul Toma Nr. 110 Bl. 56  Sc. 19 Ap. 916, Avrig, 911296","Dâmbovița","0729 641 190"
"8512","18497","7730508368434","1913-03-04","Bulevardul Niță Nr. 665, Salonta, 423446","Galați","0764 980 998"
"8513","18498","2420205011268","1979-08-19","Aleea Preda Nr. 77 Bl. 66  Sc. 27 Ap. 788, Mioveni, 774846","Suceava","0720 854 934"
"8514","18499","1710407302639","1911-12-13","Drumul Stan, Draganesti-Olt, 512328","Alba","0720 550 549"
"8515","18500","8940308355541","1973-11-21","Aleea Flaviu Oprea Nr. 567 Bl. 86  Sc. 47 Ap. 667, Harsova, 824594","Timiș","0260 671 690"
"8516","18501","5740512020895","2023-04-15","Strada Nemeș Nr. 21 Bl. 99  Sc. 45 Ap. 575, Husi, 916803","Brașov","0763 468 469"
"8517","18502","3400809248235","2023-07-30","Aleea Ciprian Mocanu Nr. 27 Bl. 11  Sc. 85 Ap. 649, Mangalia, 804729","Mehedinți","0780 416 572"
"8518","18503","4170518527154","2004-11-18","Bulevardul Andrada Gheorghiu Nr. 27, Rasinari, 396674","Vrancea","0752 646 669"
"8519","18504","3140422520281","1965-12-19","Drumul Leopoldina Nistor Nr. 51, Bistrita, 313001","Ialomița","0760 731 583"
"8520","18505","3841018260393","1970-06-25","Strada Nistor, Prejmer, 743553","Dolj","0232 516 994"
"8521","18506","5800625391691","1967-08-05","Intrarea Dumitrescu, Sannicolau Mare, 993785","Brăila","0729 090 552"
"8522","18507","1341224083083","1926-04-07","Drumul Petruț Tabacu Nr. 506, Petrila, 704273","Suceava","0264 724 980"
"8523","18508","3350631085442","2019-11-14","Intrarea Stan Nr. 380, Deva, 969711","Dâmbovița","0261 457 762"
"8524","18550","2710818343351","1932-02-24","Drumul Niță Nr. 57 Bl. 74  Sc. 66 Ap. 152, Timisoara, 738509","Buzău","0730 472 309"
"8525","18509","2780203244638","1913-07-02","Intrarea Dorli Dobre Nr. 307 Bl. 26  Sc. 85 Ap. 380, Rasnov Romacril, 716997","Botoșani","0785 041 903"
"8526","18510","3490427288677","1921-02-21","Drumul Tomescu Nr. 59, Alexandria, 528334","Brăila","0726 670 404"
"8527","18511","3300210126593","1949-04-29","Strada Dinu Nr. 80 Bl. 24  Sc. 24 Ap. 340, Filiasi, 117307","Dâmbovița","0788 464 219"
"8528","18512","1761126516850","1968-07-15","Intrarea Dumitrescu Nr. 73, Sacueni, 865468","Iași","0757 867 148"
"8529","18513","4770430154447","1917-04-29","Aleea Augustina Popa, Lupeni, 943697","Harghita","0767 202 463"
"8530","18514","8560526168960","2009-05-11","Drumul Niță, Drobeta-Turnu Severin, 611320","Olt","0242 867 818"
"8531","18515","2940616249555","1976-12-21","Bulevardul Rica Barbu, Feldru, 985900","Caraș Severin","0726 197 790"
"8532","18516","7110819410627","1956-04-11","Bulevardul Tudor, Beius, 895881","Arad","0751 555 295"
"8533","18517","2620523467141","1929-01-19","Strada Tudor Nr. 20, Bistrita, 152631","Vrancea","0269 056 110"
"8534","18518","5501029211612","1933-01-10","Bulevardul Clementina Nistor Nr. 94, Urziceni, 709204","Dâmbovița","0732 210 184"
"8535","18519","1450414415688","1934-01-10","Soseaua Tudor, Urziceni, 357470","Teleorman","0241 038 087"
"8536","18520","8680224418390","2007-02-24","Aleea Niță Nr. 505 Bl. 93  Sc. 17 Ap. 301, Petrila, 573436","Sălaj","0757 854 647"
"8537","18521","8271031252442","1921-12-27","Strada Ene, Valu lui Traian, 399653","București","0259 967 797"
"8538","18522","7020404445992","1941-01-02","Intrarea Diaconu, Sacueni, 285565","Sălaj","0741 074 046"
"8539","18523","6930509432587","1970-09-10","Bulevardul Casiana Pop, Dej, 547600","Gorj","0768 603 415"
"8540","18524","7010221424627","1954-12-07","Bulevardul Ioniță, Dej, 416832","Sibiu","0243 513 376"
"8541","18525","5050623165199","2005-11-29","Bulevardul Ababei, Iasi, 466467","Bacău","0257 161 642"
"8542","18526","2830922027778","1962-04-28","Strada Aanei Nr. 40 Bl. 18  Sc. 53 Ap. 580, Cisnadie, 713137","Hunedoara","0765 824 132"
"8543","18527","3640713429726","1911-02-28","Aleea Nicoară Oprea Nr. 87, Beius, 253393","Buzău","0731 874 608"
"8544","18528","4730502317485","2011-04-11","Intrarea Codrina Stan, Buhusi, 152402","Cluj","0772 478 314"
"8545","18529","6510320379071","1915-03-30","Bulevardul Achim Eftimie Nr. 812 Bl. 32  Sc. 88 Ap. 379, Giarmata, 717606","Dolj","0259 215 222"
"8546","18530","2521201133929","1911-05-04","Bulevardul Stan Nr. 51, Alesd, 758915","Neamț","0740 093 046"
"8547","18531","7511218517984","2014-04-20","Aleea Stoica Nr. 67 Bl. 33  Sc. 69 Ap. 346, Beclean, 824208","Buzău","0746 724 193"
"8548","18532","6901024170875","1969-11-05","Soseaua Tomescu, Orsova, 349394","Satu Mare","0752 266 669"
"8549","18533","1980512044326","1958-01-25","Drumul Nistor Nr. 942 Bl. 80  Sc. 73 Ap. 788, Mangalia, 555786","Covasna","0734 521 779"
"8550","18534","8511129260729","1977-02-26","Intrarea Tomescu Nr. 54 Bl. 51  Sc. 51 Ap. 215, Feldru, 140564","Vaslui","0248 071 127"
"8551","18535","6411108155343","2018-08-11","Soseaua Dima Nr. 81, Marghita, 447131","Covasna","0260 535 962"
"8552","18536","6360405130143","1997-12-12","Bulevardul Tabacu Nr. 72, Dumbraveni, 178774","Ilfov","0728 655 755"
"8553","18537","2270126422925","1955-05-26","Soseaua Claudiu Marin, Tarnaveni, 447968","Tulcea","0263 791 753"
"8554","18538","4381007224548","1978-05-28","Strada Niță Nr. 378, Falticeni, 990321","Călărași","0741 268 470"
"8555","18539","1031225013416","2005-10-22","Strada Fabia Nistor, Caracal, 748979","Bistrița-Năsăud","0747 860 615"
"8556","18540","1460513334378","1957-02-15","Bulevardul Nistor, Deta, 872081","Sălaj","0761 568 230"
"8557","18541","7930401029046","2008-05-06","Drumul Dochioiu, Arbore, 389079","Arad","0758 584 006"
"8558","18542","8770114438140","1913-01-11","Drumul Viorel Toma, Cluj-Napoca, 724953","Timiș","0241 011 044"
"8559","18543","1541217135240","2017-05-10","Bulevardul Stan Nr. 999 Bl. 39  Sc. 33 Ap. 141, Simleu Silvaniei, 248895","Cluj","0726 361 647"
"8560","18544","4150720320747","1929-05-23","Drumul Floarea Mazilescu Nr. 808 Bl. 25  Sc. 55 Ap. 733, Sebes, 885293","Botoșani","0743 125 947"
"8561","18545","8340927204209","1917-02-19","Soseaua Stancu, Oltenita, 873724","Maramureș","0711 781 778"
"8562","18546","8180227429021","1926-06-07","Strada Popa Nr. 190 Bl. 52  Sc. 70 Ap. 261, Sangeorgiu de Mures, 423996","Teleorman","0240 426 353"
"8563","18547","4290313412542","1935-12-04","Aleea Cantemir Stoica Nr. 21 Bl. 52  Sc. 98 Ap. 606, Calan, 100954","Argeș","0749 806 953"
"8564","18548","3161221302916","1980-11-30","Soseaua Aanei, Campina, 128880","Brașov","0730 923 958"
"8565","18549","4760916358166","1926-12-07","Drumul Elvira Tabacu Nr. 452 Bl. 84  Sc. 74 Ap. 577, Valea Caselor (Dragasani), 182509","Suceava","0258 292 383"
"8566","18551","3171023188429","1988-07-05","Intrarea Stănescu Nr. 454, Talmaciu, 791142","Cluj","0256 194 448"
"8567","18552","6090405025269","1956-11-06","Bulevardul Gheorghiu, Lupeni, 962467","Satu Mare","0725 520 043"
"8568","18553","5790706066602","1954-07-22","Bulevardul Ionescu, Poienile de sub Munte, 613997","Maramureș","021 435 4647"
"8569","18554","6500610353761","1947-11-25","Drumul Ababei Nr. 269 Bl. 28  Sc. 12 Ap. 712, Dorohoi, 412052","Vrancea","0261 196 510"
"8570","18555","6210203058295","1957-11-21","Aleea Stoica Nr. 73 Bl. 81  Sc. 45 Ap. 989, Bacau, 814984","Timiș","0765 114 932"
"8571","18556","6280317386497","1909-03-02","Drumul Manole Nr. 813 Bl. 75  Sc. 18 Ap. 347, Satu Mare, 768307","Olt","0236 125 639"
"8572","18557","6640516032200","1969-11-23","Bulevardul Stănescu, Dragasani, 996790","Alba","0258 106 441"
"8573","18558","1181017298471","1941-06-21","Soseaua Nistor Nr. 891 Bl. 37  Sc. 48 Ap. 648, Deva, 822473","Teleorman","0259 358 170"
"8574","18559","2960908032061","2012-05-19","Bulevardul Cezara Mazilescu Nr. 879 Bl. 56  Sc. 63 Ap. 809, Maieru, 501203","Buzău","0244 769 952"
"8575","18560","8891010065295","1970-06-08","Bulevardul Stan Nr. 359 Bl. 51  Sc. 41 Ap. 955, Baile Borsa, 664367","Olt","0268 223 025"
"8576","18561","8230510123721","1962-02-27","Intrarea Demetra Marin Nr. 919 Bl. 69  Sc. 12 Ap. 596, Pipera (Voluntari), 608659","Bistrița-Năsăud","0249 824 850"
"8577","18562","7820706233594","1949-06-14","Strada Blanduzia Tomescu Nr. 701 Bl. 59  Sc. 61 Ap. 222, Plosca, 469752","Bacău","0741 384 277"
"8578","18563","3860821013554","1966-07-21","Bulevardul Stancu Nr. 682, Eforie Nord, 877650","Hunedoara","0249 844 879"
"8579","18564","1060211358474","1946-12-11","Soseaua Nistor Nr. 17 Bl. 35  Sc. 64 Ap. 313, Bailesti, 270057","Mureș","0737 377 508"
"8580","18565","7310925065270","1978-05-24","Drumul Silviu Ioniță Nr. 57 Bl. 20  Sc. 29 Ap. 460, Braila, 186255","Alba","0239 767 794"
"8581","18566","5290207093580","1908-09-03","Aleea Ababei, Oradea, 894481","Vaslui","0757 026 609"
"8582","18567","8780803406626","2016-04-26","Intrarea Marina Pușcașu Nr. 918 Bl. 24  Sc. 13 Ap. 304, Fagaras, 588577","Arad","0261 383 678"
"8583","18568","3550920386515","1969-09-07","Aleea Olimpia Ene Nr. 971 Bl. 21  Sc. 77 Ap. 523, Otopeni, 700535","Neamț","0743 530 424"
"8584","18569","3271106204150","1974-07-11","Bulevardul Nicolaie Ioniță Nr. 45, Baia Mare, 737146","Galați","0732 054 686"
"8585","18570","7240902241322","2003-02-22","Soseaua Ilarion Tomescu Nr. 45 Bl. 74  Sc. 73 Ap. 691, Arbore, 309068","Satu Mare","0240 209 648"
"8586","18571","3820818273670","1994-02-25","Drumul Preda, Dabuleni, 695228","Olt","0246 617 276"
"8587","18572","8061119391747","1945-05-10","Bulevardul Ene Nr. 814 Bl. 83  Sc. 60 Ap. 123, Zarnesti, 707671","Mehedinți","0764 214 563"
"8588","18573","3850206321757","1941-12-31","Strada Ene, Sebis, 721555","Ialomița","0240 598 942"
"8589","18574","4730409015071","1990-08-20","Strada Nistor Nr. 84, Sangeorgiu de Mures, 382969","Suceava","0768 956 745"
"8590","18575","2420429414404","1970-10-05","Bulevardul Clarisa Stoica Nr. 74, Gugesti, 518890","Vrancea","0764 529 655"
"8591","18576","4130913051900","1911-09-25","Aleea Dobre Nr. 88 Bl. 29  Sc. 45 Ap. 152, Cumpana, 343954","Brașov","0759 202 209"
"8592","18577","5750916277360","1954-06-19","Strada Dochioiu Nr. 53 Bl. 14  Sc. 28 Ap. 674, Odobesti, 115750","Neamț","0720 975 980"
"8593","18578","2470618453508","1946-02-18","Bulevardul Preda Nr. 61, Arbore, 255906","Bistrița-Năsăud","0738 794 378"
"8594","18579","5070315305202","1957-01-04","Soseaua Nistor, Pecica, 378284","Bacău","0745 335 946"
"8595","18580","4891101100143","1964-12-23","Strada Gheorghiu Nr. 750, Bals, 482768","Ialomița","0260 654 124"
"8596","18581","3470801221671","1953-10-10","Strada Ludmila Diaconu Nr. 61, Hunedoara, 930710","Iași","0236 150 358"
"8597","18582","4370205266738","1997-04-19","Aleea Filip Barbu Nr. 996, Lupeni, 790241","Brăila","0232 944 154"
"8598","18583","6520725438506","1966-10-03","Bulevardul Florentin Ardelean, Odorheiu Secuiesc, 927349","Suceava","0760 746 267"
"8599","18584","5511230280204","1969-03-21","Drumul Ioniță, Copsa Mica, 738677","Bihor","0268 742 055"
"8600","18585","6841107187274","1947-11-29","Soseaua Niță, Zalau, 888460","Dâmbovița","0724 020 075"
"8601","18586","4361003324801","2011-10-08","Drumul Stan Nr. 234 Bl. 72  Sc. 67 Ap. 535, Sfantu Gheorghe, 492770","Arad","0255 920 194"
"8602","18587","6970424189570","1984-01-21","Aleea Manole Nr. 20, Marghita, 729031","Buzău","0234 335 551"
"8603","18588","5170229334885","1919-12-19","Bulevardul Eftimie Nr. 72, Segarcea, 868163","Alba","0735 248 331"
"8604","18589","6101023438678","1943-12-25","Soseaua Mazilescu Nr. 20 Bl. 69  Sc. 82 Ap. 138, Baraolt, 753857","Olt","0248 649 012"
"8605","18590","8561017194949","1929-04-17","Drumul Tomescu Nr. 74, Gura Humorului, 902262","Teleorman","0241 922 172"
"8606","18591","3040417463742","2000-06-05","Aleea Stoica Nr. 751 Bl. 21  Sc. 72 Ap. 619, Deta, 760183","Satu Mare","0720 158 118"
"8607","18592","5410704345212","1934-07-20","Strada Suciu Nr. 75 Bl. 91  Sc. 98 Ap. 189, Darmanesti, 936424","Hunedoara","0772 027 171"
"8608","18593","1450924103580","1946-03-15","Aleea Tabacu Nr. 145 Bl. 54  Sc. 23 Ap. 108, Segarcea, 635312","Vâlcea","0235 157 852"
"8609","18594","4101130374285","1941-02-11","Soseaua Stoica Nr. 54, Moreni, 694257","Covasna","0750 923 806"
"8610","18595","6510512128717","1946-04-07","Bulevardul Pușcașu, Corabia, 312733","Hunedoara","0724 643 916"
"8611","18596","2080312089815","1944-10-06","Bulevardul Diaconu Nr. 37 Bl. 61  Sc. 88 Ap. 520, Murfatlar, 401732","Argeș","0262 326 316"
"8612","18597","5601103217431","2012-10-17","Bulevardul Dorli Ene Nr. 576, Moreni, 328835","Brăila","0762 808 611"
"8613","18598","3620625347387","1957-07-25","Intrarea Diaconescu Nr. 69, Glina, 131588","Dâmbovița","0259 226 599"
"8614","18599","4341117246083","1998-12-04","Soseaua Mitică Barbu, Targu Lapus, 248779","Vâlcea","0758 493 227"
"8615","18600","3310812141930","1923-10-20","Aleea Diaconescu Nr. 97, Bumbesti-Jiu, 806158","Tulcea","0772 242 885"
"8616","18601","3670611379821","1999-06-18","Bulevardul Florica Florea Nr. 33, Valea Mare (Babeni), 691307","Satu Mare","021 208 3178"
"8617","18602","4250421235191","1996-02-18","Drumul Tabacu Nr. 88, Diosig, 602946","Călărași","0764 279 964"
"8618","18603","8240811266562","1955-05-15","Bulevardul Romulus Dumitrescu, Valea Caselor (Dragasani), 592619","Vaslui","0252 120 989"
"8619","18604","1981031258461","2011-12-23","Drumul Antonie Tudor Nr. 57 Bl. 83  Sc. 55 Ap. 927, Diosig, 668805","Sălaj","0753 385 119"
"8620","18605","8581204525261","2021-01-21","Intrarea Toma Nr. 632, Valenii de Munte, 512328","Ialomița","0254 562 392"
"8621","18606","4160424115887","1953-11-27","Drumul Stancu Nr. 12, Fundulea, 247897","Mehedinți","0261 934 447"
"8622","18607","3110212150878","1951-10-26","Bulevardul Tabacu Nr. 67, Santana, 738351","Prahova","0234 053 921"
"8623","18608","8240708399185","1974-01-02","Soseaua Tabacu, Valea Caselor (Dragasani), 944741","Alba","0245 442 550"
"8624","18609","2800505035593","1983-02-20","Aleea Mazilescu Nr. 75 Bl. 28  Sc. 42 Ap. 471, Iasi, 844965","Iași","0748 487 149"
"8625","18610","5400123258147","1917-03-09","Aleea Toma, Valu lui Traian, 293540","Ilfov","0257 809 579"
"8626","18611","5821119300971","1996-01-30","Aleea Oprea Nr. 18 Bl. 70  Sc. 65 Ap. 968, Harlau, 170673","Satu Mare","0767 699 462"
"8627","18612","4201130251682","1972-06-15","Soseaua Ciprian Stancu Nr. 98, Roman, 211048","Mehedinți","0763 372 013"
"8628","18613","2870327151479","1913-03-20","Strada Nemeș Nr. 279, Iernut, 461698","Harghita","0737 267 612"
"8629","18614","1920106114187","1931-07-24","Aleea Nidia Suciu Nr. 323 Bl. 95  Sc. 78 Ap. 955, Tomesti, 737004","Neamț","0765 288 212"
"8630","18615","4080923334892","1934-03-19","Strada Traian Nistor Nr. 273, Alba Iulia, 762206","Bihor","0761 630 135"
"8631","18616","6720905426985","1944-01-21","Bulevardul Vlad Nistor Nr. 76, Roseti, 947995","Giurgiu","0728 974 976"
"8632","18617","7480810101865","1964-09-22","Soseaua Stănescu, Fagaras, 704200","Bacău","0269 387 471"
"8633","18618","3960303346769","1928-09-18","Bulevardul Cleopatra Popescu, Campia Turzii, 259625","Constanța","0757 968 234"
"8634","18619","5020803083955","2011-09-02","Bulevardul Albu Nr. 64, Adjud, 617820","Bihor","0757 872 988"
"8635","18620","5920325314551","1989-10-06","Intrarea Steliana Tomescu Nr. 369 Bl. 20  Sc. 28 Ap. 872, Ianca, 853809","Hunedoara","0732 035 521"
"8636","18621","2411005061075","1962-12-31","Bulevardul Alexandrina Oprea, Victoria, 438576","Hunedoara","0758 292 941"
"8637","18622","2060515405470","1946-07-23","Drumul Stănescu Nr. 86, Topoloveni, 766685","Olt","0257 472 511"
"8638","18623","8840708520150","1986-02-06","Drumul Cristea, Greci, 531866","Constanța","0745 332 964"
"8639","18624","7610223201808","1978-04-11","Aleea Dima Nr. 24 Bl. 18  Sc. 79 Ap. 754, Nasaud, 726633","Bacău","0740 657 145"
"8640","18625","1050204438647","1943-04-04","Intrarea Dobre Nr. 70, Amara, 230809","Iași","0241 401 891"
"8641","18626","1701019466254","1981-05-31","Soseaua Aanei Nr. 359 Bl. 66  Sc. 47 Ap. 599, Dorohoi, 672527","Ilfov","0764 116 556"
"8642","18627","2630705423784","1988-08-21","Soseaua Savina Stoica Nr. 329 Bl. 23  Sc. 99 Ap. 815, Ploiesti, 125349","Sălaj","0730 016 939"
"8643","18628","4770530036293","1968-09-22","Intrarea Gina Tomescu, Valenii de Munte, 549243","Gorj","0257 466 857"
"8644","18629","3211224318977","1958-11-16","Soseaua Stan Nr. 42 Bl. 51  Sc. 88 Ap. 835, Siria, 813234","Dolj","0248 102 486"
"8645","18630","5280116026623","2010-10-31","Drumul Ene Nr. 432 Bl. 79  Sc. 60 Ap. 387, Ineu, 371594","Mehedinți","0734 443 453"
"8646","18631","3650313145774","1909-10-10","Strada Ardelean, Apahida, 880686","Olt","0249 571 991"
"8647","18632","8670519243782","1968-03-16","Strada Aanei Nr. 205, Drobeta-Turnu Severin, 266932","Alba","0762 631 140"
"8648","18633","3620127123893","1943-10-06","Aleea Nicușor Popescu Nr. 534 Bl. 51  Sc. 97 Ap. 187, Remetea, 648816","Mehedinți","0248 245 482"
"8649","18634","8110706095583","1955-10-04","Bulevardul Mazilescu, Vatra Dornei, 925037","Vâlcea","021 598 7228"
"8650","18635","5820827300464","2018-11-04","Soseaua Nistor, Magurele, 505936","Hunedoara","0722 073 221"
"8651","18636","1770811332633","1937-02-24","Strada Toma Nr. 36, Jibou, 660097","Giurgiu","0732 995 540"
"8652","18637","1630908162212","1969-12-31","Intrarea Marcu Dinu, Ploiesti, 580225","Suceava","0765 731 080"
"8653","18638","3910923464969","1983-07-10","Intrarea Stănescu Nr. 230, Husi, 230340","Caraș Severin","0743 274 799"
"8654","18639","1930617253589","1932-06-29","Intrarea Barbu, Pecica, 198338","Hunedoara","0740 862 985"
"8655","18640","1850322380361","1987-08-21","Drumul Mocanu, Zarnesti, 515931","Olt","0250 970 522"
"8656","18641","5030821012649","2022-08-03","Aleea Preda Nr. 144 Bl. 60  Sc. 83 Ap. 780, Borsa, 662084","Bihor","0235 869 085"
"8657","18642","3640514185062","1926-03-30","Soseaua Barbu Nr. 591 Bl. 11  Sc. 57 Ap. 923, Bumbesti-Jiu, 130413","Galați","0250 838 820"
"8658","18643","1040204082072","2023-09-22","Intrarea Despina Tomescu Nr. 434, Avrig, 624009","Vâlcea","0235 543 657"
"8659","18644","6710928527931","1986-11-21","Soseaua Stoica Nr. 31 Bl. 61  Sc. 93 Ap. 577, Savinesti (Poiana Teiului), 962093","Teleorman","0257 305 375"
"8660","18645","4010908076651","2012-01-09","Bulevardul Roxelana Nemeș, Chisineu-Cris, 297804","Neamț","0780 179 184"
"8661","18646","5931015233884","2003-06-18","Drumul Ardelean Nr. 33, Cajvana, 915135","Timiș","0770 790 519"
