,phone_number,birthdate,address,job
7028,0238 126 104,2001-08-08,1dcc1c4711c4aca65f1569036b51e64d9e5db5ae1986b1cd7bcfc560dd2dfc0f,Inginer Metalurgie Neferoasa
7029,0765 957 310,1920-03-08,05947ca4693f00146dba55f18658d12eebfd78ebe1206dce70f368174d7deadf,Asistent De Cercetare In Horticultura
7030,0730 912 250,1982-08-23,2a8c993225e5c6e73ee93206fb48925fe563da233574eb3d8b8aed3519081728,Expert In Conducerea Si Organizarea Activitatilor De Mentenanta
7031,0730 565 768,1915-05-19,da8f758e9c42fdc38742bd21639efef8f466c8d7dc50413c1e90ad0e53faf4b0,"Reglor La Masini Pentru Fabricarea Cablurilor, Conductorilor Electrici Si Materialelor Electrice"
7032,0736 067 819,1966-09-02,e6258a8349dd5c029e0dfd332e0d4c4ec27f1e60c35388f17ca9335d5ec2979b,Cercetator In Tehnologia Compusilor Macromoleculari
7033,0741 957 430,1956-01-31,1eabe1ec47739276f5a1ec058becc5f8047607ed51f250ae5fe49cc3bf24ea42,Art-Terapeut
7034,0238 794 033,1996-04-15,d3949594285f9da386f0a2dfa02e11a2e1c3f0d47953ca18558696d3b3db2f44,Inginer/Subinginer Silvic
7035,0771 303 602,1928-07-19,ce3e081335e06071823c6835bc36ac1b398d7165384bd6085618d8399711de2a,Sef Serviciu Comert Cu Ridicata Si Cu Amanuntul
7036,0237 998 731,1924-05-13,c449b568d404cc3a839db3b6ba65c1d0da8347e8e1441a4679cb80a56424ca08,Mecanizator (Muncitor Portuar
7037,0743 014 585,1972-09-12,5826414ef6480b88e9d7f61bb8e158e66775f9ae1dea8acf62f17c59f0d2ab15,Macaragiu Portuar
7038,0788 081 387,1971-01-17,a70a3cca6e7e5c2f693e708449ceb674965fec194dd79234314356f8b5fb90fa,Butafor
7039,0259 223 078,1925-01-11,6eaf617e2b7b651156be54b39894f875d0f228d242c5c23416c2209a957f405b,Pictor Scenograf
7040,0238 228 653,1971-03-30,03d229be3e50c489395a372f3927bd4139bfc34c8344975ba58395930c93eb61,Asistent Productie Film
7041,0722 012 006,1965-07-29,86a4eb6f0a3f2463fd67bd649408a260aeaddad47d368e1530c54af2038d1084,Pontator
7042,0235 024 273,1927-02-28,f35d4346b04c72304711d0d84b4b063d0042c6940c294981ca750cf573055e65,Masinist La Confectionarea Materialelor Electroizolante Impregnate
7043,0243 530 281,1984-02-14,3fc202895ebeac8f481505720dc0af1dd7c992b98d2e3a8d82491058e5500038,Dispecer
7044,0241 510 497,1962-05-14,4d2c5517c211b6ac34b98d240aa6dfb1be4662862e043c9a5edffdae463cc638,Proiectant Inginer In Minerit
7045,0258 650 398,1967-08-13,cf634b979a692ed2f513c236c56e377d91947ed99dc6c7f3719561628e19d674,Turnator Produse Ceramice
7046,0256 714 599,1942-06-02,eb324a004c89a09a43590f866f36bc6f88756d3c36ab6db8266f922069bd4d04,Tehnician Economist
7047,0240 155 536,1970-06-04,7a8650736bbe9f9ea269a197aa2be709a88d4299a7be50719b8d3a6fc1658b96,Manager De Cladire
7048,0786 577 705,2002-08-20,53e38f6cf7667d176cbeb454b58c443225a84c6c7839d190b1d67e9f16fddf00,Fochist La Masini Cu Abur
7049,0742 477 801,1971-03-06,b37b046ee8241d17b1f4ab7045fb0ad580c1cacbfc01de37de4645a02f20d020,Inspector Scolar Pentru Dezvoltarea Resursei Umane
7050,0721 370 537,1928-04-15,8191760c10525a630b7b95d074a41665a8ced89d2312401068ef06ea840fc305,Referent De Specialitate Hidrolog
7051,0233 509 710,1920-10-02,f3066fc2ab64dae1e63298f33cea31a3f842afedce1013fdecf1cf81ecd0f67b,Filator Fibre Sticla
7052,0236 382 401,1915-06-11,7ecb93d169e0e0f261cfa436826b41af8a114bfed4d5f532d30468983369116d,Majghian
7053,0772 087 124,1997-03-21,7afe28eeebf183e8324fc0997b8806d667b78df5a4c69371eaee3850ba6a55de,Presator Metale La Rece
7054,0235 295 039,1909-01-21,6525243f11631211d8cfd4b3d0769c113dbf8aa018f1864be11915e99b944ecf,Cercetator In Sociologie
7055,0729 492 379,1942-01-05,3eecd9778fe880bece24b30a45bb953700267a7d22ef235e7f856480ab6559cb,Preparator Rachiuri Industriale Si Lichioruri
7056,0748 010 969,1949-09-24,45ab3db7e3b85ab3b8666a2d22f4364638c631f39da7866b64f099be75ae8397,Inginer De Cercetare In Electroenergetica
7057,0771 017 482,2018-08-18,f3e17273a5ad4bc8e8c83a1f3e2eaeefc15adb7b91bef53dbc0eee4b7de78545,Asistent De Cercetare In Matematica-Mecanica
7058,0260 257 439,1979-06-26,b09580edaad2c3ef7fd865c22ee3c824a1f5782b4ef29f7994ab133d631d2c56,Muncitor Necalificat La Ambalarea Produselor Solide Si Semisolide
7059,0724 587 422,1919-01-29,8a0d1fdf811f35ad5ba3bf5e0dfe9612e4f56b65c80d5afc5f77479095b66ad9,Mecanic Navigant Instructor
7060,0734 040 087,1914-11-22,345e95bd6284357c0d364da04f8820bff0206abe8412c42724105190314a20a7,Montator La Lipit Ace
7061,0742 770 500,1996-06-10,1571647d8e113df9c4a81b8c66b8d10f6e0f5bb36cdc43ee621ddc74da2a174f,Conductor De Instalatii
7062,0269 316 674,1988-08-23,f6939daf358745e6e3e2675acafb2223c46a8c2b327f5812f03a9b54f6330908,Confectioner Proteze Dentare
7063,0260 965 891,2015-11-23,28966435e2e72c797e7cf254bfb6f076afb198f752fee76c670202bdcf27f647,Inginer Topograf
7064,0755 517 125,1925-03-27,7b1aa77c354971d2dfabf7c100b76d15e4f51a98740acbf2cb688eb47d15d08c,Conducator Firma Mica 
7065,0266 056 863,1924-02-22,a2cdbff3fb83917f73b1decffcf75d0ec015f01334eba16d7a681ccd9b80c36c,Spalator La Prepararea Carbunilor
7066,0244 214 781,1916-10-09,84c21ea30622db063c1e42c5091ea7f371f42a245db5aca942f2d92a01dc3220,Cercetator In Turnarea Metalelor
7067,0251 426 234,1969-12-09,22be903e7a3ad211c3031923275075d3c572bb21d99f6e4823c72e0ef923e1cf,Director Stiintific Cercetare-Dezvoltare
7068,0758 280 885,1935-07-04,e6d6652d173535b2a81c4511bf00c5e6612e051f171d95089c8a80317383b681,Director De Departament Catering
7069,0780 007 076,1986-07-23,6484e5b90e3623bcf9a8e7d82d7348b08b00d56b144b245ff311b5d22f61c97c,Agent Maritim
7070,0740 621 380,1970-11-04,23ee0612a04c2689bf236b47a382f42ae2b926faceb16356f919ccf6905506db,"Montator-Reglor, Depanator De Aparate Radio Si Tv, Redresoare Si"
7071,0249 156 868,1979-11-13,644907a166989872b8ecfdcc74653498fc89f31abd471d380224338a5e01700a,"Conducator De Pensiune Turistica (Rurala, Agroturistica, Montana)"
7072,0233 387 867,1949-06-29,a6df974ed589e87e07d757fdd38795f1a11a0cbc5573b8157a3ee41e8912c57a,Sef Proiect/Program
7073,0231 951 739,1958-11-27,652c3eca82bc8914823e640bc470ce525c309c99339f1538dabcced2f4f55395,Conservator Opere De Arta Si Monumente Istorice (Studii Medii)
7074,0788 531 814,1983-04-02,a9db062791516449136acd1bf546e03c37aa7addd5676945729ad6c4c54aa5a5,Fasonator Produse Din Azbociment
7075,0722 620 675,1992-03-20,88b48f4b7934f0142e2ad640a9faf17a02f41504ba3f6169e86d7691ebcd2bf6,Inspector De Specialitate Inginer Chimist
7076,0758 289 014,2024-01-12,cf5c89988be76d65a38f2bb06c5ff4627437b62e70a53511a560121438ca8720,Preparator Mustar
7077,0755 547 031,1948-01-20,70b5692b91bc5e1de2be9a8839abecf3e2f6f67b41c486af19f019221aa365cf,Inginer Imbunatatiri Funciare
7078,0747 593 237,1994-05-21,adecd08630d7755efdc913de7516594d38d16b6f19c20864f3c1ff15e8995b36,Desenator Film Animatie
7079,0771 107 675,1989-01-25,eb182cb177b0bb6c1aaa840da37dc44abc7a53091b3645f8a45b223761d4f003,Inginer Mecanic Utilaj Tehnologic Pentru Constructii
7080,0762 027 389,1963-05-17,86ff0d57a128d333febbf2c943d47693f16caac363667d5762f578a761745881,Ingrijitor La Domiciliu
7081,0765 434 750,1988-12-13,96181bfe3764e5c2411aa785c2e975f6d77a094b172fcdb5dbd2260d0a8ab588,Ofiter Operatiuni Financiar-Bancare
7082,0232 230 963,1971-01-30,689295e252480cbcb888894e69229547d9afc969fd38baccd073e786fcaff545,"Operator In Verificarea, Reincarcarea Si Repararea Stingatoarelor De Incendiu"
7083,0242 350 589,1925-10-18,90586fb1f8383397a2c876f8ea57fbc8e7a4ab052c5e06f978cfe7d1448c135b,Radioelectronist Statii De Emisie Radio-Tv
7084,0266 846 189,2013-09-29,c43e786aa05bfe7a06d30f32b6bb5484ee07b7209bb2c12eb27c190802f717e4,Laborant Petrolist/Industria Chimica
7085,0726 127 268,1957-10-16,a43d1ac44ea842b21333e09ac6ac23dff734adf96d07ba1d19b17192dd281a81,Comisar Principal
7086,0763 805 479,1930-11-14,51d72865e1b24296737ef57b2e88e79aba7e98916b987ac177f07935b51c31ca,Analist Recrutare/Integrare Salariati
7087,0767 065 023,1976-08-13,35d6447e545c13962b6e787a289f8c6222108ae59dabe4d36711c6ba74b39ba7,Inginer De Cercetare In Sisteme De Propulsie
7088,0259 083 109,1942-07-27,cef9081229f2826906558280955f824ca61fa3fcaec7d08606c5a64cee0bbb5f,Lucrator Pentru Salubrizare Cai Publice
7089,0244 436 680,1973-04-07,c31115d93c7259a63318059f15b91443db8dfd0d88742abf27130997062168e6,Inspector De Specialitate Inginer Constructii
7090,0780 357 582,1915-02-14,fba33113509b772a08d21d461758d7739dafa8ac305d6fd5ac02facbbbbafc77,Instructor Arte Martiale
7091,0722 895 303,1938-12-25,14f12a3d7ce2f5f814de606ba27fbffead2736137ae381b69336826512a6e9a4,Frigoriferist (Frigotehnist)
7092,0261 698 974,1957-12-26,281f1dd7c76fa00dd339af4aa12e3a2afe29631f5114154f101d07ebfb933280,Preparator Coniac
7093,0241 017 139,1975-01-14,45bbaa80060df5c113b843b09adf6449c52cd0e53d059bd068cd1eed19b567a2,Maistru Aparate Video Si Sunet
7094,0764 694 090,1938-08-16,0b1fdfc20047fb8d1cf69b9412f9cf72111d2cd1c38979b3c35bd9aea6198ee8,Inginer-Sef Industria Extractiva
7095,0766 487 696,1966-09-06,1cb656b04bd36ceead618fc94475875d2c9d0d0e6070d360411be793ff4c381b,Subinginer Mecanic
7096,0733 130 505,1976-12-11,d955f28bbf381e939c2560b1f2bab3ae5fd6beaea3fa1813839aa5dea08865fa,Inginer-Sef Agricultura Si Silvicultura
7097,0742 550 206,2004-03-17,b2f286b23da0d0087d9a60d4cf4e0f6b6d56712dcba51f8c22a686c6c5e4c611,Fasonator Calapoade
7098,0772 462 764,1924-01-13,8fef28ee579b6166bf154e29bb7d7f7f83c14971fd74708bc86389ffc8fc488c,Asistent Meteorolog
7099,0758 245 572,1921-01-15,e841db8fc46f1a01e48833a42e3053b7348b5bfe1d1af3f30d0bf7e5bb0d2c2f,Referent De Specialitate Actuar
7100,0756 729 766,1945-01-16,5dc2506667c5fae5090f4bb27bb3a6d54a887ce917fd6e139d5e9aff4dc8657b,Operator-Prospector Lucrari Geologice Si Geofizice
7101,0765 058 346,1917-02-24,0c5ea0d00a4f89a9a23094e0df21cdb1c8c0cff2cdf5fd8d2c240315358fdb64,Rabotor-Mortezor Universal
7102,0729 087 404,1984-06-17,3aada6af39616e876ae75ff01bf440f4aba8e26ded6a13e96b1ca60be8352a02,Brancardier
7103,0731 871 204,1985-01-22,60686c6e0b8addfa7a8b7eda098eed1a0bcd6b24b1abd102aae7488fff49f368,Inginer De Cercetare In Electronica Aplicata
7104,0253 619 396,1924-10-12,fd13be64dfaf54679cd9b0ccb38f6dab40141398d21d70b9ca3b132ad7438d8b,Asistent De Cercetare In Ecologie Si Protectia Mediului
7105,0743 796 579,2023-03-15,f600ebd601b42928789f565a97767c6665e43531f6f0c6f15fa882d27f146954,Referent De Specialitate Asigurari
7106,0265 004 950,2015-05-22,f125147fc57bdb26e5b312769031d3496506a7cd39a17fd91dc8715d155fb4f1,Asistent De Cercetare In Comunicatii
7107,0248 460 862,1966-07-01,eeb7009da30eee296a67caf81a6bf993c1cf03522b8a3b03890545fa6562fd59,Proiectant Inginer Chimist
7108,0756 559 566,1932-10-25,409799ab964133d9f83e1ca2a3ac6fa0f70ce1572055e7b9aa24671e7a2d1480,Formator Pfl
7109,0244 074 283,2019-03-01,1b5c4e679e59b4276449d369845894056716c151129f94b21bd5c9071f46d6ff,Operator Masini Puitoare
7110,0255 969 125,1953-08-24,a3bed96cead2adebacc2b925538464d1e0688305f5291c25abf5ff337cee00fe,Tehnician In Industria Celulozei Si Hartiei
7111,0725 815 180,1974-05-05,da79b9a412d6e1d3e9d72fff813d48adb69bed86721b82a79a023ce58cb23004,Ghid Turism Ecvestru
7112,0733 647 256,1911-07-26,73d702fa75266e68e26533d7c74441ac3895d2a00aea591fb2cc6e3a6d2d2161,Marangoz-Calafatuitor
7113,0768 983 066,2007-04-27,d632b767abe42bb4097a9318b730fd82880251b09a4382094a7cda0d38e377e2,Comisar Garda Financiara
7114,0749 968 518,1985-05-23,32419d5c2b423f9b576ec67d0fcb5863b55170238af8dd3811f352f663e6e5e7,Sofer Autosanitara
7115,0725 596 854,1989-10-12,624f2cf5a26796f8dc7b063277185092c308429dacf807fbaa368c95396eb1a3,Finisator Electrozi De Sudura
7116,0726 199 020,2004-11-20,8367ef30d0a29dd7192a1f170bd1c6ec23347437c85de97185d86b94ea8ccbc0,Operator Receptie
7117,0730 601 132,2010-11-16,b7c76d2f6e7bd209e2847b74b9eed84f6d94ba7cfe834104454d9836787e8796,Referent De Specialitate Inginer Constructii
7118,0749 489 310,1992-09-03,caa1a4629661af673f3dbd62fa43c16ccda3a39fbf9163d0518a111d2ffcde72,Acar
7119,0728 938 827,1979-05-31,6b1c2fbe17ec3eacfb8c47205458b536d371b5323e5a60730b566b1555cb9c71,Operator Albitor Textile
7120,0722 386 381,1915-03-17,137b3ad714c3b4225e91d869787b04fe37027aa5834ee4487f64105301c51b28,Consilier Si Consultant Juridic
7121,0725 271 107,1913-07-03,158d93ed2e78eca38e8d543046fa8f50419f80d03371ef065d55e76dc3170441,Finisor-Lacuitor Lemn
7122,0231 507 854,1991-09-24,e1fd03b9faa69101395303b7d974e6a9909a15512f84bda8435af813c600b7e4,Miner In Subteran Pentru Constructii
7123,0724 869 012,1946-10-18,9288e6077baf5e09fffb9d5ef1d32e628a9e1df1712a74e407001f4dbe2bd0fa,Agent Veterinar
7124,0264 811 457,2006-11-02,92f428f96289f5e0c7ceb42e9e5eed83a08c1adf44dfafa838c6753777381f89,Asistent De Cercetare In Meteorologie
7125,0266 843 561,1981-08-23,e0b2bc46bdc373389a91018e9c3412058bd023190c60f88713171ae1724091b5,Administrator Judiciar
7126,0742 447 441,1913-02-27,9967744835cbeda0e92b30e3bff0df8b0194a365d2e564383c31348b0745a487,Referent De Specialitate Botanist
7127,0734 742 621,1993-06-17,ecfcba4858ff37217339604ffafbebba0ba4d343df2b80cbde76b4650ceb7e98,Solist Vocal
7128,0247 193 145,1925-04-13,0f393ba758568df335d13ab0b5a4fd5940504368434f2b4015ddd51d6da00ae7,Verificator Canale Subterane
7129,0760 322 300,1912-10-19,116de736431e06799a5f849d53000e2e0147d59f811f35ab8796320c21746fa8,Subinginer Mecanic Utilaj Tehnologic Pentru Chimie
7130,0757 952 206,1941-06-26,c0eaa71164f6c9a431dcf85e5fe58eabf4766d734416785b13bdd65026a3d67e,"Inginer De Cercetare In Constructii De Cai Ferate, Drumuri Si Poduri"
7131,0249 584 448,1991-07-14,f071e98bcb949c742089c1c982a479bfa7486299c6b8085afdfbcc8b9ed430f1,Maistru In Industria Materialelor De Constructii
7132,0731 333 249,1922-05-22,edc3a32e7dc593aeab38ee02c0b8fd25ef8beb1cc0d57e9dd3868e063f0c53f7,Acompaniator
7133,0785 986 606,1916-02-05,ccea8fc4315a2e8531994734123098319cc6e7aaa64bf9cb6ccc9e2b3353b575,Operator Tunsator Textile
7134,0736 617 402,1968-02-12,2534523aaf84383dad21b6077fd17a4695a849f6b81c3eb46ca98261aeb02c11,Producator Delegat Evenimente De Marketing
7135,0711 976 708,1980-08-14,eeaf5b8e10905f845447d7cdde15e3540409bbcbaad622ff9fdf3ce6fbc34520,Tehnician Statii Radiorelee Si Satelit
7136,0766 826 320,1978-07-27,6dffe9093f37723f1aac8d53ddfc8c6fa7ee1cd5d4169f96598cf8e95a5f2963,Tehnician Pedolog
7137,0751 484 152,1971-02-13,9e6ea88a31752dff7311389e29e8b787b4e3f3eca71394e7fe96a8570a3e4088,Sef Autogara
7138,0786 892 286,1971-12-31,5abb92e639fc2061a510ba55fb0c1d1effa431a0bef53bd40bb1301612db02b8,Videojurnalist (Studii Superioare)
7139,0741 106 761,1989-09-05,961d049e806c4759e43826b86f21f0e54e47fae41fc6eff3adb5c0b9d6339373,Consilier Administratia Publica
7140,0763 640 859,2005-08-27,6bff7ea8be09446f2320ba6b96c4013a75290717299343b473e29066d80321ad,Referent De Specialitate Zoolog
7141,0259 464 109,1935-06-14,e1700a58bbed837683db466e36bd27dd44c7ad2d6c03ef9b1afc246062a21b76,Tehnician Acustician-Audioprotezist
7142,0251 686 165,2009-05-24,e851398e74d0fc1ccfe4d1b8421e19cacc2d0828eb7f41340dc723eaec8bb6ac,Tehnician Devizier
7143,0748 312 050,1974-03-31,156b093d5293f9979bf7ae341f89d26ecb8ae26d4cdf69eb827ce504b9c6ff8a,Sef Oficiu Zonal Posta
7144,0788 878 281,1959-07-14,40549a9e7f0bc9180f23b3b99947416742c34fa25f0cc2a9519d23a96cc9a865,Proiectant Inginer Constructii
7145,0733 785 319,1977-01-20,b90eeaf6a06b3168e6d69b23e116b552293433bcab70b9d04d07c953fd54e682,Betonist
7146,0242 712 816,1946-08-23,3112093c36c1289abc88568fb886cef64041f5fe6019e95a114a1ca765592370,Ingrijitor Animale
7147,0240 459 828,1996-09-29,83c78e14136cbe0b22f18ad0989791a6d08b0aaa262129d7991ccdf82b048f45,Inspector De Specialitate Medic
7148,0750 578 059,1947-02-27,fa6ba00c26cbd90b75a8bf102d6a149382fe23b659baacda956dc38b3793a7b2,Cercetator In Medicina Veterinara
7149,0729 531 922,1987-09-09,87464f607a139db12b20b249becac2bf69de0209bb26f9adc1931cd935d9cd34,Sef Atelier Cercetare-Proiectare
7150,0241 925 701,1990-05-16,782c63e4464bb654ac5613ff17a06c3f7d85fb0728d92f4e81429da6cd8b784c,Operator Instalatii Imbuteliere Gaz Petrol Lichefiat
7151,0266 195 474,2005-01-14,4321ae9e63f7693ce54b8c7db94fb740ba792628699636bbb5c6eb53ae56d0f8,Cercetator In Constructii Miniere
7152,0243 959 829,1996-01-01,af9beea09f40c352c927d573b878620daa01b2b9b2d1a11f583f6038bca68b65,Sef Statie Lucrari De Irigatie Si Ameliorare A Solului
7153,0742 945 996,1923-03-28,2440c7ffa8e6cbbeabe8f71a7f9f5a0e6c9ec803badd3c5f2709541f1c5b453b,Procuror Sef De Sectie Adjunct
7154,0266 335 162,2013-01-12,1904426a7a89396606029eba43d49a7071fa3df6c1f81f21768f8572672f5ede,Cizelator
7155,0246 595 478,1960-02-17,9c1bf7bcd2c66ef461378df3645de218fd1a5a94b9d5f9dc97e0acb9b033c40f,Confectioner Cartuse De Vanatoare
7156,0732 347 534,2003-05-31,783bdc97b75c43532a896c345257a4153023b0310f4104467307f8ecb866fba1,Sef Atelier Industria Extractiva
7157,0241 893 271,1934-12-17,82c59ab5879031b1ce5b46e36cee0d098010184141b58eada245f3e5ece4d812,Consilier Financiar-Bancar
7158,0723 528 749,1959-01-11,f1a2df44569905821bd5d00e1e8e92a3d043f564667989022573101e8e3f0e8c,Inginer Instalatii Pentru Constructii
7159,0236 276 848,1968-09-26,75761909a0ee42f5d501802a645cbb8c393e5be08a9c68a068ec0ac76d94abe8,Confectioner Lampi Fluorescente
7160,0780 489 113,1916-10-24,9420a562ac22eece09c97a3b048fc15eb0ae96da74f8977ed04eb88c0b8a4242,Asistent Registrator
7161,0259 041 138,1993-05-30,da11515808acea0a527fa2f1f568b6b9287a0125d6fb1c5cfafecdd44c660c31,Automatist
7162,0264 106 488,1942-01-21,489ade493124a148a76bdcb5edabfc93580492ceb02878f124fdc1bdbe8844df,Agent De Transport Turistic Intern
7163,0259 215 110,2006-06-18,741181411785f713dc55e3a9f34fdeaba4026874f16a206a07d7a40c749169de,Asamblator Elemente Si Baterii Galvanice
7164,0251 552 880,1976-09-10,41f4f44c90235ccb778941781fd780e396d8e48c4cfef854da913e441fceaa3b,Sef Birou/Serviciu Administrativ
7165,0254 444 682,1998-02-02,1a8ad5e31401ab3864b9088371b283f8f0b92998b811700a891f5387fc7e0d8f,Sef Retea Telecomunicatii
7166,0237 544 234,2003-04-20,c71a0b84665f2b04306809634d909ca171c2ae20002510477e3c3d8364a8107f,Expert Inginer Industrializarea Lemnului
7167,0265 203 686,1910-11-22,f07d692907a518ab273c91e5f4bbb436eefeea8faa6910572f936d6b30225294,Sef Statie Teleferic
7168,0761 624 722,1948-01-10,766d0518b05ff713a0e7580f073dbc4374fe0fbb4105c953d8480987e9ded1bb,Operator De Insamantari Artificiale La Animale
7169,0264 692 344,1998-09-20,f06624d0e47693c7538027c2c3c0e794c50013e59fd535d028f5cbb095f157b5,Solist Instrumentist
7170,0265 471 881,1952-07-11,687f1631714622e1d9226533fc978198699d5295660480a4d0a9fb2688eb8a69,Geolog
7171,0746 019 199,1947-09-21,69ee808aaa4acf2d3dbfc11b47b8352e422cd9909873576be8087e701795415a,Tamplar Mecanic La Slefuit
7172,0263 739 709,1998-08-12,f5e94373be98820b46e4fdc95b4af0f486e3f716f9353c9482fdeecfd86fa3ad,Sef Centru Meteo Aeronautic
7173,0265 598 433,1948-05-27,fdc2b11618dfa439bacd328233e3481dd7e33e59276e6749fc29289e85344b0c,Lucrator Operativ Pentru Autocompactoare
7174,0246 437 329,1999-07-19,bd0e66b7a974ad344924a447081abccfc3caa64998b3e12bb990e24de790f9f5,Procuror Sef De Sectie
7175,0729 349 926,1997-04-07,466abb6de25aaa29ff730aeb65ef0376ee2cf3f9f096b02b6c3a1cbda895e48c,Stilizator Film De Desene Animate (Studii Superioare)
7176,0728 159 140,1945-12-15,02e1be908641dcaa34c4cf3dfdaa95c630a1974b717e95902ce381a9a6bbc323,Manager De Cladire
7177,0742 469 010,2009-07-22,434626c33ee291a79fd9bb5d1438a5fdb8e7dc55a3051538426e4656d7c8ffec,Dealer-Sef (Arbitragist Banca)
7178,0239 825 206,1926-07-13,2526742aa2542d91f6dbb371da3f84250b49c95594b765023d8e162c6383268d,Tehnician In Industria Alimentara Extractiva
7179,0257 663 038,1910-01-19,f0be2a87f176d86276ac28b547049b672c4ee1ff6b62b035079b41d1362b64ce,Conducator Intreprindere Mica 
7180,0237 386 763,1909-10-05,a3d3edc40a5b4b2d729cd63cd3b5868d9894aa6f94639d6e77baa99b09d3ebe5,Secretar Responsabil De Agentie
7181,0724 480 899,1971-07-31,656e43a2993bdc80ff23322a52760cd42566b268d57cf374c62c918347b798e0,Colector Si Sortator Par
7182,0737 554 888,1988-10-23,de0c9fe4df6169bd90b5c5ea2eeafd0405f29e9336ca8bf589c4d841e96f51c8,Tehnician Gestiunea Productiei
7183,0254 591 461,1982-08-03,ff8a2a9ab5d1d0b48d924942061df6545897ff290998614ff34e30b76e3680c9,Inginer Iluminare
7184,0730 066 676,1938-10-04,830ea9ba8445d6bd5fdd8a231a46f9e9305ef048e19d44290ca05cf199276e99,Tehnician Iluminat Tehnologic
7185,0780 941 766,1928-10-30,be167530788d892543a4e0921935b9cd96177316f7250f2d5fa3a74938ad4831,Consilier Tehnic
7186,0767 177 481,1973-01-23,740fe6dfe5466b8ed08af27bce8b7c8b9f499f1d0bb6cebe0720ce6109544040,Director Incubator Tehnologic De Afaceri
7187,0258 185 305,1973-11-22,94f9e095dd805c653be85ed5ecab608a3169ac480532803c7f335a7ca8e21133,Inspector De Specialitate Arhitect
7188,0263 016 292,1939-08-13,aa4512521cc13594e08d38eb7c2004f6d559384299db292f2cd9f655c4c99a36,Manager Securitate Instalatii Industria Prelucratoare
7189,0720 364 257,1931-07-12,9a5a29b0b78994766fffbc84dcd63d8f97279a1fd33a1acea1f1644623628298,Electrician Montator De Instalatii Automatizate
7190,021 228 7727,1964-09-02,f8754dd938065161b726aa1fe45d7642f521f605b68da97f4444109845bc5c26,Delaborator Munitie
7191,0757 660 532,1940-07-01,f73656c0f516b1d0bc7f8ffd0cc6e23ed7c1d868d0c40996ce0ea49505b6df8f,Subinginer Mecanic Automobile
7192,0268 876 607,2005-05-19,2dc2d3bdfdc5cf82af6fac664f22e565c5c47b02da952bd95bc7f00f28de7cac,Asistent De Cercetare In Tehnologia Substantelor Anorganice
7193,0233 826 717,1929-05-16,49162bcc981cc972fbfb1c18a51976923a72795d7b51e68c305edc4adb3c6b13,Asistent De Cercetare In Prepararea Substantelor Minerale Utile
7194,0786 584 870,1908-10-19,fb421c9ebbf762e4120e2313842383c0a39de0e3a461103e0e5966036073423e,Granulator Zgura
7195,0736 010 929,1979-09-21,38df592cc2cf98a12bb35d96d6534c3e529f08f91fadcffee5dedd0dc0303e81,Betonist
7196,0239 681 884,1952-07-26,2eff4f1abb95d3b4933d44e05462eb5f631af21ce1d7a8b6a331f660cf0c62c9,Restaurator Tablouri
7197,0736 916 137,1999-04-28,28c8ac9d2c5af35329687ef184487ccf5aa9ca0fd93fa5a06bc819f1844a64d6,Specialist Incercari Componente Vehicule/Grup Motopropulsor/Optimizare Energetica/Sisteme De Masurare
7198,0250 463 958,1939-04-20,c0b806f078b53cf98960d81aa4959c0d59d67a153c3ccd7ba963a2923cd1421a,Taxator
7199,0738 876 765,1936-01-03,99e9388cdf5c227992e31e491e39ac3ab3290ffe93e0dae0c451f9ad039541f5,Tehnician In Industria Confectiilor Si Tricotajelor
7200,0726 584 261,1982-09-26,4a41bdd56f77dca1c5674278192f868f448ca2e75dcb10af0b5288dc3c75d1b2,Masinist Suflante
7201,0743 891 117,2001-08-26,9cdb93181c166b981c5fe3817307e2ad0f7aca2c8c1c4b41ffadc43866e581d2,Treibar
7202,0254 323 462,2015-01-19,42ce409e48bc56739133657d0e2e4ce57ea8f24945ffc6a236686ebddfef3a96,Distilator La Prepararea Carbunelui
