personal_number,birthdate,address,phone_number
5010805237856,1991-02-16,"Drumul Dochioiu, Ludus, 899685",0756 602 400
8460326420879,2014-05-03,"Aleea Giorgian Florea, Galati, 260703",0259 248 300
2610822381958,1942-03-07,"Bulevardul Albu Nr. 327 Bl. 14  Sc. 65 Ap. 716, Mangalia, 233863",0734 192 494
5880516014836,1915-07-14,"Strada Tomescu Nr. 33 Bl. 91  Sc. 65 Ap. 143, Apahida, 228698",0241 724 896
3530720351491,2002-11-19,"Strada Oprea Nr. 62, Bragadiru, 523085",0755 109 343
3841026466270,1916-07-15,"Intrarea Popescu, Deva, 470136",0768 039 134
2941108190457,1917-03-03,"Drumul Nae Ababei Nr. 643 Bl. 46  Sc. 85 Ap. 269, Deta, 505580",0741 660 475
3940410147563,2014-05-19,"Aleea Eftimie Nr. 973, Mogosoaia, 894042",0748 739 248
6181216355512,1921-05-12,"Bulevardul Stan Nr. 65 Bl. 35  Sc. 87 Ap. 130, Caracal, 320211",0730 494 094
4491226429503,1939-08-11,"Bulevardul Diaconescu Nr. 121, Voluntari, 697854",0734 974 429
7190621182621,1967-03-28,"Aleea Gheorghiu Nr. 169, Floresti, 579402",0253 829 454
8220305073363,1966-01-06,"Strada Dinu, Breaza de Sus, 568697",0729 717 581
7010928034196,2021-06-01,"Bulevardul Sonia Niță Nr. 63, Craiova, 512433",0720 762 282
7960314183558,2019-10-22,"Intrarea Aanei, Gilau, 955528",0768 211 994
2501206294619,2011-02-21,"Intrarea Voinea, Timisoara, 114001",0242 690 272
4391118219718,1971-07-05,"Bulevardul Viorel Gheorghiu Nr. 904 Bl. 81  Sc. 96 Ap. 389, Brad, 369969",0759 098 022
1720320311331,1934-05-22,"Soseaua Dobre, Podu Iloaiei, 336193",0722 528 531
3880903146729,1924-11-05,"Bulevardul Ioniță Nr. 36, Domnesti, 710223",0754 895 167
1500226257672,1966-10-18,"Intrarea Dochioiu Nr. 747 Bl. 10  Sc. 11 Ap. 946, Slobozia, 339315",0231 235 341
7610411193181,1966-06-28,"Soseaua Mazilescu Nr. 655, Stei, 713087",0749 811 755
8810128447844,1949-09-27,"Intrarea Crina Eftimie Nr. 976, Baia Mare, 315608",0750 448 489
4300431467144,1933-03-05,"Soseaua Magdalena Dobre Nr. 206, Aiud, 119698",0243 963 512
1790921319389,1966-01-21,"Strada Mazilescu Nr. 100 Bl. 86  Sc. 59 Ap. 248, Giarmata, 848634",0752 473 914
4690627305792,1966-05-22,"Drumul Petru Tabacu Nr. 13 Bl. 97  Sc. 58 Ap. 295, Prejmer, 629684",0754 904 527
8911226177645,1996-10-20,"Aleea Tomescu, Piatra-Neamt, 633482",0769 462 045
6641114409550,2006-06-10,"Aleea Aleodor Nemeș Nr. 693, Cernavoda, 203078",0734 719 299
1800227465757,1991-01-27,"Aleea Ioniță Nr. 40, Curtici, 516903",0233 662 538
8510507376665,1914-07-02,"Drumul Albu Nr. 67 Bl. 13  Sc. 50 Ap. 505, Odobesti, 714443",0256 353 294
6940214430136,1965-11-17,"Intrarea Florian Gheorghiu, Targu Secuiesc, 952262",0251 000 709
1100427074538,2012-12-17,"Bulevardul Mazilescu Nr. 63 Bl. 85  Sc. 79 Ap. 374, Strehaia, 153731",0745 225 109
3970823078469,2003-05-27,"Soseaua Popescu, Tudora, 944376",0742 128 305
4780626332890,1948-06-07,"Drumul Nora Stancu Nr. 10, Podu Iloaiei, 173904",0241 743 995
8590716220677,1942-10-22,"Soseaua Raul Dumitrescu, Bosanci, 840503",0246 075 564
3590515094546,1952-07-10,"Aleea Pop, Blaj, 993820",0262 785 457
4810925027263,1987-11-10,"Bulevardul Gregorian Manole, Gherla, 266308",0261 068 361
4990911210225,1930-05-31,"Aleea Lelia Tabacu, Mizil, 183016",0264 180 404
4840818364387,2009-02-12,"Intrarea Gabriela Manole, Videle, 435605",0752 014 973
5140125431287,1962-06-07,"Bulevardul Ene, Matca, 797378",0733 696 960
3161122525455,1948-12-11,"Soseaua Preda, Aiud, 638645",0727 297 128
3270606515476,1918-09-17,"Intrarea Stan Nr. 35, Craiova, 696419",0780 453 519
6340503440744,1908-12-18,"Drumul Florea Nr. 796 Bl. 72  Sc. 96 Ap. 309, Bolintin-Vale, 406511",0721 270 213
2871002469234,1978-03-21,"Bulevardul Camelia Suciu, Ploiesti, 457458",0246 734 330
3550627230845,1964-04-11,"Intrarea Roza Voinea Nr. 204, Raducaneni, 959455",0711 156 864
8280905034455,1990-02-27,"Drumul Carmina Popa Nr. 20, Jibou, 854466",0756 904 733
5630906423511,1977-04-22,"Intrarea Popa, Tomesti, 357392",0748 604 613
3710430065344,1919-10-01,"Bulevardul Florentina Oprea Nr. 24 Bl. 87  Sc. 64 Ap. 215, Valea Mare (Babeni), 880568",0750 159 809
2270719197512,1979-03-20,"Bulevardul Dina Popa, Targoviste, 814172",0241 909 265
8121016313891,1966-08-21,"Aleea Voinea Nr. 60 Bl. 97  Sc. 32 Ap. 692, Salonta, 165469",0262 254 594
8460415020243,2008-01-17,"Bulevardul Dima, Salonta, 138033",0788 242 799
6900119011570,2013-07-19,"Intrarea Diaconu Nr. 269, Prejmer, 606867",0770 162 907
3400530067985,1969-11-04,"Drumul Mihail Barbu Nr. 45, Slatina, 967907",0242 406 684
5300615054265,2020-09-12,"Soseaua Florea Nr. 40, Popesti-Leordeni, 930980",0755 708 203
4401104169310,2021-06-25,"Bulevardul Adrian Oprea, Marginea, 852915",0741 988 781
5880217223779,1995-04-21,"Intrarea Mirona Tomescu Nr. 505, Straja, 573966",0261 294 471
2850404454361,1932-06-10,"Soseaua Ene Nr. 105, Tarnaveni, 306286",0260 752 134
4030810249642,1947-06-12,"Bulevardul Nistor Nr. 60, Sabaoani, 937454",0263 588 722
3610707069584,1933-03-17,"Bulevardul Dobre Nr. 47, Hateg, 180247",0762 834 376
4360211266670,1961-01-05,"Aleea Aanei Nr. 43, Cluj-Napoca, 711732",0254 696 532
4640611029528,2018-06-20,"Bulevardul Radu Tabacu Nr. 104, Gura Humorului, 632559",0756 772 331
4490225037177,1959-09-05,"Soseaua Pop Nr. 662 Bl. 67  Sc. 98 Ap. 103, Arad, 747400",0753 103 964
7080512246226,1984-04-26,"Intrarea Mocanu Nr. 35, Simeria, 196558",0250 252 862
6550108354015,1908-07-18,"Aleea Mocanu Nr. 333 Bl. 75  Sc. 11 Ap. 128, Alesd, 207872",0239 750 698
2540529522417,1950-07-07,"Strada Ioniță Nr. 63 Bl. 81  Sc. 31 Ap. 348, Dragalina, 590232",0231 863 676
7940302060214,1994-04-29,"Strada Demetra Diaconescu, Babeni, 192317",0231 783 040
2651116430798,1912-09-30,"Intrarea Aura Popa Nr. 519, Peretu, 963469",0266 280 327
4381024355100,1966-02-27,"Intrarea Maricica Ene Nr. 627, Valea Mare (Babeni), 906860",0764 842 864
3160819415355,2005-07-09,"Soseaua Dumitrescu Nr. 84 Bl. 47  Sc. 69 Ap. 885, Resita, 281934",0232 018 360
8090523288163,1958-02-05,"Aleea Traian Albu, Cudalbi, 648642",0242 901 704
6701108117015,1946-12-30,"Strada Toma Nr. 28, Domnesti, 354634",0257 680 460
1600329150032,1912-12-16,"Aleea Oprea, Sfantu Gheorghe, 903399",0729 841 688
5730730030231,1988-08-22,"Aleea Niță Nr. 19, Bals, 114458",0767 421 641
1440903456058,2006-10-26,"Soseaua Theodor Ene Nr. 228, Branesti, 502442",0755 209 688
1880514306921,1975-07-15,"Aleea Dumitrescu Nr. 611, Baraolt, 811044",0744 431 151
7250520414332,1962-07-23,"Strada Manole, Draganesti-Olt, 795123",0770 921 083
8291015154544,1972-12-28,"Strada Niță, Resita, 769329",0747 722 589
1550924459035,1937-08-30,"Aleea Tomescu Nr. 72 Bl. 52  Sc. 86 Ap. 695, Ineu, 332118",0243 832 576
8760904317559,1935-12-16,"Strada Dumitrescu, Targu Mures, 545853",0233 054 229
6570213511492,1949-12-20,"Intrarea Crenguța Diaconu, Giarmata, 955665",0765 111 359
1520826241103,1921-09-17,"Aleea Cornel Cristea, Dobroesti, 893764",0249 422 903
8400917455909,2010-01-07,"Aleea Ababei, Hateg, 963061",0265 281 618
6280120444690,1962-10-25,"Aleea Oprea, Bumbesti-Jiu, 192708",0267 377 717
1670508216574,2016-12-23,"Intrarea Dima, Ocna Mures, 427001",0767 413 436
5220307062399,1970-02-10,"Drumul Preda, Deta, 162370",0251 694 668
8701126248671,1973-08-24,"Soseaua Gheorghiu, Sinaia, 227879",0747 608 137
8130622083497,1986-06-11,"Soseaua Tudorița Voinea, Rodna, 530275",0239 336 399
1370912372449,2007-10-09,"Bulevardul Eftimie Nr. 12 Bl. 48  Sc. 49 Ap. 375, Babeni, 721186",0239 212 387
7820329236674,1983-04-12,"Intrarea Dochioiu Nr. 568 Bl. 15  Sc. 78 Ap. 531, Medgidia, 406357",0729 627 144
1350805113360,1972-06-16,"Strada Marin Nr. 53, Corabia, 893394",0771 713 967
8370316098223,1983-01-16,"Soseaua Ionescu, Turda, 518934",0751 618 425
6120713235361,1918-04-14,"Drumul Mocanu Nr. 768, Buftea, 726113",0711 145 108
5260229469010,1934-06-14,"Strada Marin Nr. 90, Moreni, 332145",0758 439 357
6870606244847,1976-02-24,"Drumul Tabacu Nr. 171 Bl. 66  Sc. 69 Ap. 154, Afumati, 685841",0770 280 155
4281226457447,2015-09-26,"Strada Florea Nr. 750 Bl. 25  Sc. 99 Ap. 300, Galati, 836024",0788 776 988
2910624529293,1969-03-02,"Strada Haralamb Stancu Nr. 353 Bl. 96  Sc. 78 Ap. 679, Hateg, 238994",0264 625 671
5570422171867,1926-06-29,"Intrarea Stoica Nr. 690, Peretu, 988760",0269 760 527
5880615027354,1968-07-20,"Aleea Voinea Nr. 645 Bl. 61  Sc. 47 Ap. 425, Siria, 854099",0784 418 159
6081227247727,1931-05-28,"Intrarea Manole Nr. 104 Bl. 41  Sc. 56 Ap. 263, Floresti, 473114",0237 416 962
4240322214637,1971-07-18,"Aleea Ababei, Baia, 605309",0732 006 330
5200208116813,2010-09-15,"Drumul Nemeș Nr. 59 Bl. 61  Sc. 11 Ap. 384, Techirghiol, 417913",0740 982 043
2780915225586,1992-10-11,"Intrarea Ababei Nr. 61 Bl. 63  Sc. 93 Ap. 318, Mihail Kogalniceanu, 128952",0242 342 991
3821026174450,1985-04-16,"Strada Ene Nr. 18 Bl. 59  Sc. 67 Ap. 528, Vlahita, 878533",0737 185 329
2171105390494,1986-05-14,"Aleea Dacian Marin Nr. 46 Bl. 61  Sc. 83 Ap. 307, Ineu, 376134",0754 617 076
6980127069833,1985-06-01,"Bulevardul Manole Nr. 60 Bl. 85  Sc. 22 Ap. 120, Dumbravita, 703375",0248 469 019
5460229025326,1995-05-10,"Aleea Dinu, Siria, 533161",0761 304 940
8990226389295,2001-08-26,"Drumul Horațiu Stancu Nr. 556 Bl. 66  Sc. 20 Ap. 534, Gaesti, 631597",0743 845 415
5800321065921,2000-07-28,"Aleea Tabacu Nr. 533 Bl. 71  Sc. 61 Ap. 733, Pancota, 719909",0233 674 109
7360615083911,1933-05-04,"Strada Barbu Nr. 30, Baicoi, 295704",0722 106 720
8840817202339,1984-09-01,"Soseaua Barbu Nr. 33 Bl. 41  Sc. 38 Ap. 467, Pancota, 534626",0260 038 655
4840803085014,2006-09-06,"Intrarea Nicoleta Tabacu Nr. 94, Jimbolia, 728492",0247 428 583
6510424297381,1927-01-05,"Bulevardul Diaconescu, Targu Jiu, 565287",0741 793 458
7781130391461,1933-04-01,"Drumul Aida Ardelean Nr. 997, Buftea, 889151",0763 133 551
2810426402701,2004-09-06,"Bulevardul Marcela Cristea Nr. 159 Bl. 61  Sc. 76 Ap. 514, Teius, 286283",0741 374 540
1960928284893,2005-09-17,"Bulevardul Florea Dima Nr. 805, Ramnicu Sarat, 812955",0255 511 487
1901206243120,1913-06-08,"Strada Barbu, Focsani, 292065",0256 956 893
2420314292044,1926-08-16,"Bulevardul Simona Stănescu Nr. 364 Bl. 98  Sc. 78 Ap. 882, Tufesti, 804078",0756 999 576
3450521138806,2008-01-29,"Aleea Ardelean Nr. 645, Tomesti, 222197",0728 064 827
6511113372112,1942-04-17,"Aleea Leopoldina Dochioiu Nr. 594 Bl. 93  Sc. 54 Ap. 397, Roseti, 927785",0764 973 199
4481216078565,1996-04-13,"Bulevardul Tomescu, Chitila, 168150",0759 801 468
1920122036447,2021-02-11,"Strada Suciu Nr. 529 Bl. 74  Sc. 94 Ap. 744, Ovidiu, 758257",0723 333 921
5770207044354,2009-12-11,"Bulevardul Tomescu, Valenii de Munte, 224730",0731 697 403
2971008233702,1947-01-28,"Intrarea Antoniu Manole Nr. 31 Bl. 47  Sc. 75 Ap. 158, Baicoi, 396724",0242 326 731
8441107127033,1931-01-14,"Drumul Diaconu Nr. 49 Bl. 85  Sc. 64 Ap. 899, Insuratei, 298018",0770 035 914
1740131423203,1964-07-02,"Aleea Zenobia Stan Nr. 34, Dragu-Brad, 363294",0233 469 486
8210921389211,2014-10-03,"Bulevardul Dinu Nr. 689 Bl. 37  Sc. 65 Ap. 836, Targu Mures, 582698",0244 871 515
4371031023899,1930-07-22,"Intrarea Pop Nr. 676 Bl. 23  Sc. 48 Ap. 647, Braila, 762689",0249 722 072
4060806300786,2003-08-26,"Bulevardul Diaconescu, Iernut, 765232",0733 843 765
5351128183347,2006-08-29,"Bulevardul Dobre, Aiud, 546703",0243 972 133
5230723416008,1978-09-30,"Bulevardul Stan, Giarmata, 506689",0788 591 726
5770719107856,1917-08-01,"Bulevardul Tabacu, Ramnicu Valcea, 469470",0761 396 809
2221118290675,1913-10-31,"Bulevardul Dumitrescu Nr. 222 Bl. 76  Sc. 58 Ap. 182, Curtea de Arges, 549778",0243 949 874
6400206251040,2002-04-21,"Aleea Tomescu Nr. 186, Darmanesti, 559189",0721 232 700
1100412065955,1915-01-23,"Drumul Floare Dima Nr. 30 Bl. 57  Sc. 32 Ap. 966, Suceava, 506551",0762 218 465
8150123184515,1997-01-03,"Strada Tudor Nr. 98, Siria, 367499",0232 202 575
8560801346490,1993-10-27,"Soseaua Nistor, Intorsura Buzaului, 689333",0245 011 740
2641230308243,1940-01-15,"Bulevardul Stănescu Nr. 38 Bl. 39  Sc. 35 Ap. 644, Giroc, 594579",0738 117 587
6410401251392,1938-03-28,"Aleea Tudor, Giurgiu, 255830",0264 410 602
8191221325514,2007-03-25,"Soseaua Dumitrescu, Petrila, 512289",0255 477 347
3560525436959,1939-12-11,"Aleea Stănescu, Giarmata, 521127",0769 374 429
2260923309745,1998-01-29,"Soseaua Mona Nistor Nr. 523 Bl. 48  Sc. 15 Ap. 321, Sangeorz-Bai, 753127",0728 090 267
1231019158399,1931-12-19,"Drumul Tabacu Nr. 97 Bl. 46  Sc. 77 Ap. 813, Voluntari, 114049",0245 553 740
4590907171416,2007-10-16,"Intrarea Anca Dinu Nr. 150, Tuzla, 413365",0763 869 007
4320530363887,1915-09-24,"Strada Dima Nr. 75, Targu Neamt, 897968",0753 963 816
1301219292008,1959-04-23,"Aleea Daciana Dobre Nr. 205 Bl. 34  Sc. 37 Ap. 580, Ovidiu, 565645",0244 020 365
6740216201930,1967-11-23,"Intrarea Tabacu, Popesti-Leordeni, 956979",0725 092 863
8100805173275,1990-09-02,"Bulevardul Florea Nr. 470 Bl. 49  Sc. 10 Ap. 353, Rasinari, 431801",0268 186 863
1000320368129,1945-07-30,"Soseaua Cristea Nr. 91, Petrosani, 444474",0267 008 815
2570608259172,1998-07-22,"Intrarea Cristea Nr. 94 Bl. 53  Sc. 95 Ap. 199, Iasi, 852583",0255 385 959
6770417068510,1920-02-28,"Soseaua Emanuil Nistor Nr. 52, Sangeorgiu de Mures, 588530",0735 926 329
5980921037409,1980-02-04,"Strada Lascăr Aanei Nr. 912 Bl. 57  Sc. 76 Ap. 992, Otopeni, 906388",0249 947 421
3840418167520,1960-11-23,"Soseaua Aida Suciu, Ramnicu Valcea, 245119",0242 713 452
3790930212451,1940-12-04,"Bulevardul Popescu Nr. 508 Bl. 33  Sc. 98 Ap. 816, Targu Frumos, 996223",0245 664 732
2141024464830,1987-01-24,"Bulevardul Ioniță Nr. 280 Bl. 31  Sc. 75 Ap. 825, Timisoara, 554708",0723 598 063
4340206060648,2015-09-06,"Soseaua Denis Suciu Nr. 96, Tarnaveni, 287293",0248 908 908
1581203302871,1993-12-08,"Bulevardul Stănescu, Negresti, 877337",0752 184 213
8821211199347,1924-11-30,"Strada Stan Nr. 23, Calan, 281515",0728 839 568
3440120408984,1924-01-29,"Soseaua Tomescu, Hateg, 871763",0765 822 079
4901008425464,2012-11-25,"Aleea Dobre Nr. 865 Bl. 10  Sc. 49 Ap. 863, Plosca, 397751",0762 008 107
2650429443681,2017-10-19,"Drumul Aurică Mazilescu, Dancu, 576980",0762 541 509
2280317030085,2019-03-12,"Soseaua Diaconescu, Dragu-Brad, 323214",0739 231 488
3940906224305,1921-01-30,"Strada Dima, Teius, 358488",0729 239 483
7060222516584,1931-03-23,"Aleea Barbu Nr. 370, Anina, 831658",0264 031 203
8840511460621,1933-09-08,"Intrarea Eftimie Nr. 269 Bl. 23  Sc. 58 Ap. 256, Afumati, 168436",0760 846 006
3680403116312,1909-05-23,"Soseaua Iosif Ioniță, Urziceni, 151049",0744 045 207
5610905467971,1913-12-25,"Soseaua Stancu Nr. 322 Bl. 97  Sc. 34 Ap. 995, Oltenita, 576490",0258 048 875
3010803277020,2010-02-27,"Soseaua Ionescu, Nadlac, 266737",0731 545 562
4500231466324,1911-06-15,"Aleea Dumitrescu Nr. 605, Chitila, 165153",0729 284 568
8571120249100,1965-05-31,"Soseaua Camil Stoica Nr. 86 Bl. 32  Sc. 72 Ap. 194, Medias, 444749",0255 105 611
3730507373715,1978-10-20,"Bulevardul Antim Diaconu, Breaza de Sus, 404820",0248 042 652
4451022432400,1963-04-20,"Bulevardul Dumitrescu, Fundeni, 390817",0723 992 455
7390515109135,1926-11-28,"Strada Cristea, Siret, 805880",0772 755 438
1050914522337,2015-08-07,"Intrarea Alexandru Stan, Ovidiu, 391581",0253 179 553
2711113090246,1984-04-30,"Intrarea Filip Gheorghiu, Brad, 876595",0727 921 215
7031015061986,1959-12-23,"Aleea Despina Dochioiu Nr. 730 Bl. 85  Sc. 89 Ap. 413, Afumati, 179760",0766 057 927
6920128245017,1980-02-27,"Drumul Dobre Nr. 91 Bl. 10  Sc. 66 Ap. 673, Urziceni, 425646",0720 837 101
4581108420469,1966-10-20,"Aleea Barbu, Rosiori de Vede, 919934",0263 555 483
7290722086107,1942-04-22,"Drumul Eric Dobre, Cobadin, 551381",0235 514 176
7800927419500,2007-11-24,"Soseaua Diaconu, Barlad, 867741",0250 715 706
5840602247669,1944-08-17,"Intrarea Nemeș Nr. 880, Satu Mare, 302468",0727 830 850
7670425420473,2013-01-13,"Drumul Dochioiu Nr. 855, Ocna Mures, 387646",0232 370 488
1991221147474,1958-04-14,"Strada Stănescu Nr. 458, Viseu de Sus, 542282",0736 085 314
1460317264352,1976-12-16,"Aleea David Tabacu, Pascani, 579201",0749 451 215
3201024361211,1917-03-26,"Intrarea Amedeu Popa Nr. 77, Barlad, 786194",0733 899 749
7240819272183,1987-03-02,"Strada Dochioiu, Rosu, 872453",0236 038 130
4300106308750,1928-07-03,"Bulevardul Suciu, Odorheiu Secuiesc, 801167",0772 827 208
1950513285455,1944-01-31,"Aleea Ababei Nr. 22, Alba Iulia, 110755",0737 134 418
7000304120231,1996-03-08,"Aleea Tabacu, Campulung, 730059",0780 616 230
5570223140869,1962-10-01,"Strada Dumitrescu Nr. 23, Lunca Cetatuii, 327734",0237 260 930
4360409323703,1979-07-03,"Bulevardul Dumitrescu, Peris, 877251",0231 509 700
1990204017335,2022-05-08,"Strada Marga Dima, Vatra Dornei, 625777",0245 298 603
4020503285509,1979-04-14,"Intrarea Tudor, Pancota, 120522",0738 606 060
8760404417926,1914-02-09,"Strada Manole Nr. 27 Bl. 68  Sc. 71 Ap. 786, Salonta, 837051",0737 620 413
6151115129219,1939-07-07,"Bulevardul Stancu Nr. 556 Bl. 11  Sc. 11 Ap. 696, Peretu, 177025",0754 748 200
4120906060644,1990-10-03,"Intrarea Tomescu, Resita, 845121",0744 998 632
3180720165378,1910-04-30,"Aleea Dochioiu Nr. 73, Cumpana, 952696",0780 111 909
5190814155064,1924-07-09,"Intrarea Teodosia Diaconu Nr. 153 Bl. 37  Sc. 30 Ap. 338, Cristuru Secuiesc, 319781",0788 656 220
8960517462405,2022-08-20,"Intrarea Oprea Nr. 293, Jimbolia, 545648",0268 331 772
2131207288039,1943-12-08,"Intrarea Marin Nr. 92, Vladimirescu, 565256",0253 678 780
8670429287651,2017-10-12,"Drumul Gheorghiu Nr. 495 Bl. 17  Sc. 51 Ap. 773, Targu Ocna, 628020",0762 765 240
2080208469664,1960-02-25,"Strada Preda Nr. 27, Dabuleni, 747031",0248 226 791
8070914162193,1952-10-19,"Soseaua Inocențiu Ionescu Nr. 691 Bl. 39  Sc. 65 Ap. 324, Bistrita, 227820",0241 704 366
5051104059228,2014-01-31,"Strada Eftimie, Tandarei, 773071",0744 892 792
6710206135150,1927-04-16,"Drumul Erica Popescu Nr. 170 Bl. 28  Sc. 61 Ap. 606, Simleu Silvaniei, 361538",0266 407 691
1460426248490,1933-03-08,"Drumul Ardelean Nr. 44 Bl. 70  Sc. 97 Ap. 810, Mizil, 763368",0243 326 977
7040516179614,1959-04-06,"Bulevardul Lăcrămioara Florea Nr. 291, Babadag, 157267",0770 274 265
2060429303811,2010-09-02,"Aleea Tabacu, Gheorgheni, 717641",0764 331 126
6100218298036,1945-08-05,"Drumul Adina Diaconu, Cornetu, 538667",0236 884 707
1610317066009,1938-02-14,"Intrarea Barbu Nr. 572 Bl. 33  Sc. 26 Ap. 123, Pipera (Voluntari), 448940",0770 841 439
1781124097509,1908-12-22,"Soseaua Niță Nr. 482, Santana, 625095",0255 179 729
3320629443247,1977-11-14,"Strada Nistor, Oravita, 649041",0251 300 877
2310611413280,1916-12-04,"Bulevardul Petrică Tomescu, Sacueni, 363103",0769 112 570
5311006198949,1978-04-04,"Strada Julieta Dochioiu Nr. 87 Bl. 54  Sc. 14 Ap. 859, Targu Jiu, 713146",0253 174 962
5410413113308,1975-02-06,"Soseaua Mazilescu Nr. 287 Bl. 58  Sc. 67 Ap. 736, Lupeni, 178722",0741 536 795
3681030425295,1949-04-27,"Bulevardul Stan, Intorsura Buzaului, 848060",0239 951 765
3061031272615,1909-02-16,"Intrarea Barbu Nr. 76 Bl. 38  Sc. 21 Ap. 946, Beius, 372541",0733 696 323
1251204346869,1988-04-30,"Strada Octavian Preda Nr. 254, Urziceni, 875392",0255 290 010
6760607519029,1944-08-27,"Bulevardul Dinu, Busteni, 487194",0238 192 851
1960502275087,1909-05-20,"Intrarea Popa Nr. 21, Fetesti-Gara, 558793",0780 703 557
3250329090933,1918-04-08,"Strada Beatrice Niță Nr. 727 Bl. 87  Sc. 72 Ap. 946, Targu Ocna, 439551",0751 567 040
7071022055871,2006-11-14,"Drumul Albu Nr. 32, Curcani, 314665",0766 743 558
6770208429255,1983-03-30,"Aleea Petru Stoica Nr. 68 Bl. 42  Sc. 59 Ap. 194, Dabuleni, 241701",0257 342 464
7620927143781,1986-09-19,"Drumul Ionescu Nr. 617 Bl. 88  Sc. 82 Ap. 636, Urlati, 568603",0268 197 932
5930107326548,1908-11-08,"Bulevardul Petruț Pușcașu Nr. 881, Gheorgheni, 785603",0259 704 255
7010626013150,1955-12-26,"Bulevardul Dumitrescu, Vlahita, 224064",0262 870 763
7361117033171,2013-05-27,"Drumul Nistor Nr. 377, Gaesti, 776539",0740 687 902
3800727325798,1965-01-12,"Soseaua Iris Ene Nr. 56 Bl. 24  Sc. 18 Ap. 482, Fundeni, 248555",0724 547 079
5500425150011,1939-03-14,"Drumul Rozalia Florea Nr. 24, Bosanci, 177298",0786 727 560
6050126125730,1933-12-19,"Aleea Manole Nr. 680, Dumbraveni, 182678",0740 199 802
3450212180513,1979-05-04,"Drumul Miron Pop Nr. 162, Braila, 462933",0244 199 677
8711227274142,1932-01-14,"Intrarea Stan Nr. 975 Bl. 48  Sc. 73 Ap. 981, Oituz, 370666",0725 571 484
3270408022836,1949-07-12,"Soseaua Diaconescu, Afumati, 711037",0752 624 739
1760118181159,1970-03-20,"Drumul Nidia Pușcașu, Filiasi, 996401",0231 703 795
8121107253002,1930-11-17,"Bulevardul Ștefan Diaconu Nr. 909 Bl. 95  Sc. 22 Ap. 620, Mogosoaia, 531646",0234 665 838
1900618402895,1972-03-04,"Aleea Dochioiu, Sacueni, 457529",0731 936 582
2240512380852,1968-09-04,"Strada Diaconescu Nr. 109, Modelu, 319897",0785 945 237
6540119091269,1958-02-18,"Intrarea Tabacu Nr. 222 Bl. 49  Sc. 39 Ap. 986, Jilava, 196900",0266 652 740
4800128116032,1998-01-03,"Drumul Georgescu Nr. 27, Videle, 891329",0235 843 531
1740107025081,1961-11-01,"Aleea Cedrin Dima Nr. 89 Bl. 16  Sc. 57 Ap. 755, Magurele, 417129",0784 448 157
8770231445448,1999-08-18,"Drumul Toma Nr. 608 Bl. 40  Sc. 81 Ap. 921, Deva, 153655",0743 500 604
1540803321493,1965-05-20,"Strada Gheorghiu Nr. 82, Cugir, 947208",0261 507 718
8580116152352,1956-04-02,"Bulevardul Anișoara Popa Nr. 14, Jimbolia, 691953",0748 758 147
8881009403588,1977-08-22,"Aleea Diaconu Nr. 722 Bl. 40  Sc. 67 Ap. 592, Fundeni, 357735",0248 185 138
1830726119279,2005-02-27,"Aleea Dariana Diaconescu Nr. 28 Bl. 85  Sc. 87 Ap. 792, Balotesti, 176467",0269 037 125
5550521412177,1913-11-17,"Drumul Eliana Dinu Nr. 508 Bl. 74  Sc. 29 Ap. 267, Odobesti, 699339",0744 085 597
6371214110215,1955-06-17,"Intrarea Nistor Nr. 385 Bl. 82  Sc. 55 Ap. 671, Adjud, 712578",0236 431 323
6540109112384,1911-08-25,"Bulevardul Mazilescu Nr. 13 Bl. 94  Sc. 48 Ap. 878, Marginea, 398753",0754 353 254
8820916377012,1985-06-01,"Soseaua Niță Nr. 24, Targu Secuiesc, 853283",0742 479 541
4820202277588,1964-08-22,"Intrarea Petronela Oprea Nr. 761 Bl. 99  Sc. 34 Ap. 466, Arbore, 936779",0769 248 900
