"personal_number","birthdate","phone_number","job","user_id"
"6711010433049","1977-09-03","0243 751 866","Reglor La Masini Pentru Fabricarea Lampilor Electrice","9051"
"4880529260705","1947-05-17","0735 751 363","Electrician Constructor Montator Aparataj Si Cabluri De Joasa Tensiune","9052"
"6220829216109","1961-07-26","0723 605 527","Preparator-Dozator Adezive, Rasini, Lacuri Si Emailuri In Industria Lemnului","9053"
"3410430361915","2003-05-19","0759 472 048","Instalator Pentru Sisteme Fotovoltaice Solare","9054"
"2000616075470","2021-10-04","0232 746 062","Salvator Minier","9055"
"2320714113332","1947-10-27","0760 352 198","Operator Cenuseritor","9056"
"1630924195543","1998-11-30","0258 157 830","Profesor In Invatamantul Profesional Si De Maistri","9057"
"3100522159733","1912-12-02","0266 801 085","Acustician Cinematografic","9058"
"5230131269818","1980-06-01","0740 363 077","Agent Comercial","9059"
"7260222181783","1976-01-16","0267 837 986","Meserias Intretinere Poduri Metalice, Viaducte Si Tuneluri","9060"
"2990301200585","2016-06-22","0727 281 994","Tehnician Proiectant Minier","9061"
"8041116017987","1983-07-03","0264 454 479","Manager Securitatea Informatiei (Chief Information Security Officer ","9062"
"1170511419928","1932-06-18","0260 383 714","Deputat","9063"
"6370824176400","1951-02-20","0732 928 448","Blanar-Confectioner Imbracaminte Din Blana, Dupa Comanda","9064"
"8050714387504","2011-02-09","0755 835 501","Operator Radiotelecomunicatii Aeronautice","9065"
"2410910453331","1914-09-08","0248 168 350","Ghid Habitat Natural Flora, Fauna","9066"
"2121016362078","1975-03-18","0722 961 157","Asamblator-Montator Profile Aluminiu Si Geam Termopan","9067"
"6520319456188","1921-08-12","0740 872 325","Sef Proiect/Program","9068"
"7390131348145","1924-06-15","0768 032 515","Sef Dispecer Energetic Teritorial (Det)","9069"
"1910105392016","1926-06-21","0747 692 504","Lucrator Controlor Final","9070"
"5831031279271","1968-02-11","0730 026 713","Vopsitor","9071"
"8610909226476","1934-07-06","0760 121 788","Cercetator In Geofizica","9072"
"1641008380921","2009-01-29","0736 078 952","Agent De Transport Turistic Intern","9073"
"3311101224351","2016-07-20","0785 133 974","Cercetator In Constructii Aerospatiale","9074"
"8000118398974","2018-11-21","0759 473 256","Asistent De Cercetare In Comunicatii","9075"
"7350204085991","1941-01-28","0772 561 405","Operator Presa De Transfer Termic","9076"
"2301130250392","1934-09-11","0720 091 954","Sef Santier","9077"
"6090221187159","1965-02-04","0711 391 034","Prospector ","9078"
"6040623333225","1954-05-09","0729 129 472","Calitor Prin Inductie Sau Cu Flacara","9079"
"2041129138999","2023-10-03","0231 837 971","Inginer Geolog","9080"
"2390630261958","1913-03-06","0267 447 151","Asistent De Cercetare In Biochimie Tehnologica","9081"
"6910321156101","1949-07-16","0251 579 823","Prim-Procuror Adjunct","9082"
"5101225230595","1966-01-05","0725 647 370","Automatist","9083"
"7430501180920","2022-04-20","0752 744 833","Redactor","9084"
"3870917059602","1930-01-14","0749 319 048","Turnator Modelier","9085"
"3600407089707","1950-07-25","0748 591 783","Sef Agentie Navala","9086"
"4000619355287","1942-12-19","0758 758 842","Fierbator-Uscator De Par","9087"
"4540712187751","1974-11-08","0244 585 890","Curatatoreasa Lenjerie","9088"
"3690120395772","2000-04-02","0749 549 197","Notar","9089"
"2670502376447","1950-12-12","0746 093 142","Tehnician Statii De Emisie Radio-Tv","9090"
"6960605512955","1998-12-25","0738 725 993","Tintuitor","9091"
"1830819190496","1941-03-25","0744 341 742","Expert Actuar","9092"
"2310222273000","2009-08-12","0728 566 531","Maistru Mecanic Auto","9093"
"6840604418470","2009-01-15","0237 177 569","Preparator-Presator Abrazive","9094"
"5470302285064","1992-02-27","0741 360 145","Grafician Calculator (Studii Medii)","9095"
"6490111040394","1933-05-16","0747 519 098","Inspector Aeronautic","9096"
"3730212511929","1912-10-02","0785 349 400","Proiectant Sisteme De Securitate","9097"
"4961227141796","1974-05-26","0235 210 320","Agent Tranzit","9098"
"2290720325688","1957-10-28","0739 465 343","Biolog Sef Sectie, Laborator","9099"
"8010427184518","2002-09-22","0721 532 844","Mozaicar Restaurator","9100"
"6920715223471","1961-06-02","0736 930 772","Expert Arhitect","9101"
"5280605108790","1954-09-11","0750 927 626","Grefier Arhivar","9102"
"6000522291934","2010-02-25","0264 894 037","Navigator Informare","9103"
"4921029143947","1910-06-07","0255 716 422","Presedinte Institutie Publica","9104"
"5750224146789","1992-03-04","0749 531 707","Pilot De Mare Larga, Pilot De Port Maritim","9105"
"3080830522497","1921-04-01","0751 304 854","Reparator Aparate Foto","9106"
"8381213356694","1989-06-22","0733 386 006","Tehnician Proiectant In Reconstructie Ecologica","9107"
"8380210155280","2004-10-20","0727 656 284","Conductor Vagon De Dormit Si Cuseta","9108"
"2230728304369","1950-04-16","0749 388 629","Sef Serviciu Informare Zbor","9109"
"1650109284194","2003-09-16","0746 941 043","Cercetator In Fizica Tehnologica","9110"
"8830317528999","1975-03-21","0259 977 527","Monitor Mediul Inconjurator","9111"
"4491210165753","2017-08-24","0727 882 366","Operator Calculator Electronic Si Retele","9112"
"1210909296161","2010-11-19","0734 794 447","Profesor Universitar","9113"
"5560413237627","2007-07-05","0262 944 231","Gradator Vase Si Aparate De Laborator","9114"
"4500428324985","1996-08-12","0233 406 876","Evaluator Tehnic Daune Auto","9115"
"6990610076546","1994-01-11","0737 172 034","Cercetator In Arheologie","9116"
"2380322284983","2023-01-07","0752 589 794","Operator Transport Si Distribuire Butelii De Gpl","9117"
"4510419430950","1923-01-10","0728 653 079","Asistent De Cercetare In Etnologie","9118"
"5630413452463","1979-04-10","0747 102 055","Metalizator Prin Cufundare In Metal Topit","9119"
"7240803042666","1921-12-12","0726 777 805","Laborant Apa Potabila","9120"
"8680523218939","2012-10-11","0746 305 594","Diacon","9121"
"4191001427648","1970-12-03","0744 474 442","Administrator De Retea De Calculatoare","9122"
"7351221350072","1973-08-01","0772 197 456","Tehnician Reclame (Decorator)","9123"
"1700323154355","1942-01-09","0748 285 387","Tehnician In Hematologie","9124"
"2430629398929","1959-02-24","0243 177 687","Operator Transport Pe Conducte Singulare Gaze","9125"
"5840822119445","2016-12-20","0754 195 049","Cercetator In Tehnologia Celulozei, Hartiei, Poligrafiei Si Fibrelor","9126"
"2221017408871","1917-06-20","0785 538 355","Inspector De Specialitate Inginer Silvic","9127"
"1370423527766","1952-01-06","0726 146 799","Asistent De Cercetare In Electrotehnica","9128"
"1511012063169","1924-11-19","0724 158 857","Sef Serviciu Informare Zbor","9129"
"2971208156350","1945-02-10","0740 312 898","Cuptorar Produse Din Carbune","9130"
"3550323130427","1977-09-08","0765 983 608","Agent De Voiaj","9131"
"4570727062042","1944-11-20","0751 872 546","Gravor Placi Metalice","9132"
"1291131378802","1942-04-04","0770 156 441","Sef Statie Cai Ferate","9133"
"3080720159662","1998-11-20","0742 090 901","Cercetator In Matematica","9134"
"3200616213401","1946-07-12","0725 543 850","Electrician Auto","9135"
"6341120451881","1935-05-29","0259 864 418","Inspector De Specialitate Subscriere","9136"
"3060408315247","2019-08-22","0249 839 343","Conducator Autotrailer","9137"
"2360312133761","1986-09-04","0254 367 608","Marcator Piese","9138"
"6320507190418","1997-03-10","0248 238 760","Sinterizator","9139"
"4871022334188","1966-07-02","0725 447 508","Preparator Ppf","9140"
"8680109524378","1998-11-27","0251 286 108","Operator La Fabricarea Produselor Abrazive","9141"
"4881109429192","1916-02-07","0764 389 521","Confectioner Plase Si Panze Rabit Din Stuf","9142"
"1510109312777","2010-09-19","0744 140 258","Cercetator In Silvicultura","9143"
"1190521213604","1972-04-01","0767 021 819","Ghid De Turism","9144"
"7811011218942","1975-02-08","0268 476 605","Valet","9145"
"2040706414087","1981-05-19","0738 779 953","Inspector De Trafic A.R.R. (Studii Medii)","9146"
"3730917158729","1986-03-27","0758 358 893","Patiser","9147"
"7651005306351","1948-07-14","0756 664 010","Presedintele Romaniei","9148"
"5690818387934","1962-08-01","0231 085 649","Sef Cabinet","9149"
"1021231455974","1914-01-06","0261 067 211","Consilier Inginer Constructii","9150"
"4841126469722","1982-08-25","0243 043 519","Referent De Specialitate Inginer Tehnologia Celulozei Si Hartiei","9152"
"6991214313687","1979-05-26","0248 125 159","Calugarita","9153"
"7880403314731","1993-06-04","0746 002 076","Tratamentist Produse Din Azbociment","9154"
"6121217381481","1991-05-13","0254 250 884","Ghid De Turism Sportiv ","9155"
"4131020138482","2021-05-25","0253 774 699","Inginer-Sef Transporturi","9156"
"6250820431189","1963-08-05","0236 399 108","Cercetator In Geofizica","9157"
"1160104406845","1910-01-24","0239 432 494","Operator Injectorist","9158"
"7760611266705","1995-04-29","0241 428 385","Pilot De Dunare Maritima","9159"
"7171221102904","2014-09-12","0788 153 485","Expert In Conducerea Si Organizarea Activitatilor De Mentenanta","9160"
"6351222083800","2015-12-11","0256 755 253","Director De Creatie","9161"
"1780724083046","1972-11-01","0232 752 169","Analist In Turism","9162"
"1860306038583","1957-03-14","0238 795 551","Inspector De Specialitate Medic","9163"
"2020231014538","1916-12-25","0741 348 631","Sef Vagon Postal","9164"
"6701022172248","1981-03-05","0758 800 024","Laborant Determinari Fizico-Mecanice Pentru Lucrari De Drumuri Si Poduri","9165"
"8640121071022","1958-06-27","0735 893 706","Inginer Preparator Minier","9166"
"2791108252868","1915-03-30","0762 074 112","Inspector Iscir","9167"
"7110613370868","1967-08-23","0728 824 039","Operator Apretor Textile","9168"
"1990609086121","1961-07-22","0239 627 146","Confectioner Cutite, Brice, Bratari, Andrele, Agrafe, Inele","9169"
"4770803170870","2012-10-23","0235 738 294","Inspector Coordonator Daune","9170"
"8980623108649","1919-03-22","0741 119 980","Cusator Piese Din Piele Si Inlocuitori","9171"
"5640826365021","1971-12-15","0732 042 841","Pregatitor Lemn, Stuf, Paie","9172"
"4171213339013","1967-09-16","0760 725 184","Comisar General Adjunct","9173"
"7811027301201","2022-05-07","0744 465 430","Tehnician In Serviciile De Trafic Aerian","9174"
"6710411290159","1998-07-24","0772 203 103","Operator La Masini De Fragmentare (Produse Chimice)","9175"
"4090902312004","1962-12-31","0767 887 665","Conducator Intreprindere Mica ","9176"
"1620529395287","2011-02-02","0237 674 459","Specialist Reglementari/Carti De Identitate Vehicule/Verificari Tehnice Inmatriculare/Inspectii Tehnice","9177"
"1100605253558","1997-06-01","0723 099 641","Tehnician Frigotehnist","9178"
"2700109166786","2005-02-04","0753 902 155","Proiectant Sisteme De Securitate","9179"
"4221111033226","1978-08-03","0251 755 109","Consilier Inginer Mecanic","9180"
"7311205131246","2000-10-13","0257 601 424","Expert Inginer Industria Alimentara","9181"
"4740711101451","1929-02-12","0738 351 023","Maistru Energetician/Electrician","9182"
"8080312039123","1985-11-02","0759 000 470","Tehnician Machetist","9183"
"6600927525113","1986-04-04","0720 214 507","Contabil Financiar Bancar","9184"
"7340725131011","1999-08-04","0267 648 695","Muncitor Necalificat La Asamblarea, Montarea Pieselor","9185"
"4541027225171","1999-03-04","0750 311 376","Psiholog In Specialitatea Psihologia Aplicata In Servicii","9186"
"4230502391501","1931-05-19","0766 817 400","Sef Sectie Inventar","9187"
"2561225252840","1928-12-09","0747 241 147","Stopeur","9188"
"5740824015434","1949-10-24","0726 176 893","Sef Agentie Concursuri Hipice","9189"
"6440615187209","1969-11-09","0242 755 573","Calculator Pret Cost","9190"
"8150131353385","1954-04-08","0251 002 970","Mecanic Utilaj","9191"
"2011105397037","1991-07-29","0235 389 778","Lucrator Social","9192"
"8820226385681","2002-01-09","0742 439 310","Broder Manual","9193"
"8311102515677","1983-04-12","0760 158 475","Operator Sculuitor","9194"
"8150719019239","1939-03-08","0732 521 025","Sef Serviciu Control Zonal Comunicatii","9195"
"6341208374160","2012-09-23","0258 873 657","Inspector Cu Supravegherea Si Verificarea Tehnica A Instalatiilor","9196"
"4900422360118","1937-10-11","0740 289 614","Cercetator In Geografie","9197"
"1721127149278","1932-04-04","0752 639 008","Cercetator In Fiziokinetoterapie","9198"
"2840407122813","1932-03-13","0722 052 381","Ergoterapeut","9199"
"3650718194814","1913-06-20","0738 544 959","Subinginer Mecanic Mecanica Agricola","9200"
"1760201527997","1922-03-27","0743 600 304","Sef Atelier Transporturi","9201"
"6580925095924","2006-11-21","0754 887 203","Consultant Reconversie-Mobilitate Personal","9202"
"8800809334168","1976-10-19","0250 229 794","Topitor Sticla","9203"
"4511124069389","2002-05-15","0754 804 466","Innobilator Scandurele Pentru Creioane","9204"
"1460605302712","1913-04-08","0735 954 881","Cercetator In Tehnologia Constructiilor De Masini","9205"
"1580730334671","1991-02-03","0786 055 742","Ofiter Securitatea Informatiei (Security Officer ","9206"
"3581230271093","1915-06-12","0263 770 792","Secretar Diplomatic","9207"
"3510410018024","2004-01-23","021 454 0053","Ghid Turism Ornitologic","9208"
"4920621389910","1963-06-30","0760 018 953","Asistent De Cercetare In Geografie","9209"
"2290903029942","1934-10-15","0768 659 253","Sef Agentie/Oficiu Turism","9210"
"7450828369021","1968-06-04","0788 192 598","Stivuitor Si Receptioner Silvic","9211"
"4440405380794","1988-04-03","0767 760 157","Lacatus La Prelucrarea Si Indreptarea Tevilor Ghintuite","9212"
"6070111153875","1966-01-07","0255 299 540","Masinist La Instalatiile Hidrotehnice Din Centraleelectrice","9213"
"1130126064611","1947-10-18","0785 158 547","Inspector Documente Secrete","9214"
"3281231219661","1968-07-09","0733 153 251","Sef Sectie Productie Film","9215"
"7861008339446","1992-03-19","0720 031 478","Arzator Produse Din Sticla","9216"
"3570511430871","1929-09-23","0243 927 309","Operator Surse Regenerabile De Energie","9217"
"4891009354208","1991-11-22","0742 302 649","Conducator Intreprindere Mica ","9218"
"7070806025640","1912-05-25","0755 907 045","Auditor Intern In Sectorul Public","9219"
"4600116121715","2009-03-04","0753 843 086","Delegat Sindical","9220"
"4740607399722","1917-04-28","0784 399 273","Maistru Protectia Navigatiei Aeriene (Comunicatii, Navigatie, Supraveghere)","9221"
"7330219183942","1973-11-29","0745 322 719","Manager Farmacii","9222"
"3380315307891","1992-11-12","0744 139 261","Operator La Prepararea Bauturilor Alcoolice Si Racoritoare","9223"
"5020904095928","2018-03-18","0737 937 432","Sef De Scufundare","9224"
"7670915284056","1979-07-29","0728 781 682","Laborant In Invatamant","9225"
"8410331373236","1920-12-26","0252 485 479","Sef Birou Reclama Publicitara","9226"
"2581004089788","2006-04-18","0752 862 431","Vanzator De Bilete","9227"
"1000409376402","2016-11-20","0246 943 497","Director Cafenea","9228"
"5670314425127","2008-09-19","0784 736 710","Expert Ecolog","9229"
"2730129423078","1974-10-01","0255 910 666","Matar","9230"
"2531023228682","1940-06-15","0246 698 186","Revizor Cale Sau Puncte Periculoase","9231"
"8091228142381","2017-12-29","0239 234 153","Administrator Imobile","9232"
"2711118307793","2019-06-10","0723 509 138","Inginer-Sef Radioprotectie","9234"
"1901201075991","2016-03-26","0251 706 047","Tehnician Merceolog","9235"
"6600216305589","2008-12-14","0784 971 869","Confectioner Piese, Linguri, Spite, Albii, Donite, Cozi De Unelte, Sindrila, Ciubere","9236"
"4220516424453","1943-03-16","0236 880 520","Machetist","9237"
"3971003236474","2012-07-09","0745 981 756","Asistent De Cercetare In Biochimie Tehnologica","9238"
"3391021114176","1985-11-24","0248 117 448","Termist Tratamentist De Piese Semifabricate, Finite","9239"
"5960108305241","1934-01-30","0256 134 724","Asistent De Cercetare In Tehnologia Prelucrarii Produselor Agricole","9240"
"1520406330605","2016-12-19","0237 661 725","Telefaxist","9241"
"4630515425827","1908-05-12","0769 193 975","Corepetitor","9242"
"1080623372832","1957-10-31","0254 360 141","Specialist Resurse Umane","9243"
"7050505046794","2001-12-06","0253 393 393","Agent De Asigurare","9244"
"2741124449490","1986-11-25","0765 237 456","Confectioner Flori Artificiale","9245"
