first_name,last_name,birthdate,personal_number,address,phone_number,job,iban,currency,balance
Severin,Stoica,2006-11-02,7080407260216,"Aleea Ababei Nr. 808 Bl. 90  Sc. 70 Ap. 119, Mogosoaia, 676889",0760 297 062,Sora Medicala,RO20TKDM4348834719074477,LTL,7349890708
Darius,Toma,1964-08-10,4470819058641,"Strada Elodia Dinu Nr. 715 Bl. 30  Sc. 98 Ap. 154, Vicovu de Sus, 407858",0251 284 376,Turnator Metale Si Neferoase,RO86VOKI6745465409906681,EGP,27004010032
Grațian,Popescu,1941-11-25,3210901320350,"Strada Eric Ene, Tulcea, 768485",0231 728 607,Sef Cart,RO50ESXM8047638641641698,AWG,3115073388
Niculina,Ardelean,1941-10-11,7221123058082,"Intrarea Zaraza Ioniță Nr. 752 Bl. 25  Sc. 94 Ap. 474, Bacau, 393709",0240 552 719,Presator Piese Optice,RO90YUDA3574467330361476,GIP,81003017469
Martin,Ene,1931-12-13,5600329430573,"Drumul Toma Nr. 28 Bl. 23  Sc. 49 Ap. 259, Marginea, 855146",0770 482 094,Kinetoterapeut,RO23HNDC5906729470637823,AUD,40962184606
Stanca,Ene,2015-07-09,5950514131596,"Aleea Mocanu Nr. 93 Bl. 79  Sc. 24 Ap. 868, Iernut, 418698",0788 131 091,Expert Chimist,RO25WZUX5360343214092849,ETB,42321998932
Cazimir,Stănescu,1985-04-08,2190219445972,"Aleea Dinu Nr. 75, Petrila, 276387",0263 098 492,Corector Transmisie,RO20ZXHR2538698630387422,DOP,45377427883
Dorin,Suciu,2019-06-04,3130630310129,"Soseaua Ene Nr. 581, Arad, 841873",0735 085 557,Acrobat,RO81PRSV0555633790574684,RWF,88398613733
Dumitru,Stoica,1988-12-13,2250215030268,"Soseaua Nemeș Nr. 63 Bl. 26  Sc. 27 Ap. 305, Vlahita, 143657",0741 301 962,Paznic,RO97CBOP0128816434449649,CUP,25696141114
Viorica,Tudor,1977-11-28,7180114196356,"Aleea Diaconescu Nr. 97, Gilau, 520042",0785 387 119,Sef Echipa Interventii Si Supraveghere Echipamente In Serviciile De Trafic Aerian,RO92GBFD7332305407817963,NOK,32706449381
Daria,Tomescu,1910-11-16,8840519137268,"Soseaua Popescu Nr. 84, Arbore, 970116",0770 957 724,Tehnician Merceolog,RO43UPRU6200728357373143,MXN,30320198737
Sandu,Dumitrescu,1961-11-03,1740410312047,"Soseaua Toma Nr. 531 Bl. 23  Sc. 73 Ap. 162, Blaj, 823472",0734 684 810,Expert Poligraf,RO32WJOV7772770732957058,XPF,52942165384
Ludovic,Preda,1918-07-29,7960418084912,"Bulevardul Lelia Pușcașu Nr. 71 Bl. 75  Sc. 50 Ap. 959, Petrila, 689788",0734 847 938,Instalator Centrale Termice,RO48RTIH8916136214411818,EUR,61493430942
Ladislau,Popescu,2017-07-02,4830826101268,"Strada Dumitrana Marin Nr. 423, Stei, 552341",0720 730 006,Inginer Minier,RO70KZKZ8523864699144609,SBD,10611203114
Avram,Gheorghiu,1992-11-18,6690101396974,"Bulevardul Victoria Voinea, Pitesti, 427515",0733 123 794,Copilot,RO40NAUX9049410627340622,NAD,37259496328
Celia,Mocanu,1953-04-12,2511030034369,"Aleea Albu Nr. 59 Bl. 60  Sc. 63 Ap. 619, Fetesti-Gara, 233354",0780 668 108,Referent Tir Si Tranzite (Studii Medii),RO64KJLN1829698517275391,UGX,13253906200
Adelina,Albu,1927-01-27,8211023262264,"Soseaua Vlaicu Ardelean, Oituz, 328408",0722 020 853,Preparator Vata De Sticla,RO97RKTQ4794324812053425,LYD,28447305548
Simona,Nemeș,1999-12-14,8650713316750,"Bulevardul Stănescu, Vicovu de Jos, 180740",0737 537 147,Presator Produse Ceramice,RO77XCXE7988340418968703,IDR,88221531455
Dan,Georgescu,1980-04-06,7030305110493,"Aleea Niță, Ineu, 440744",0740 643 566,Biolog,RO03HMXA2068640878267416,PHP,78953197028
Anișoara,Tabacu,1958-08-28,8480221354071,"Drumul Ababei Nr. 45 Bl. 78  Sc. 52 Ap. 495, Barbulesti, 877875",0763 048 854,Tehnician Retele De Telecomunicatii,RO45ENXY2895041850592594,SOS,90845024881
Iris,Dochioiu,1962-03-11,7330228304091,"Bulevardul Aanei Nr. 758 Bl. 91  Sc. 68 Ap. 627, Floresti, 867408",0254 330 840,Preparator Ulei De Copite,RO88OOIF7592761857324597,PKR,9140678661
Sânziana,Stancu,1922-02-11,6920929401476,"Intrarea Ioniță Nr. 21, Stei, 933496",0725 803 995,Cercetator In Topografie Miniera,RO04SFDG6541318040205260,HRK,35442415870
Cristina,Manole,1912-01-09,5041011352216,"Soseaua Tiberia Cristea, Balan, 722519",0784 751 971,Morar La Masini De Maruntit Roci,RO55NVSB1279522942943625,CDF,47355472681
Jenel,Gheorghiu,2001-12-14,1060517145082,"Soseaua Ardelean, Lugoj, 135817",0725 337 042,Maistru Instalator In Constructii,RO10HLIW6624799183453503,KHR,99645253503
Crina,Barbu,1953-02-20,2220503462013,"Bulevardul Dinu, Raducaneni, 848463",0745 347 893,Responsabil Al Managementului Responsabilitatii Sociale,RO68RFTA8020310704516741,BHD,65452860967
Stanca,Stancu,2000-11-08,7410902085213,"Soseaua Nistor, Miercurea-Ciuc, 760457",0768 434 591,Incadrator Tablouri,RO55EHZW4568148947084142,LYD,20040286445
Betina,Ene,1909-05-12,8641002331001,"Aleea Ionescu, Babeni, 662878",0744 396 695,Controlor Calitate Dupa Efectuarea Probelor La Armament Si Munitie,RO57RFBY3322241279762088,FJD,3410684482
Aurelia,Popescu,1976-12-26,5341019361466,"Drumul Nistor Nr. 995 Bl. 50  Sc. 69 Ap. 955, Videle, 315639",0734 508 109,Manager Proiect,RO83LHDB3258651618929704,SRD,68745499005
Răducu,Manole,1916-03-12,8940610012611,"Strada Izabela Ene Nr. 45 Bl. 67  Sc. 22 Ap. 727, Dancu, 175113",0763 281 070,Dealer,RO21UFUQ5530315333112719,GHS,97705307851
Veta,Nistor,1975-11-06,7730405332309,"Soseaua Suciu Nr. 86, Toplita, 117832",0263 531 377,Tratamentist Piese Optice,RO88HUOE0034960856994171,MYR,11933524511
Rafael,Gheorghiu,1935-04-23,2091217223421,"Drumul Pușcașu Nr. 363, Timisoara, 444365",0745 252 852,Expert Invatamant,RO14ZVFK0652607896455608,KWD,32056372304
Ramona,Suciu,1981-06-23,4721225019451,"Aleea Remus Pop Nr. 53 Bl. 96  Sc. 54 Ap. 217, Cornetu, 902997",0260 212 239,Asistent De Cercetare In Geodezie,RO78AGXZ4841432900486134,ILS,13031400167
Ariana,Georgescu,1993-03-01,2710604270499,"Drumul Tabacu Nr. 759, Busteni, 981104",0750 269 166,Mecanic Ajutor Locomotiva Si Rama Electrica Metrou,RO54YNYY1234067023136745,SRD,36542443467
Petruț,Manole,1919-06-07,5010702411145,"Intrarea Floarea Diaconu, Fetesti-Gara, 893226",0756 137 789,Tehnician Turn Parasutism,RO80TPAW9152303381081983,BAM,67525496881
Liana,Voinea,1941-04-23,4901014381583,"Intrarea Georgescu Nr. 45 Bl. 27  Sc. 78 Ap. 126, Sebis, 360503",0250 360 819,Consilier Zoolog,RO97VPTW8065893047131101,ETB,67432934083
Veronica,Pușcașu,1974-08-13,5680602360251,"Aleea Ababei, Buftea, 744048",0744 417 675,Tehnician Proiectant In Constructii,RO49SCTK9734709358983125,TVD,91614495496
Dochia,Ababei,1950-03-18,2480620255694,"Bulevardul Leontin Suciu, Jibou, 154262",0233 933 073,Subinginer Petrochimist,RO66CSXE7713177634149555,CUC,40175584328
Dorel,Toma,2021-10-27,4700704526760,"Soseaua Georgescu Nr. 952 Bl. 18  Sc. 16 Ap. 746, Victoria, 171560",0748 182 373,Instalator Ventilare Si Conditionare Apa,RO97HXKL4135051731763482,XOF,32694966996
Laurenția,Niță,1976-01-06,7010105223980,"Soseaua Toma, Slatina, 531566",0751 300 043,Expert Conformitate,RO64ORQS8619235210918977,GTQ,59717297115
Grațiela,Albu,1924-04-21,5070829335831,"Intrarea Tomescu, Nasaud, 196738",0711 478 284,"Cercetator Stiintific In Bacteriologie, Microbiochimie, Farmacologie",RO08OCPB4190666069603012,SDG,54162991691
Estera,Ababei,2009-06-04,2220828421173,"Soseaua Ene Nr. 77, Galati, 191150",0756 773 116,Dispecer Energetic Feroviar,RO94JCTV3766633998156949,PYG,31261717147
Radu,Georgescu,2015-01-05,2480418310341,"Bulevardul Stan Stan Nr. 442 Bl. 90  Sc. 16 Ap. 109, Darmanesti, 717429",0245 093 140,Supraveghetor De Noapte Servicii Sociale,RO83XGXG4194886620485707,INR,48875820870
Lili,Dochioiu,1916-09-28,5050111030821,"Soseaua Ababei Nr. 64, Cudalbi, 929425",0745 171 377,Confectioner-Asamblor Articole Din Carton,RO19LWEA2759574697863213,NIS,8495645155
Dorli,Niță,1932-09-19,6150627330778,"Intrarea Ardelean, Greci, 341197",0253 437 961,Lector Scenarii,RO28DDFQ9603061352343929,ZWD,74171678733
Matilda,Ene,2004-05-30,1160831198713,"Bulevardul Stoica, Moreni, 623048",0753 704 259,Operator Descleietor Textile,RO97FFPI0386987687481797,BDT,34456661607
Nora,Tomescu,1986-02-20,6670221450117,"Drumul Tinca Nistor Nr. 18 Bl. 11  Sc. 70 Ap. 602, Moldova Veche, 474156",0269 064 908,Tehnician Homeopat,RO03TEEC9978628171406200,SEK,78600225858
Zamfir,Marin,1948-07-30,2301103275240,"Drumul Tomescu, Tandarei, 561002",0734 656 284,Presator Produse Ceramice,RO04XAVQ5058393787861735,ZMW,17679872739
Marta,Preda,1937-04-29,1510411361143,"Soseaua Aanei, Moreni, 766693",0785 124 135,Operator Receptie,RO32OBII4165549267456351,QAR,77336081495
Pompiliu,Stancu,1963-11-16,7970910162323,"Intrarea Marin Nr. 45 Bl. 62  Sc. 10 Ap. 932, Afumati, 475211",0788 100 454,Dispecer Operatiuni Salubrizare,RO40LPVJ8631882618394921,SLL,33445484401
Safta,Toma,1916-05-26,6930225073554,"Aleea Dobre Nr. 59 Bl. 71  Sc. 65 Ap. 283, Lumina, 872626",0769 552 820,Tamplar Binale,RO05DPQI4333749225987519,AFN,76554551638
Romulus,Barbu,2022-04-28,2331209078129,"Drumul Ardelean, Poiana Mare, 577047",0785 693 571,Modelier Lemn,RO20QUQB5945326522391575,INR,98155374330
Smaranda,Tudor,2004-10-16,7780411338161,"Aleea Tomescu Nr. 883 Bl. 29  Sc. 91 Ap. 498, Corund, 729570",0767 993 521,Inspector De Specialitate Hidrogeolog,RO28FZVA2377953811226442,YER,98441035117
Florența,Toma,1984-10-26,5071214306014,"Strada Ene, Fagetel (Remetea), 800860",0745 896 145,Fermentator Otet,RO07NPLA8229052923677170,USD,27605288130
Delia,Dinu,2020-06-22,7150919296260,"Bulevardul Popescu Nr. 352 Bl. 47  Sc. 17 Ap. 638, Vaslui, 674639",0723 119 889,Tehnician Pentru Sisteme Si Instalatii De Limitare Si Stingere A Incendiilor,RO55XQSH9714437474671974,LAK,20819190484
Olimpiu,Albu,2018-04-21,1430401111531,"Soseaua Livia Stancu Nr. 34 Bl. 67  Sc. 30 Ap. 499, Motru, 159848",0764 859 760,"Medic-Sef (Policlinica, Statie De Salvare, Centru De Recoltare Sange)",RO06XQVR9717421209396763,SAR,21763788118
Daciana,Tomescu,1933-07-22,3520517118484,"Intrarea Cristea, Bistrita, 416633",0748 867 565,Dispecer Operatiuni De Zbor,RO91UGEP0853833682712343,MYR,42447416677
Visarion,Diaconescu,1931-10-25,6670828469031,"Intrarea Janina Dinu, Bolintin-Vale, 831744",0738 236 470,Confectioner Piese Radio Si Semiconductori,RO57JZFF4281627936373310,BYR,77529932640
Alida,Diaconescu,2004-04-12,6540630466963,"Strada Floare Barbu Nr. 758 Bl. 69  Sc. 67 Ap. 704, Lumina, 570857",0749 664 675,Asistent De Cercetare In Echipamente Si Instalatii De Bord,RO16WLOG4709806094630836,IMP,27494383912
Agripina,Eftimie,1915-07-29,8141010358371,"Drumul Albertina Ardelean Nr. 425 Bl. 63  Sc. 36 Ap. 971, Dragu-Brad, 752380",0258 382 366,"Pregatitor, Montator, Reparator Ite, Cocleti, Lamele, Spete",RO06PQEL7449052498174387,ZAR,38562768122
Lucențiu,Stancu,2003-11-19,1980922240897,"Drumul Voinea Nr. 22, Pantelimon, 467930",0241 093 942,"Sef Atelier Editie, Multiplicare, Expeditie",RO63BPYA7295722921709367,XOF,88876459918
Adrian,Nemeș,1999-07-02,8110224136663,"Drumul Nicolae Cristea Nr. 471 Bl. 17  Sc. 81 Ap. 502, Greci, 783530",0763 752 520,Cercetator In Medicina Stomatologica,RO02UHWG7731091747299087,ZWD,75040417833
Rica,Ababei,2019-02-08,8470224277595,"Intrarea Pleșu Mazilescu Nr. 57 Bl. 65  Sc. 78 Ap. 574, Targoviste, 823383",0780 766 047,Laborant Determinari Fizico-Mecanice Pentru Lucrari De Drumuri Si Poduri,RO45PWSW5385285699559445,JOD,52380498758
Monalisa,Georgescu,1999-12-02,3820807467858,"Aleea Niță Nr. 750 Bl. 83  Sc. 41 Ap. 162, Moinesti, 883788",0741 142 619,Tehnician Silvic ,RO55ZOZI6807226416364531,BHD,22072299949
Ludmila,Aanei,1984-11-27,5120320368321,"Bulevardul Codin Aanei Nr. 96 Bl. 10  Sc. 13 Ap. 414, Tecuci, 303980",0245 456 942,Operator Incheietor Fire,RO61ELBY6038215717767451,TOP,83649147656
Elodia,Tudor,1937-12-02,6610408415711,"Drumul Ioana Gheorghiu, Jilava, 378149",0750 920 618,Ofiter Rtg,RO07QANX9516880043846949,AUD,52181701022
Doriana,Nistor,2020-06-09,8911006428670,"Strada Tudor Nr. 42, Moreni, 169974",0253 821 683,Subinginer-Sef Car Reportaj,RO38BRXT2126492116949057,VUV,10781110959
Aurelia,Tabacu,1953-05-11,5670629261242,"Aleea Paula Marin Nr. 901, Toplita, 220253",0246 865 238,Macaragiu Portuar,RO76RNOP4797728652062567,ARS,31518915505
Cipriana,Eftimie,1924-03-13,5720526146270,"Aleea Ene Nr. 940, Baia Mare, 319592",0755 666 895,Maistru La Fabricarea Munitiei,RO55KCHU1144775486270625,KGS,59061853489
Petrișor,Stancu,1956-10-21,4111202396401,"Intrarea Victor Mocanu, Fagetel (Remetea), 106444",0731 493 844,Machior,RO79KWOS1126664078943621,ISK,77913052278
Octavian,Nemeș,1961-08-25,8940617110927,"Soseaua Iulian Mocanu Nr. 951 Bl. 27  Sc. 15 Ap. 441, Topoloveni, 315127",0254 028 718,Asistent De Cercetare In Fiziokinetoterapie,RO10UIEZ2221806453096896,NGN,4486328947
Mugur,Eftimie,1958-12-20,8980705083414,"Aleea Svetlana Dinu, Bosanci, 431988",0720 265 877,Amanetar,RO12VDCV4115285536505339,MYR,71973029110
Tudorița,Stancu,1985-07-04,8070710160829,"Aleea Anghel Nistor Nr. 707, Bolintin-Vale, 864350",0727 440 605,Combiner Agricol,RO33THLP9093821224894326,SBD,8028126287
Alexandrina,Manole,1920-03-07,2830614516009,"Intrarea Pușcașu Nr. 695, Tufesti, 650423",0260 278 842,Prelucrator De Par La Masina,RO58WSAJ4115737635473856,DOP,92411388072
Evanghelina,Barbu,1988-05-15,8790223085891,"Soseaua Cezara Mocanu Nr. 30 Bl. 96  Sc. 64 Ap. 493, Iasi, 755234",0758 541 301,Antrenor Coordonator,RO57EQFE2336289567526227,RUB,79717443911
Francisc,Voinea,1946-06-07,8830114093845,"Aleea Suciu, Schela Cladovei, 733540",0751 628 046,Inspector De Specialitate Chimist,RO31IVMN3263712469727699,SPL,74988009374
Răducu,Georgescu,1968-09-29,8081215167156,"Strada Ortansa Diaconu Nr. 887, Negresti, 325569",0770 476 434,Operator Injectorist,RO56BAUB5406707636905008,YER,46736871468
Giorgian,Pop,1958-01-15,7820928142249,"Drumul Nistor Nr. 92 Bl. 59  Sc. 55 Ap. 339, Gherla, 943654",0753 201 380,Sef Trafic Auto Intern,RO71QBAN2824761539911243,KMF,92004130114
David,Stancu,1983-08-20,5950719315185,"Soseaua Narcisa Ababei Nr. 20, Piatra-Neamt, 172222",0740 477 091,Asistent De Cercetare In Centrale Hidroelectrice In Ingineria Mediului,RO23JRQV7994412563332694,HKD,8728305325
Sofia,Ene,2005-10-01,2470610357471,"Strada Valentin Aanei Nr. 132 Bl. 35  Sc. 63 Ap. 542, Curtici, 258883",0249 766 092,Operator Chimist La Chimizarea Gazului De Cocs,RO62TJOK3833286353345647,LKR,34288223100
Grigore,Niță,1923-04-03,2900501371877,"Bulevardul Tudor, Negresti-Oas, 775977",0252 423 848,Maistru Mecanic Masini Si Utilaje Pentru Constructii,RO17IWEJ2349597292115770,MZN,39320182746
Semenica,Diaconescu,1998-12-09,4281029048559,"Aleea Leopoldina Ardelean Nr. 162 Bl. 35  Sc. 43 Ap. 415, Lumina, 273874",0232 589 352,Inginer Autovehicule Rutiere,RO60CIKT5640246488373721,LSL,71027532250
Emanuil,Niță,1984-03-11,2700710117872,"Bulevardul Emil Nistor, Botosani, 223886",0260 050 426,Finisor Creioane Si Tocuri,RO26HUZX6520047141291892,XDR,12322739790
Roxelana,Nemeș,1966-06-21,3570312274266,"Bulevardul Ababei, Dorohoi, 633287",0743 127 514,Referent De Specialitate Inginer Mecanic,RO22TPHL7719858367496502,CNY,52767633679
Adonis,Barbu,1940-11-02,8560311337302,"Drumul Albu Nr. 515, Valea Mare (Negresti), 764219",0248 499 660,Comandant Coordonator Grup Mare Pescuit Oceanic,RO21ZKXL2073596976068572,RUB,56300649411
Beatrice,Marin,2018-09-05,1521228047580,"Soseaua Oprea, Sannicolau Mare, 778669",0749 854 159,Conditioner Finisor Produse Explozive,RO69ZZXF9187689779343748,OMR,53523400605
Ligia,Oprea,1970-08-05,7130201322331,"Bulevardul Flaviu Nistor Nr. 42, Sfantu Gheorghe, 841983",0256 719 292,Agent Feroviar Marfa,RO15ZSFZ2368583322971758,ZWD,90491694597
Suzana,Pușcașu,1968-02-07,1171126041914,"Intrarea Ene Nr. 57 Bl. 61  Sc. 42 Ap. 237, Tunari, 993470",0232 323 001,Cercetator In Filologie,RO30PGJK2214371321317853,KZT,22715980564
Nicolae,Manole,2013-01-02,1401005258539,"Bulevardul Safta Ioniță Nr. 44 Bl. 76  Sc. 79 Ap. 566, Codlea, 262108",0739 019 717,Geograf,RO41XXCD0080346196704937,HUF,42290149092
Diana,Stan,2014-11-04,6441123222772,"Intrarea Nistor Nr. 997 Bl. 51  Sc. 51 Ap. 803, Titu, 482856",0728 148 810,Inspector De Specialitate Chimist,RO37TWWD9933776867437878,CUP,77401178114
Florian,Ardelean,1953-10-08,6320701374955,"Aleea Florica Florea, Roman, 266393",0762 693 248,Medic Specialist Psihiatru,RO39PXWE7099561851886397,JPY,65045669906
Bucur,Diaconescu,1962-08-10,2490709407362,"Intrarea Sidonia Ioniță Nr. 88 Bl. 81  Sc. 38 Ap. 831, Viseu de Sus, 567524",0763 643 339,Specialist Imbunatatire Procese,RO49OHQZ1919307508666026,KPW,58489999967
Violeta,Cristea,1983-09-30,4170413109350,"Aleea Stoica, Targu Mures, 962859",0760 960 271,Agent Agricol,RO53ZEOJ3839357389123762,WST,58941183413
Ilie,Dochioiu,1978-09-04,6160821297971,"Intrarea Dobre Nr. 16, Bumbesti-Jiu, 500029",0239 664 242,Asistent De Cercetare In Horticultura,RO73VDKQ1703251619781173,XOF,62655852132
Emanuil,Ardelean,2019-11-07,8050921154887,"Intrarea Ramona Voinea Nr. 445, Bosanci, 531002",0244 699 258,Arzator Email,RO93IZYZ5577350023378019,HUF,8047904656
Răzvan,Dumitrescu,1958-04-24,5331109529540,"Aleea Pop Nr. 502, Sibiu, 206423",0763 125 392,Comisioner,RO08ENLE5531119823113421,XOF,99647331396
Iulian,Cristea,1926-09-01,4981225021827,"Intrarea Codrina Ionescu, Moisei, 638850",0232 619 009,Biochimist,RO75NMWX6134838373295895,SYP,26091415381
Eusebia,Marin,1968-02-06,1900503058293,"Aleea Mocanu Nr. 787 Bl. 61  Sc. 38 Ap. 927, Lumina, 360419",0746 177 566,Economist Banca,RO05YJDC2788455155350015,GBP,88096129632
Mihaela,Stancu,2022-10-05,7430707294720,"Soseaua Oprea Nr. 96 Bl. 91  Sc. 96 Ap. 645, Marginea, 789470",0236 107 257,"Confectioner Cutite, Brice, Bratari, Andrele, Agrafe, Inele",RO72GSBE5060054881038871,ALL,24127957940
Daniela,Ioniță,1947-11-15,4140410205742,"Soseaua Dobre Nr. 57 Bl. 43  Sc. 22 Ap. 833, Afumati, 881378",0754 860 022,"Sef Oficiu, Serviciu, Sectie, Redactie",RO64HBTB1222568739853878,WST,10247593803
Ovidiu,Diaconescu,1951-11-22,5481109177067,"Soseaua Marcela Stancu, Intorsura Buzaului, 565565",0232 112 982,Impaslitor Panza Sticla,RO76ICWX8352736273818329,LYD,26551521435
Florentin,Stănescu,2005-04-18,6370706126720,"Bulevardul Estera Mazilescu, Savinesti, 388688",0760 738 037,Asistent De Cercetare In Ingineria Genetica,RO24CHSB9780465203840208,MAD,30057647244
Henrieta,Stan,1945-06-21,3351110411126,"Aleea Dominic Pușcașu Nr. 60, Vaslui, 993303",0724 315 256,Sef Oficiu De Calcul,RO02WMBZ7956727808594254,JPY,59417882134
Ariadna,Dochioiu,1957-07-25,6050410070628,"Bulevardul Diaconescu, Lugoj, 100485",0256 206 202,Responsabil Tura Expeditie,RO34ZZGQ8532125361013728,SVC,61527931928
Ina,Dinu,1930-11-04,6810724361365,"Strada Mazilescu, Valea Mare (Babeni), 750624",0727 813 831,Topitor La Concentrate Miniere,RO17HHRC0954786326347741,LBP,92671940896
Irinel,Suciu,1999-10-05,3600802282333,"Drumul Eleonora Oprea Nr. 21 Bl. 57  Sc. 92 Ap. 367, Feldru, 240126",0735 365 593,Maseur De Intretinere Si Relaxare,RO23VXHI6349115668019459,IRR,88894066911
Cristian,Eftimie,1932-08-10,3720308353822,"Bulevardul Gabriela Popescu Nr. 29, Zarnesti, 658831",0788 427 091,Restaurator Opere De Arta Si Monumente Istorice (Studii Superioare),RO20BFVH1871488796661204,KWD,63672942766
Cezara,Stancu,1979-06-20,3690426388030,"Soseaua Diaconu Nr. 157, Victoria, 390110",0250 304 260,Designer Floral,RO84IQLH4776443070394129,IMP,68203441371
Georgel,Nistor,2009-11-18,3760415327696,"Bulevardul Ioniță, Rodna, 650222",0742 703 092,Inginer De Cercetare In Exploatari Forestiere,RO55WTJO2979548577905148,ALL,22377119407
Profira,Popa,1976-07-11,2920905116648,"Aleea Ene Nr. 99, Strehaia, 652255",0751 464 187,"Pilot De Mare Larga, Pilot De Port Maritim",RO67BVLI9152316626098632,TOP,86865844125
Valeriu,Manole,1930-01-13,6500508356071,"Intrarea Viorel Preda Nr. 942 Bl. 91  Sc. 48 Ap. 814, Nasaud, 864584",0743 276 849,Tehnician Compartiment Securitate Hotel,RO52SWFK6733432924504594,MXN,35017672855
Estera,Suciu,1951-06-28,8490721127400,"Soseaua Cristea Nr. 47, Murfatlar, 373925",0745 204 580,Director/Director Adjunct Divizie/Directie De Leasing,RO10OJWY9383231128665333,BRL,89456519032
Adam,Diaconescu,1952-04-12,6380218456049,"Aleea Stan Nr. 53 Bl. 18  Sc. 89 Ap. 972, Cernavoda, 507568",0711 120 771,Tapetar,RO86TIQS3488310148433125,BTN,75217845176
Ernest,Niță,1952-10-27,5630301371408,"Aleea Marga Ardelean Nr. 59, Mangalia, 862424",0246 697 444,Revizor Jurist,RO92QQHB4941959959753571,CHF,12344834592
Delia,Florea,1942-12-09,7540424461438,"Bulevardul Cazimir Nemeș Nr. 881 Bl. 57  Sc. 61 Ap. 450, Sancraiu de Mures, 770776",0231 241 155,Turnator Metale Si Neferoase,RO28KJZC3894938229283488,COP,79007438759
Anișoara,Niță,1969-01-25,1561103279432,"Aleea Florea, Tecuci, 448265",0757 698 963,Inspector Scolar Pentru Implementarea Descentralizarii Institutionale,RO03DVTD1982427820277227,TVD,37858847631
Alin,Cristea,1927-11-19,3150612372671,"Strada Marin Nr. 419 Bl. 22  Sc. 19 Ap. 154, Simleu Silvaniei, 460761",0238 854 737,Analist Tehnic Piete Financiare,RO40SMEZ7739343451860136,BYR,9918431857
Antonela,Diaconescu,1946-07-03,1510816170594,"Intrarea Petruț Dima Nr. 70 Bl. 19  Sc. 87 Ap. 343, Dej, 258527",0766 241 822,Mecanic De Exploatare In Cultura Mare,RO24YGGZ3755004621440244,GBP,6984888290
Lazăr,Dumitrescu,2003-02-06,3150707022921,"Aleea Carla Ionescu, Bals, 549361",0768 123 645,Manipulant Marfuri,RO17ADJM9036208501558102,MOP,78501472241
Brăduț,Stoica,1969-11-01,1940914514893,"Intrarea Dima Nr. 682 Bl. 56  Sc. 47 Ap. 480, Suceava, 370527",0251 264 560,Consilier Inginer Zootehnist,RO29ABDC2552484543788866,CZK,63642397985
Ghenadie,Toma,1919-06-23,5800717042046,"Drumul Pop, Ovidiu, 510567",0785 975 099,Mecanic Locomotiva Si Rama Electrica Metrou,RO83NJQW0343212161463162,CHF,92318540530
Lili,Stănescu,2001-01-03,6190109190966,"Drumul Popescu Nr. 66, Baia, 975123",0241 889 790,Consilier Zoolog,RO06KIZG5350364294332751,AED,49429130387
Margareta,Albu,1966-07-19,4940525288424,"Drumul Tudor Nr. 106 Bl. 31  Sc. 71 Ap. 143, Gaesti, 170116",0753 732 480,Degustator,RO36NCOM3826910848278374,DKK,26485854096
