first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency,balance
Amza,Nemeș,5590620257110,2015-05-01,"Aleea Severina Marin, Amara, 593008",0262 705 594,cf:81:91:3f:b4:b5,44.103.96.172,RO93VBSF3499239810803847,GHS,58131275432
Vladimir,Eftimie,7081119109223,1946-04-11,"Strada Casandra Stoica, Drobeta-Turnu Severin, 652496",0246 653 985,ca:00:99:5d:d7:ef,171.85.94.11,RO29YHHM4785078412034592,UZS,57270663619
Nicolae,Tomescu,3060813382310,1955-05-06,"Strada Nistor Nr. 29 Bl. 56  Sc. 76 Ap. 760, Odobesti, 448950",0234 911 962,a8:c4:e1:90:84:6b,174.43.236.157,RO76WYES8834267352060031,CLP,66468754682
Bernard,Oprea,1910715129905,2008-01-12,"Strada Doina Tomescu Nr. 41 Bl. 96  Sc. 94 Ap. 406, Dorohoi, 765566",0725 454 365,8f:92:34:77:ad:51,105.68.109.51,RO34OPTJ4292878853391697,ZAR,29870499386
Antonie,Nemeș,4751013519258,1936-04-27,"Strada Eustațiu Pușcașu Nr. 467, Roman, 857655",0766 701 228,ea:c7:12:27:2a:8b,176.72.217.99,RO27YUXJ8808060778917248,BHD,65132421222
Eugenia,Mazilescu,8960523171831,1963-01-07,"Intrarea Stancu Nr. 46, Rucar, 239798",0744 479 628,19:d6:c5:6f:0c:28,97.244.194.102,RO87FYEA5902156161539139,XDR,14894053226
Bucur,Tabacu,7820705096786,2015-04-22,"Strada Ardelean Nr. 58, Hunedoara, 868564",0720 834 625,16:a1:62:ff:2a:d2,176.70.74.111,RO97UWOL3748643234738170,MMK,28286560072
Sabina,Barbu,4580924227380,1911-01-18,"Strada Dinu, Sovata, 190912",0725 671 668,1d:c4:0f:8a:6b:61,142.60.107.90,RO04TYTU2414128780002118,CLP,11243275578
Zenobia,Stănescu,7981104269473,2023-08-06,"Strada Dochioiu Nr. 77, Covasna, 296698",0724 899 818,05:5d:f4:a0:84:44,130.207.184.75,RO11LJLP7786273458172966,BHD,43234077738
Petru,Albu,1531118328222,1967-06-06,"Drumul Voinea Nr. 72, Gheorgheni, 461449",0731 679 650,b6:5b:3c:1f:45:8e,167.83.126.203,RO28GEIC2311367716931541,DZD,76433465690
Teofil,Stoica,7150804237725,1924-06-25,"Soseaua Claudiu Pop Nr. 174, Codlea, 199527",0243 545 914,8e:80:2d:2a:e4:a6,38.102.79.5,RO98KFBX6854424931215356,MOP,88919142679
Gelu,Tomescu,7300811037362,1908-10-06,"Soseaua Ioniță, Cumpana, 219228",0238 419 148,8f:a9:08:42:09:b9,67.63.156.36,RO19EYSZ1711563072122473,KZT,50360565352
Blanduzia,Gheorghiu,3660708166878,1997-01-04,"Bulevardul Popa Nr. 802 Bl. 29  Sc. 55 Ap. 526, Cudalbi, 711409",0261 316 439,b7:d0:11:e4:e4:64,1.177.134.246,RO84KGUK4398128592235708,GHS,34492365033
Dora,Niță,7850824112511,1963-01-22,"Drumul Tinca Gheorghiu Nr. 642 Bl. 55  Sc. 85 Ap. 763, Pitesti, 959245",0780 029 323,fe:a1:dd:d6:9b:73,185.171.154.222,RO92NDET0259975544343466,ZAR,20634811374
Cezara,Dumitrescu,6280113209598,1995-04-04,"Drumul Marin, Matca, 219012",0757 221 561,a4:ec:fb:26:14:4c,82.93.90.242,RO71UJIF0233574468367422,PEN,61144848847
Marioara,Mazilescu,8030710086034,1945-07-26,"Bulevardul Stan, Sannicolau Mare, 496552",0742 677 588,34:07:17:4e:15:3b,201.175.239.151,RO04WOYF9121075489513028,NAD,51901465313
Matei,Popa,4860210307314,2020-02-03,"Aleea Oprea Nr. 489 Bl. 88  Sc. 91 Ap. 265, Modelu, 319162",0766 477 588,9c:01:05:f6:58:24,187.173.169.150,RO37UKME8513678158993297,BTN,52374468351
Matilda,Suciu,8740708185095,1968-12-17,"Aleea Pop, Gaesti, 813005",0737 889 269,d5:7b:95:fd:ac:2f,13.75.121.42,RO47MWRU5453392849164392,EUR,29704914448
Olimpiu,Popescu,6160125401320,2021-10-14,"Soseaua Ada Dochioiu, Galati, 812626",0262 734 844,9d:a2:d5:60:af:89,74.230.247.70,RO15VOXK5418381170144160,HRK,78559723059
Stancu,Ioniță,6210111428896,1934-12-27,"Drumul Ecaterina Albu Nr. 972 Bl. 39  Sc. 60 Ap. 469, Alexandria, 854033",0238 121 358,4b:55:24:9b:90:57,139.38.77.153,RO77HJCG7018918954571493,LTL,79080336278
Elisaveta,Toma,5750511385661,2022-03-21,"Soseaua Toma, Jilava, 444883",0761 381 046,69:1f:24:02:b3:2a,60.119.228.44,RO95ULSP1683021305475117,AUD,25755650294
Ada,Nemeș,8760121519918,1949-11-15,"Strada Constantin Suciu, Resita, 224382",0722 653 087,9d:e6:e7:04:b5:c1,62.34.35.198,RO93GGDK7048015927881179,SEK,83831406745
Ruxanda,Ene,6850130160917,1937-06-14,"Bulevardul Ardelean, Reghin, 954934",0239 434 477,c1:52:42:d9:be:b7,3.245.55.209,RO19OAOE1080718599006831,LSL,97619139396
Catinca,Dumitrescu,6350610213916,1994-09-07,"Strada Popa, Toplita, 461878",0267 989 124,ef:22:db:99:c1:bf,67.169.135.19,RO31XAHB1307381655091446,CUC,54617330277
Rafila,Toma,4860629166469,1940-09-07,"Bulevardul Ștefana Florea Nr. 338, Resita, 743529",0254 679 279,82:96:e5:f0:c4:d5,197.88.210.50,RO19FOTO2027095799235398,AOA,88712544861
Georgian,Dobre,2010405094476,1949-05-25,"Soseaua Gicu Cristea, Codlea, 647325",0755 015 256,4d:b0:45:6e:b3:06,97.105.125.49,RO54QVMQ3143280736702936,TVD,48273633967
Viviana,Stoica,8530413405023,1946-02-18,"Soseaua Nistor Nr. 907, Pucioasa, 542682",0732 279 328,5c:42:d8:10:55:9b,1.36.209.67,RO37IZVM6979792174270428,LTL,28302763976
Andrian,Diaconu,6020901021675,1956-10-16,"Drumul Nistor, Baia, 148537",0233 299 109,39:f6:d2:58:00:4f,53.29.190.198,RO05AWCP8674646181925982,IDR,32010420974
Bănel,Tomescu,5330921218190,1974-10-22,"Strada Aanei Nr. 53 Bl. 79  Sc. 79 Ap. 573, Insuratei, 197749",0255 124 783,ee:ab:0d:49:3d:bc,124.231.128.177,RO72SMTN1264919050270019,XCD,28705525696
Cantemir,Dima,8411207415879,2007-11-16,"Intrarea Stancu, Tandarei, 197946",0761 655 252,76:e6:7d:1c:a6:ce,213.89.76.27,RO81LPAS0788273374445465,GBP,21399012507
Viorica,Stan,8110925079696,1934-10-25,"Strada Nistor Nr. 888, Gaesti, 382566",0786 055 491,65:fd:71:1f:b5:a9,109.189.124.42,RO34OJLF1647192477707037,CZK,48220181300
Aurel,Ionescu,8460204329117,1912-05-19,"Drumul Dumitrescu Nr. 418, Oradea, 120278",0725 358 779,40:ae:d0:c4:0d:d0,193.123.73.186,RO45AEXJ9474797294044634,RWF,92791497663
Minodora,Mocanu,3420406242801,1913-01-13,"Drumul Liana Voinea, Nasaud, 282807",0266 288 374,fa:41:ce:ba:66:59,54.173.194.23,RO96JAAF7659266322081667,NIO,34338098419
Alexandra,Ionescu,3540412283412,1913-01-23,"Soseaua Mazilescu Nr. 693, Botosani, 637514",0739 916 961,41:27:6c:9a:2e:4e,129.213.37.191,RO32XJXV8333196464892757,KGS,56812635102
Ioan,Ioniță,1270201150409,1950-05-22,"Drumul Tincuța Diaconescu, Galati, 892619",0264 667 516,38:7f:5f:7f:db:15,25.220.128.137,RO40PBPT4121073716061595,THB,81734352352
Gențiana,Diaconescu,6051203134221,1995-05-07,"Strada Dinu Nr. 94 Bl. 35  Sc. 11 Ap. 108, Curtea de Arges, 208296",0232 413 257,96:9e:09:59:9e:80,25.225.238.15,RO70ZBVE7228967652592752,DKK,22107678524
Mariana,Ionescu,2050903442007,2023-04-09,"Soseaua Voinea Nr. 322 Bl. 27  Sc. 12 Ap. 751, Calafat, 411775",0723 820 345,30:b5:52:b3:86:f7,116.48.1.102,RO70YVJP8862546636529502,KHR,70739837052
Hortensia,Suciu,3240322010858,1909-01-19,"Intrarea Tudor, Vatra Dornei, 798115",0725 352 239,9b:3f:d8:ba:36:93,4.101.147.238,RO55DCEM7355144346947129,DZD,64684169659
Rada,Aanei,2470614309891,1977-02-21,"Bulevardul Dida Diaconu Nr. 70 Bl. 48  Sc. 95 Ap. 875, Saveni, 621956",0730 986 260,7f:13:e9:b0:6c:7e,73.255.148.28,RO26MAFO0364567510838010,BBD,66250508999
Grigore,Toma,2360601094843,1951-12-20,"Aleea Ortansa Dinu, Peretu, 626472",0769 359 278,e9:e6:04:f5:7a:5c,29.95.11.254,RO92IOEZ5619991454538313,DOP,24129348626
Pamfil,Pușcașu,4070713251503,1938-06-11,"Strada Augustina Eftimie, Slatina, 608242",0771 584 795,1d:42:23:a6:6f:fe,93.3.167.70,RO96MOED6305970993841827,KES,21172046864
Marioara,Ionescu,3141223130404,1984-08-23,"Aleea Evelina Nistor Nr. 267 Bl. 56  Sc. 16 Ap. 218, Jilava, 624590",0253 972 374,8f:f9:8c:40:16:c5,135.254.71.250,RO68NSQL6783105993963136,SRD,84492618514
Renata,Barbu,2170727261737,1931-09-13,"Bulevardul Eftimie Nr. 350 Bl. 83  Sc. 74 Ap. 161, Baia Sprie, 203380",0235 554 774,11:e8:81:1d:08:50,148.234.5.172,RO63BBMZ2584082737950942,SZL,24557950731
Alina,Pușcașu,3381004198330,1934-07-20,"Soseaua Stan Nr. 467 Bl. 72  Sc. 19 Ap. 738, Motatei, 899017",0243 903 024,c6:b9:58:24:6d:d6,89.8.198.85,RO43WYZU5446996254514449,GBP,94882777184
Aura,Nistor,1261102314942,2019-10-14,"Aleea Georgescu Nr. 27, Pucioasa, 665326",0240 202 056,75:52:91:ee:ce:eb,100.167.13.11,RO30QQXB9714303400690235,UAH,14952498780
Stela,Dobre,1661025225200,1993-11-17,"Soseaua Gheorghiu Nr. 212 Bl. 80  Sc. 94 Ap. 938, Craiova, 802937",0749 471 069,0f:da:3d:9d:18:9c,37.111.156.201,RO85AIHD4166536379462218,LKR,51852444634
Cerasela,Ioniță,1060911368186,1977-05-20,"Soseaua Mazilescu Nr. 25, Gherla, 341631",0747 289 618,dc:69:56:65:a5:2b,14.34.10.176,RO57IWHS8730715905290652,CLP,38630278072
Ludovic,Tomescu,3211004125711,2022-03-28,"Intrarea Oprea, Babadag, 727886",0259 269 622,cd:ce:b4:83:8d:ac,170.229.236.99,RO81VNBI8673242102251712,SBD,69989403985
Ecaterina,Florea,7280624392630,1965-03-05,"Bulevardul Georgescu, Targu Jiu, 508745",0749 570 632,64:ca:4d:61:66:ea,179.70.23.166,RO34RLHV2722780321295598,NOK,34417354977
Eugen,Tudor,1940317221580,2002-07-20,"Bulevardul Cristea, Ludus, 455996",0726 022 291,4f:24:3f:e1:28:e6,113.25.4.223,RO54HETI7385376069767171,OMR,85156961469
Jan,Tomescu,2181018340701,1973-04-01,"Aleea Ancuța Mazilescu Nr. 104, Hateg, 820091",0738 438 626,88:73:ee:5a:ff:f8,197.254.33.58,RO88SZHO7719170267654763,SAR,6398575914
Arian,Cristea,4270217182890,1955-04-26,"Soseaua Mocanu Nr. 35 Bl. 12  Sc. 30 Ap. 458, Roman, 729417",0785 628 596,5c:41:65:1a:38:93,17.94.128.10,RO80XMYB7102774468077426,NPR,69611320327
Elisabeta,Dochioiu,3010814210014,1913-01-11,"Strada Ardelean Nr. 18 Bl. 29  Sc. 26 Ap. 449, Sandominic, 162740",0780 550 330,1e:0a:f1:9d:d4:30,22.16.74.193,RO71CMCI7584363965786308,TVD,52220825951
Saveta,Stănescu,3981120258426,1951-07-07,"Aleea Dumitrescu, Sfantu Gheorghe, 907042",0252 739 426,40:8e:dd:ea:5e:56,15.60.19.239,RO67WEQE8005163894442266,NAD,34140599714
Nicodim,Nistor,6480415355056,1975-09-12,"Drumul Carmen Albu, Otelu Rosu, 141883",0264 095 393,6e:37:b0:22:5d:b5,78.221.165.139,RO60DLWF1563749091896858,BRL,97118920254
Norica,Dobre,6041218199372,1970-07-07,"Intrarea Felix Dobre, Gugesti, 993212",0262 161 951,31:f1:cd:7e:98:b7,73.237.123.46,RO41HTHY7771913969672324,FKP,91540210671
Cleopatra,Dobre,8541010363949,1916-02-05,"Intrarea Alistar Preda Nr. 73, Marasesti, 833125",0750 132 633,ae:98:25:f4:10:50,142.135.90.162,RO58ZGLX5459803503129801,NZD,33493323594
Roberta,Stănescu,2271217052656,1979-07-16,"Soseaua Dima Nr. 76, Siria, 753043",0259 180 724,99:f6:5a:71:db:a1,144.202.217.32,RO78HHOS9984083612308686,YER,4252266307
Jan,Dinu,3590326454941,1945-02-23,"Aleea Marin, Giurgiu, 995430",021 740 2726,9d:5d:36:42:99:73,54.96.34.182,RO55VPMB9126142137313453,PYG,88196022197
Antonie,Toma,3290729277841,1959-12-14,"Aleea Luca Toma, Calan, 404295",0748 188 906,4f:9a:38:bb:17:02,84.85.34.126,RO71XFLS0248182586926821,CVE,15753819039
Horia,Nistor,7921205226433,1962-09-06,"Aleea Axenia Marin Nr. 14 Bl. 34  Sc. 30 Ap. 897, Vaslui, 441276",0257 502 537,60:66:a4:86:43:c1,55.244.234.36,RO32VBXT7056327888721370,BZD,28053128112
Julia,Pop,1490822222848,1982-08-05,"Bulevardul Eustațiu Marin, Sebes, 463188",0751 915 311,00:7f:89:1f:1d:b2,107.54.50.173,RO32HAEU3394477458705549,MMK,75863515757
Jenel,Nemeș,3710123023570,2013-11-11,"Drumul Domnica Oprea, Targu Secuiesc, 710997",0720 420 876,9d:97:fb:20:3f:60,142.16.244.26,RO68XGDL0890367541872052,TVD,3452867471
Didina,Ardelean,8280910198719,2014-05-23,"Bulevardul Giorgiana Nistor Nr. 652, Oltenita, 126983",0784 640 160,db:a1:c9:03:6c:d7,75.15.237.161,RO16GEFR2099774135468340,COP,22820019091
Codrina,Marin,7310918405526,1986-06-22,"Bulevardul Manole, Sangeorgiu de Mures, 552656",0234 605 913,a6:4c:51:90:b7:ca,12.147.125.72,RO62ZDFG7702291879933398,TMT,91056953137
Bogdana,Ioniță,3930128294831,1987-02-20,"Bulevardul Costin Eftimie, Santana, 627808",0758 839 166,22:ed:c8:9f:d7:80,146.54.56.148,RO71CJPK0187257293127401,CDF,43534476295
Ionela,Tomescu,2630321348009,1943-02-05,"Bulevardul Marin, Buzau, 406671",0726 814 228,aa:f6:51:04:00:14,151.82.134.237,RO97TUQI8107085842107213,SOS,35855639192
Violeta,Stancu,6470609469527,1933-02-10,"Intrarea Petronela Manole, Suceava, 438320",0720 674 719,41:83:d9:69:59:df,125.110.16.230,RO35NSSF5791969273561559,BND,74759939178
Zenobia,Dinu,2570410122831,1991-03-19,"Bulevardul Geta Manole Nr. 995, Topoloveni, 311165",0724 324 611,4f:97:1b:ac:36:e0,158.51.61.26,RO25MBEQ2270390531080226,NIO,64435717334
Petronela,Oprea,4450308195532,1909-06-03,"Intrarea Niță Nr. 333 Bl. 19  Sc. 89 Ap. 794, Sfantu Gheorghe, 969384",0764 785 221,5d:10:57:6c:62:2b,188.144.67.213,RO32PFTT3326272476210553,NPR,97289926771
Veniamin,Eftimie,4930810138541,1962-07-20,"Drumul Norica Eftimie, 1 Decembrie, 210857",0739 963 304,0b:49:9f:c2:a1:ab,53.239.183.244,RO22ZHRB2702797034937643,SHP,64009755677
Stana,Voinea,8780825446525,2010-09-14,"Drumul Ancuța Dobre Nr. 149, Vaslui, 734987",0736 688 475,fd:3e:44:4b:1d:f6,162.125.148.103,RO91XNMV8797303409063869,GEL,37873938986
Marius,Manole,2690826157882,1978-09-02,"Intrarea Florea, Tufesti, 633128",0726 300 752,a6:6c:82:4a:56:62,192.230.1.124,RO56EXKT7675268369229228,GBP,65397687922
Lucia,Nistor,7070307309027,1953-05-06,"Soseaua Georgel Barbu, Berceni, 264249",0247 966 162,d3:93:5d:61:0c:20,8.14.236.200,RO12FXRA5395375442446223,YER,39157918835
Eugenia,Tomescu,4770210151101,1960-07-01,"Drumul Tudor Nr. 28 Bl. 36  Sc. 46 Ap. 942, Targu Frumos, 690677",0741 029 609,e3:82:57:3d:29:75,164.156.59.195,RO93JSNS2426150432998340,KMF,2895333574
Ada,Diaconu,5050526454884,1935-12-14,"Aleea Ababei, Avrig, 241066",0234 790 620,86:86:aa:b4:ab:7b,170.135.179.190,RO48FZVT0506320290251611,ZMW,71604905358
Sânziana,Mazilescu,2680520095044,1940-08-03,"Bulevardul Popa, Deta, 831278",0238 119 648,97:40:f7:50:a2:e2,18.142.237.20,RO14GSEG8214545102133125,RON,40910688139
Letiția,Ene,6640108520558,1950-02-01,"Aleea Tabacu, Gaesti, 522745",0734 696 210,b6:83:ba:b9:4b:76,109.170.155.87,RO15WOMV6874368554694049,IMP,28344579517
Alis,Albu,6240320511895,1999-08-14,"Soseaua Dinu Nr. 207, Urziceni, 808135",0747 413 949,d3:0c:f5:34:60:da,141.19.118.50,RO06WFRM3469351271709714,MXN,58511107031
Emanuil,Stan,2200125180868,1917-04-16,"Drumul Betina Pop Nr. 92 Bl. 75  Sc. 85 Ap. 992, Marginea, 245817",0736 414 780,2c:7d:21:3e:b1:91,93.142.169.211,RO48OQDE6603756998714095,TTD,92109478004
Andrei,Albu,8941015514133,1943-03-19,"Strada Cristea Nr. 149 Bl. 92  Sc. 37 Ap. 667, Blaj, 429568",0244 279 882,a1:6c:d1:8f:87:6e,72.39.46.1,RO34CXLU2426352341911629,MKD,7587368205
Anda,Oprea,3860610126070,1969-01-28,"Bulevardul Lili Popa Nr. 18, Dancu, 178255",0730 993 328,6b:bf:a1:ba:fc:0c,180.116.89.107,RO02ZHMH7518661408751554,CUP,35708050278
Paulina,Tomescu,3211207046258,1940-11-08,"Soseaua Amelia Niță Nr. 15 Bl. 79  Sc. 37 Ap. 348, Viseu de Sus, 652370",0240 542 628,be:f7:28:72:2f:64,159.244.90.85,RO41TXRH3133456201754994,AFN,52208777442
Lucențiu,Dobre,5290727281908,1939-01-18,"Aleea Georgescu Nr. 47, Sacueni, 509945",0780 231 398,64:37:c8:0f:d9:f9,28.238.103.167,RO92AQFE6435672501357037,RUB,66984224251
Elisabeta,Diaconescu,6811204326236,1930-04-16,"Intrarea Ababei Nr. 337, Nasaud, 714072",0756 773 043,81:fd:dc:2b:e7:90,202.67.190.118,RO68HVII8558939537637623,JEP,48824500327
Filofteia,Tudor,2580227393687,1936-08-24,"Drumul Tabacu Nr. 923 Bl. 64  Sc. 33 Ap. 264, Zalau, 425911",0749 989 872,f9:4e:99:d1:0d:2c,8.194.129.166,RO63DLRG7602954311880020,TRY,82557423511
Mirela,Nistor,2110610166398,1937-12-07,"Aleea Marcel Cristea Nr. 54, Curcani, 259778",0788 389 295,b7:70:3b:2b:d3:74,154.75.95.2,RO14NPZG1786210232892424,BND,62478363562
Nichifor,Stancu,4700511362771,1957-12-26,"Drumul Eftimie Nr. 166, Ineu, 159020",0749 742 922,e0:25:8f:71:64:24,67.85.235.31,RO27SBKJ2361013974023770,NOK,4358265093
Emanoil,Dima,7771123050347,1988-11-24,"Drumul Amedeu Ioniță Nr. 184, Nasaud, 170889",0247 040 494,86:6a:bd:9c:25:6b,56.233.85.246,RO11QDIR5251974165774875,GNF,84761469718
Emanuil,Stoica,2770707430879,1956-07-25,"Strada Timotei Ene, Zalau, 898982",0269 250 240,4c:dd:33:87:c1:8c,101.137.174.17,RO18MUWZ1109076853431038,EGP,80865589493
Anghelina,Stoica,3940520019762,1937-10-13,"Strada Ludovica Ionescu Nr. 34, Agnita, 736887",0261 168 469,0c:60:6d:29:80:24,166.76.227.7,RO77WHOY6927000900125180,ZWD,98393090651
Iuliu,Dobre,5860114176786,1982-05-01,"Bulevardul Diaconescu Nr. 99 Bl. 36  Sc. 23 Ap. 184, Vladimirescu, 920193",0254 629 312,94:f9:48:b2:67:bf,41.21.124.193,RO28RGWT9114317046618742,NPR,6369453924
Sever,Tabacu,5981203429323,1982-08-03,"Bulevardul Pușcașu Nr. 395, Radauti, 875914",0788 631 066,98:c5:ac:e6:25:e9,42.172.30.73,RO17LUIZ6827792114260085,JOD,84598969730
Luminița,Popa,1771128332115,2002-03-24,"Soseaua Eftimie Nr. 11, Babadag, 425536",0247 666 948,2f:91:db:0d:02:1a,112.97.2.80,RO68OALU2895108406324448,PHP,44177014156
Vasilică,Dinu,5630827211982,1952-03-28,"Aleea Florea, Oituz, 508754",0753 284 484,72:4f:e3:f6:89:79,188.194.7.12,RO28JDYU3110581937101261,TVD,11101824437
Romina,Tabacu,7730625036909,1999-09-08,"Intrarea Tudor Nr. 58 Bl. 52  Sc. 74 Ap. 709, Targu Ocna, 217619",0253 661 502,ec:9e:79:2e:7d:7d,187.4.136.119,RO56GUUX4014114814306269,BOB,58311868574
Rodica,Albu,1751213529249,1941-09-12,"Aleea Octavia Diaconescu Nr. 82, Baia Sprie, 817038",0266 592 982,ca:f8:d4:79:d8:c2,106.228.200.229,RO41CSUU5904757608117892,LTL,96350801334
Lucia,Oprea,4780520078231,1927-11-23,"Intrarea Dima Nr. 67, Mihail Kogalniceanu, 714845",0764 419 369,fb:ab:24:35:f0:16,77.210.241.230,RO58CDNO6203676488725312,GGP,27242774954
Iustinian,Popa,2090929192608,1941-08-20,"Intrarea Georgescu Nr. 27 Bl. 61  Sc. 21 Ap. 464, Targu Secuiesc, 276183",0746 435 392,29:4a:2d:ca:3c:e4,124.251.244.68,RO63NAIU2127796093391260,EUR,6984727608
Laurenția,Ardelean,6740623277811,1974-06-16,"Strada Nistor, Calafat, 278573",0245 809 505,b4:06:3d:2e:ee:6d,164.143.138.62,RO14AQLV7155358888041429,KPW,52222311834
Amedeu,Toma,8760714129284,2004-08-10,"Bulevardul Suciu Nr. 27 Bl. 31  Sc. 84 Ap. 774, Zimnicea, 847354",0758 732 428,ef:ef:13:94:b6:cc,176.115.255.67,RO73SSDU8303048941885624,LKR,35438667368
Iris,Toma,1540917524131,1976-10-14,"Bulevardul Mazilescu, Alesd, 929589",0243 775 685,09:8e:fd:7e:cf:03,219.149.193.78,RO34OKKG0210541864866330,BBD,68172190128
Gențiana,Marin,6600108424566,1960-10-30,"Strada Oprea Nr. 76, Strehaia, 144312",0756 151 367,72:4c:27:7b:c6:63,64.176.61.19,RO62AKON4736130863005030,HRK,74120432295
Constantin,Mazilescu,4330117189068,2007-12-06,"Bulevardul Diaconu Nr. 409 Bl. 10  Sc. 76 Ap. 880, Resita, 766306",0763 331 715,c3:56:5d:df:ad:0d,128.121.160.72,RO13OGJC6331199016242537,KYD,4060034210
Zina,Diaconescu,7560725261498,1947-02-25,"Drumul Maximilian Ene Nr. 26, Anina, 669425",0722 771 106,61:ce:8d:4d:20:a8,101.34.69.243,RO85QNOC9036600289875112,RSD,63226698514
Norica,Tomescu,8571117169198,1965-09-03,"Aleea Alexandrina Ardelean Nr. 20, Comanesti, 551462",0769 089 381,d0:44:ad:3f:2d:96,170.159.68.184,RO37GUIE6552984624377988,HUF,2202455700
Adela,Mazilescu,3080230146499,1987-06-24,"Intrarea Dumitrescu Nr. 687, Braila, 240806",0248 835 188,93:db:a6:c1:75:cd,73.145.37.1,RO67PBFK1715329302328697,DZD,47562469826
Albert,Ioniță,5440126217462,1948-12-28,"Bulevardul Diaconu, Resita, 863557",021 214 7816,6c:b1:b2:15:20:2f,198.142.134.83,RO94ZWPU3112295685913437,CZK,9917725930
Șerban,Tabacu,8111228323696,1944-01-07,"Bulevardul Oprea Nr. 22 Bl. 28  Sc. 23 Ap. 337, Radauti, 609921",0257 564 971,f5:82:2b:be:f9:39,126.44.172.220,RO08HGYD1714723612027649,PYG,50766771650
Sidonia,Nemeș,3270131430834,2006-03-17,"Intrarea Nemeș Nr. 939, Targu Mures, 858798",0752 271 973,c3:71:d5:c0:df:b9,195.33.21.235,RO02OAKM3817295497056354,NPR,23838881220
Amanda,Florea,8460930085225,1980-01-01,"Bulevardul Preda Nr. 109, Chitila, 902085",0739 627 992,44:09:9e:5c:4b:0b,46.66.215.3,RO11BBEV0174420719318342,TJS,37298970908
Răzvan,Suciu,8450511393555,1921-08-13,"Strada Codin Georgescu, Medgidia, 789700",0784 664 614,1b:37:fb:5b:9c:d9,41.135.167.27,RO98GSJT1201694317286811,ETB,42805473459
Aurel,Ioniță,2120217164178,2003-02-14,"Strada Valter Popa, Salonta, 364363",0746 254 583,9b:1d:a3:01:ec:e4,147.15.101.93,RO35GXSM1683975419804481,SHP,53871555290
Profira,Preda,8890425044136,1974-12-05,"Bulevardul Crina Eftimie Nr. 272 Bl. 23  Sc. 12 Ap. 551, Murfatlar, 762508",0269 504 228,b3:c7:27:6c:e2:63,67.252.190.212,RO57DIXM6170771978609551,MGA,93248760151
Antonie,Diaconu,3150219392492,2021-06-16,"Strada Dochioiu Nr. 57, Gaesti, 574745",0757 998 179,ee:81:37:da:c6:97,173.6.156.94,RO28OPBE6251553780575926,LSL,83054647476
Ghenadie,Tudor,7200122405302,2021-03-07,"Drumul Popescu Nr. 90, Codlea, 766963",0749 851 558,ec:49:28:24:83:ba,65.49.112.238,RO57SWJH1309320984738146,BAM,69193044791
Mircea,Ioniță,1271019393606,2012-02-27,"Strada Popescu Nr. 958 Bl. 77  Sc. 83 Ap. 941, Schela Cladovei, 133378",0732 332 740,db:fd:12:38:18:33,179.24.158.16,RO72OWPC7601424841041782,USD,45549297541
Petrică,Diaconescu,4000701165724,1934-11-15,"Soseaua Mazilescu Nr. 67, Vicovu de Sus, 528523",0739 373 847,3a:57:a4:fd:1f:ad,137.107.70.167,RO96NTVL0292959114977072,GIP,79954441087
Viorel,Albu,8430713165255,1942-01-14,"Bulevardul Ene Nr. 23, Negresti, 883946",0743 246 039,79:5a:80:31:11:a1,111.88.31.60,RO72HHWZ3830330156543990,AWG,47429309355
Severin,Georgescu,4961114264718,1964-12-15,"Intrarea Florea Nr. 42 Bl. 53  Sc. 35 Ap. 802, Vatra Dornei, 758548",0733 074 950,4b:10:1b:e1:a4:79,114.140.42.159,RO20VHVV3893147775639233,LBP,51014040766
Emanuil,Georgescu,2250501235324,2015-05-07,"Strada Suciu, Gherla, 458006",0240 372 097,1e:58:a6:56:a3:3f,4.66.252.70,RO10KZYQ7504120919863170,HUF,43748767903
Relu,Dinu,2771025368556,2013-03-10,"Strada Dima Nr. 98 Bl. 12  Sc. 83 Ap. 673, Ovidiu, 480680",0766 956 353,ac:f6:f6:55:8a:e2,145.18.218.74,RO66CGUS7250774149390332,IQD,7904248268
Emanuela,Ababei,7030508214458,2011-12-12,"Bulevardul Floarea Toma, Vicovu de Sus, 527427",0251 444 335,6a:63:8e:5a:53:2a,98.36.29.205,RO77MFIW8525053899440319,BRL,75709455817
Maximilian,Toma,4530730303830,1917-06-28,"Drumul Gicu Dochioiu Nr. 73 Bl. 31  Sc. 24 Ap. 689, Moreni, 342062",0741 975 473,f3:a0:62:6e:17:18,107.51.251.226,RO24ZDIQ5761719777779245,XDR,4394388022
Carmen,Suciu,3650719073832,1980-05-21,"Intrarea Nistor, Modelu, 371986",0754 388 160,fe:42:d3:9a:d9:31,25.1.158.144,RO92PYWH9250295774536654,NZD,65188279134
Marina,Dumitrescu,3700208235755,1989-11-19,"Strada Adelaida Barbu Nr. 393 Bl. 50  Sc. 27 Ap. 123, Hateg, 575119",0254 261 329,5d:02:b6:54:33:35,166.104.198.213,RO07QRHN7698189166288344,SYP,70239446704
Pleșu,Manole,8370706369322,1928-04-23,"Aleea Stoica Nr. 325 Bl. 51  Sc. 59 Ap. 314, Curtici, 520672",0769 235 843,cc:2c:68:7f:39:24,190.201.205.43,RO31MMBV4194336237177049,ALL,59362992692
