iban,currency,balance
RO74AIPD4519806729836413,DOP,60148533641
RO78BUFI6540395048659952,NIS,1628763518
RO06KDPO2479098760325985,THB,72646436682
RO30VQZV7920656660687105,PKR,95474951771
RO50SBIN2540623754023107,CAD,82344877489
RO80GAEG8800182418674920,KGS,58719381699
RO95JIUE6954778085526738,JPY,3867980748
RO23RIMW1820854974713699,BAM,22332253046
RO35EVMZ9453645285813020,NPR,91022448678
RO18TXNE1580512651374801,KMF,35867745960
RO83CUNK4444602131682354,UGX,46437687221
RO36WQNV4045276024708667,HRK,89878243917
RO94TMUJ4029370001181857,NAD,91554423247
RO70BXEY7893791470638246,RUB,26327822408
RO65BPEU8701594160337192,SVC,955892947
RO76FIAZ7110883422011616,IDR,85220222343
RO11THPQ3451849683946361,SRD,76963984890
RO36EQTZ1583036749313001,MGA,68248190644
RO89KVPO5489675003207060,RON,39549684078
RO66VGVF5661634999814420,DJF,73435947107
RO02LKPC4831949259657694,BOB,17738028161
RO44KIIV8113501119114639,COP,1439038346
RO83UJVL1224135583306317,TRY,47986448428
RO80QZFE4047911517778020,KMF,55052321738
RO08FNBW2022975077009416,PAB,18911975762
RO77URJP3973325882999354,MAD,63732508108
RO41CZLR9677211736958767,VUV,41534412530
RO52MIZA5948108234778754,BBD,15848594167
RO84HSZL9938035666076419,UYU,31884466187
RO51APRF4355298104361933,GMD,30024977237
RO41CMPH1764565609942242,MXN,96743389493
RO48DUPC8928744388875177,EGP,5877666806
RO35DWRZ6530495185778491,GTQ,27035593363
RO17FFNK1746653423890936,PLN,68329341090
RO25ZXRH8429529894923487,GHS,32744220215
RO41DUZV9021071047863523,QAR,27968067391
RO51OPHV8802982592905859,ANG,67237846993
RO88JSRF6053519639449128,UYU,66114638785
RO96ZHFZ2573683100823670,CHF,49916683815
RO86ZZPH2751629603583091,ERN,11654264887
RO07BFJJ7758526965348209,AWG,18385776663
RO23FHKC2228574986747742,HTG,74997759554
RO33FYZQ7254379264675403,JPY,63285551721
RO98HIVU8373456953581410,UYU,91092755771
RO70HGDC4763862959957146,FKP,19374276883
RO50UNQR6778355846014605,XPF,1526264835
RO13SWXF8254331565999995,UGX,84772942361
RO07TZOY6128221584577061,BWP,53375676644
RO24FCMY0494882914225453,KZT,68232837470
RO97GLPJ9693238711040158,BWP,93532853331
RO30VPAD8685863529395501,PGK,85370159887
RO78SSOY7604732932383793,UYU,5481489326
RO74LLXO6159507537414407,NGN,74306502548
RO84MRLN6889575083718625,PGK,38673380627
RO85ZSYJ8239567784935822,BZD,39107088622
RO48EQVM6329196801420991,SBD,32595043871
RO36CRWJ9239916575362551,HUF,95395525326
RO13QNOO1665034498971374,VUV,55231843627
RO54HZQZ0628545293841714,TZS,22120650931
RO96AWAU0621268720143992,MOP,65858096045
RO19LHUV3331780161053392,GEL,93436475295
RO95HIQT9719402667392988,MNT,4985005386
RO54DJFQ5897616872069583,SLL,9381664895
RO94CCCS9269194231245034,QAR,44377891533
RO51JQNG3838765635850324,HKD,2375950140
RO90VGKA9440541500900885,MVR,24214738595
RO55PKNS6736079951256416,VUV,92282245185
RO76YBHI2813085682405931,CAD,62615382135
RO37RWLO7660810844169548,AZN,45320888485
RO79PRCL5529095432370087,NOK,53237048252
RO22KIXG2601667663444297,CUC,48007928375
RO22FFDX6925784615344728,PAB,22212608561
RO44JBHX9788751739587859,TND,39313901898
RO53DSPT7515406605728817,YER,41620887920
RO49OYEV9677067608878368,XDR,65321867714
RO58GVUW0207433696603178,KYD,6642033127
RO76DKSZ1047634597263071,AZN,66475896534
RO36FCYD5887599728571283,QAR,28885952388
RO41ROWO1241871104059700,MGA,27483612488
RO64QSMN3143748251897448,MDL,67811495144
RO32XBJG3973472523010126,AFN,1070768606
RO55YQGS5687539380070371,TRY,632914
RO16CZOZ2971877379603883,EGP,53722018220
RO62BIUI0265654807164546,QAR,60379032022
RO85ADSQ2932241301407952,BIF,76657004521
RO71EEDV4040098231565466,THB,84333807961
RO14VBBT3022097824244454,WST,67747154522
RO59JLUB6342696856933065,ARS,96169323126
RO06ALHC5181908530240032,ISK,72847821215
RO52EHDO0207465375310918,VEF,68092146425
RO95MPWY8364697473792899,PYG,34739600754
RO15EKZU6017764087899136,MYR,73103930688
RO30DMDS8499962859500928,CAD,55729861172
RO82QOQF7940394332581128,KYD,78371900783
RO27TMKM8232250934985944,CUP,15013152061
RO10ZEOJ4280256528214687,PEN,93992799213
RO20AVLZ8017681177359679,JMD,41309305130
RO55IXYC9793902057160653,LKR,13800535635
RO70KVPF2249822360907059,CHF,56726968328
RO33TOTY5808899822302737,ETB,86834952608
RO86NXEH3694339541338604,TWD,62500569753
RO51CLRH5292498529935671,AED,22181370018
RO31WOVQ8691411509894725,MOP,22149093362
RO69SHCI0963182273787177,GEL,24072142661
RO47HKJU1708117360993216,NIO,67318789650
RO56VYPK9249832265134745,BZD,73141752058
RO80DURF3520602172385893,GTQ,93826333708
RO84ZMDF0908184073129902,GBP,84310060293
RO87HXUL4656572691204921,LBP,7503797856
RO40BBBH0252737882631616,SGD,57280564046
RO75LZSF6990736958390818,TVD,51654770950
RO15VXNX7001010772990833,KYD,18813923000
RO81TFIU5467221225733913,LBP,59755984484
RO61RXSB9051211461428852,CUP,92058167640
RO74BPVY6061166740620585,BND,4334056539
RO94YDJB9629560054725905,CUP,36207186426
RO66ELOT6016486151130863,WST,66481980475
RO19ILWZ5502917800793542,PGK,47249520365
RO37IXQY2490724595403705,KRW,27307378969
RO10GJSR5116024209177491,NPR,35294708715
RO87NVDB6573037589913673,UZS,78085380126
RO88LXHC2248956050389660,HKD,7434782243
RO69OZYN0651211615030632,LBP,60004014340
RO26EQYE8438456729988173,TWD,70572863815
RO27OCDE5991565498913141,JEP,60239688420
RO92CHWP7968344946632180,JPY,59233466913
RO22RRBB2839639062286791,DOP,72337547636
RO56SPMR4838388759425227,KRW,30384723075
RO66EFKK3301351385588083,DOP,83253704196
RO60YRQS4696553379655896,RUB,59035750339
RO05ABNF0166523629122636,MMK,34252583056
RO61YZUT1374571739698318,FKP,76166350397
RO94FUPX1184791838916067,MAD,77637512532
RO91XVVD7210095225413592,NOK,44527185205
RO41GLKQ8489395056118962,CRC,63320045127
RO74NVEG4562844978973498,LSL,8673632457
RO43KWDC6095639965818736,KGS,36931027175
RO53TNEX7858342834328504,VUV,33132366540
RO31ZZMY7156817128965445,ILS,13516310234
RO68ZUIL2371939112048607,CZK,58309230966
RO04LKZQ5857696204516038,BZD,85175301910
RO51VYUK3975663752840476,AED,27931665479
RO70DGQP2625429524923847,XDR,7892672306
RO19LMIL7455214257151608,ZWD,63171515821
RO35BACP2802117202486389,MMK,81574120492
RO17CXDT6459517329367534,HRK,51398975270
RO42KALI5344487103826583,PYG,5932476580
RO77SFRG5466958679781007,PHP,88238407565
RO95UJQI0666490939119144,KHR,74909394998
RO64ENZO8687284762439216,SOS,80715020315
RO19ZLZN3731886644784299,MGA,81132378899
RO75DRNI8481135922747960,HUF,54146724295
RO56DUEA6274124411627327,TMT,55136958094
RO14EZYL1953073174853003,CHF,7116964646
RO77KPGK5227170175450408,CZK,55134566196
RO23ODDO9614150574564948,HKD,9044568154
RO39EQBF9935405229565103,XCD,346964925
RO03XQXB8067360694549523,LSL,28235846678
RO20SRPL2269602249715881,XPF,42678082446
RO45KEBM3371551172830989,PAB,29900440891
RO29RHEP2499367862083037,TRY,43921686699
RO14LOUS8425210378751617,MMK,35791721690
RO96ANKZ4396622584368964,UYU,53004136285
RO72HLPJ2926444042749765,KPW,88169324550
RO56QDQZ8224210625233855,TND,79358521033
RO14GDSG1994207306453547,JPY,60512540104
RO60KGZV8754551223496727,LRD,31143242257
RO17FLEM4944938619827843,AFN,55923099089
RO26LBWV0480986363802381,HRK,26943304751
RO48ZQUM2105101518008343,UGX,3832937964
RO03PLSZ9193217220766679,MMK,13548866594
RO79QOCR7919360389144493,DZD,59968128258
RO24DLAF8512620718860347,SBD,37605701142
RO42USAJ9387468127696243,KHR,92538107482
RO31MKUE9904782174945856,LKR,31164126271
RO14TMVJ7138137314388845,JOD,33199922090
RO26HBNC3105668878240310,RSD,98328929744
RO28UVEN1852327240125990,NOK,38490990473
RO02OSBJ8787566776878344,SAR,93945286491
RO41FHCK6672989790401283,XDR,4156379145
RO79FNFN3216409377831814,BIF,11153734963
RO91UAIL1216028334912388,BHD,98231790630
RO29DGKS5122095458240824,KWD,83345247918
RO25KBWQ9152972411154041,UGX,74978175026
RO49OSFA4473814775574969,USD,21523667780
RO19TTTH8862356727299560,MNT,17653213027
RO71HKLK4988598890647824,GMD,73968674238
RO13YEKA4605099994415663,MNT,7726837506
RO81XINO6592331127176918,EUR,68499212086
RO66EQNB7711558533524332,FJD,28606406981
RO68LGDY2704099475479400,SCR,72191296107
RO35LUVX1275112743173283,EUR,73392808229
RO48DWSC8807515900157364,CUP,55167826753
RO82KUJX3273017111313144,AMD,99177862817
RO80IADQ2486993600648024,TOP,55189206
RO82HBQJ4767343489407817,BOB,18390784318
RO28RPHT5316717112716532,GTQ,50835485404
RO03BFAM2381071624212713,PLN,99385530039
RO46FRVJ5965008998962830,SAR,88682762963
RO14DVCU7872384114047938,LYD,38919989056
RO40MAKJ8428242216336429,THB,73560908054
RO94JXOI0553691737545395,SAR,61371814074
RO41XYWM6188675009829138,COP,79280078573
RO74ZXRR3792159700891323,TMT,64186887281
RO08CNRA5451942871168029,RSD,72272375557
RO48QMOQ2962481781952359,KRW,41868735433
RO56DQNO5880860853571929,MGA,36587087566
RO65VNST1368412683950742,HTG,3226410667
RO09DMLN8167792318148630,SAR,95930603746
RO59RBON0327391819283264,XAF,7680425688
RO60JXYX6885259702529079,FJD,41331254277
RO46VHFV6203291607136717,TRY,30149997320
RO93FQWS8644115644835514,ARS,72539343166
RO24AJGC0233833121284529,MKD,35500256380
RO85ROIP8086062734785541,TJS,55034525943
RO96VXTH2767518903911064,SRD,2817259863
RO57QTMI2030978306555671,UGX,60326586893
RO51MJML0131957401798126,IRR,24008590404
RO97UAMF9008445853876394,NGN,15471550503
RO78OZLV6814502902710743,NPR,53283110844
RO83CAIY5543111360198669,PGK,87429611078
RO13JJBU0153203765806545,MWK,89143980863
RO79NMHP9762254325847931,MNT,24163680899
RO76PBCH8114711652247724,RON,84016653467
RO82SQUP2074809531316102,STD,14599175916
RO46FJDW7898563700561565,SYP,51642655852
RO59BFII1076788288211327,DJF,57402904592
RO55TXUT9764844016043250,JPY,96020931647
RO32RCNW7073258911283372,CHF,32732054488
RO70PJRU1380790095250586,WST,40363291054
RO05YJZG0984070091556714,ERN,55352110843
RO47HLMX0933253533624639,TJS,39734363426
RO12LZMW6097435617447957,MZN,28395779946
RO44LRAN0255277764625433,CLP,43427997516
RO18ZGMQ7436874824220852,MUR,24246003412
RO10KUUM7542487710486222,JPY,14380489039
RO10UHWT2818290358001026,RUB,5848845432
RO24SJOA8154708773690051,FKP,87080105652
RO17ALZR8286649264099689,SYP,38120572871
RO36PEGS0123953899971146,TJS,28230654729
RO38BDHP6847593254745304,UGX,95346387897
RO05RXAE0396208567597038,HUF,36122042274
RO31PSFX1243463941557621,ALL,85624081268
RO95KMDL9445943014274224,UGX,35101717181
RO98UQEZ7504644156149170,NOK,93921603724
RO90QYVV5775197293827223,CDF,15248602475
RO21WXEX8408244443414574,MZN,38782293052
RO96TWDV0667890931294948,NOK,43050141205
RO44KLRZ4008763603685227,KPW,36485165427
RO66RWDT5649614786161905,IRR,62976125931
RO95NQXP1629106130401708,BIF,38011926712
RO40PBRP4607125249487131,QAR,40721527205
RO75JUWD5407535724970825,BMD,97465204658
RO47KIHG2671437963520934,BGN,72019701202
RO18LNBJ4596248184621209,SBD,15240502165
RO16GTRM4500888436930596,PKR,56896547711
RO82QHVM8220455514337448,FJD,26763825947
RO10LQVP5470202387713276,FKP,85111626019
RO67FUIC1559579953413593,MRO,74462067710
RO24WIFE6379690336245919,ARS,72827830742
RO07WGKT4411822695156749,PLN,41725286329
RO37UYSZ3638543430182283,KMF,28713561333
RO18WMME0995115189813505,SGD,18790127576
RO63QENK9458803392235912,CHF,62514021017
RO93HISN6900029709063626,MZN,15472824649
RO84ZAYX2239622813871047,TWD,61158247349
RO27YPWV4425563581958261,MXN,19885063643
RO74VBWW2221154444962871,BAM,82281358033
RO08QPYE6087476282913315,MKD,98403625221
RO34ZZJO3014301527585248,GMD,38841490054
RO20WMPI9794829059581061,VND,99964605477
RO98YUME1346816369397363,GTQ,35542449423
RO67MSIH8561210625723883,SLL,82858593936
RO03DQXS1340063767824673,KYD,66980262209
RO56FLNR1404278958641218,KHR,74068257956
RO73FKZW2454519752428305,GIP,99332884759
RO24HQJJ2797643751105010,KES,54453017628
RO14QYBV1606706296265125,KMF,83938381803
RO55BRKD1864351390671172,HNL,32505224462
RO42YQJI8482444570639057,MKD,44582668560
RO05MQAQ2533076393271025,CHF,68169209885
RO56XGJK8270994172307141,GTQ,99651634513
RO56MGWO3658177357504492,MMK,18144743003
RO11VAKE3173019862676547,UAH,15641353298
RO74EVWE5246884609355530,TVD,38781091816
RO91KHZV4452304308867164,SVC,36571460759
RO67GSEO2733273741816954,UGX,69549460995
RO10DJSY8903689128261172,SDG,13160376513
RO63INTX6580469800420356,COP,43923189281
RO48GVBM1481643993616341,JMD,36282840304
RO78SEDS7611247047928079,CVE,61226276354
RO56RYXS0030147481587213,KYD,96698268837
RO89WXMS1814971123398613,UZS,33171883713
RO82SOSY8877088761156303,CZK,26617466475
RO08CSRV5515881988883563,HRK,46460081635
RO15PCLJ3083371411004020,BWP,20307926248
RO02QODM2899766875305766,BDT,69281205280
RO13XTGX2095453708839192,GEL,77809486044
RO45PCIM3899478925156317,UZS,198115030
RO11VHWU5048407182283045,ANG,88136967274
RO03TKOX8634541071353626,BTN,57477506033
RO26HMCL3157706951710044,HRK,31839157758
RO38RXCH7339191575481219,UZS,4094231401
RO61BUNV7758912271310886,BND,10064521756
RO69ZQMI8664912991078003,ALL,13144939732
RO93ONLM5647304697613744,LSL,93741568907
RO54UAWM3005560617555134,TVD,9978714675
RO97HUXU3219568372538486,UAH,18184477085
RO83ECIN7844180790531481,ZAR,97837221367
RO37HAAU4700169685508379,CRC,34661811248
RO47JVEH0130712307771930,ALL,88720355008
RO68GACO1870807465599062,AUD,49409686770
RO81QCYF0916797321397536,RUB,88193822469
RO70HXIQ0969638312584758,PHP,98883090655
RO82WKNH9869121776837277,AED,11918433666
RO52PXRE0341289056906700,DKK,64017953636
RO48OUMY9489919728527403,ZMW,20556381487
RO76TFJE3054501155694763,BSD,95075866613
RO09HQFY5068572031988248,XOF,21866610575
RO58COJC4995378129650343,LTL,59407532798
RO65PPOT3351409085005385,GIP,75070850825
RO40MJRW2256554243605610,MRO,2363153529
RO84PTQP1472507882545534,TND,74491092810
RO43UWDJ3272490862547330,PLN,12110334881
RO59IINI0305480619949652,IQD,16418133020
RO79YDBG0413767383385174,STD,22970063939
RO55OGTE7496306872790438,GBP,92174793
RO12GMYS7572873712951808,HUF,52721705645
RO62SLRT0198951511427504,BSD,42994498003
RO42KZIG8963474545141499,UGX,56566634698
RO38LMRC6994149804005926,HNL,79094083344
RO46UYFV3000391569993035,JEP,76556967430
RO28JHTS2568097276312224,KRW,30104659430
RO37TGNW2959610400008088,XCD,50398902480
RO93GJYN5393472884371777,PLN,95346581733
RO55SOJY1916708941005661,LBP,12618159433
RO43SGMS9042649959130287,SRD,11911381113
RO37WXBV9307087109360706,SHP,81113496704
RO08QLXB1851039551885927,UAH,12068076061
RO33MSVE0984808675013789,ARS,52635779755
RO89NYUX0485431328129758,PEN,56855060929
RO05XCRC2557046274006731,USD,16366454443
RO72WZHK9443736954583586,VEF,50047982808
RO13SUZI7827733682047492,CUP,8083276683
RO84PLRJ9259119231833937,UGX,11014375810
RO51ECSO0066623798701124,SBD,27867664027
RO60XERK3163813231092181,QAR,7513698691
RO17MLNL2826269336333298,USD,52453358773
RO43CWKM7395768426186777,MAD,83661444668
RO49OELA4071923441933288,CVE,59969250435
RO03GRML4689048334225265,INR,13658258744
RO66EUKR7708716626408591,COP,98033674489
RO66WSBD0642295699384010,SVC,24803718913
RO60QCZQ0175797858760746,HKD,73463485956
RO70ILBW6896631797238629,IQD,83954179898
RO75JGNB1691080881948158,SHP,5269163695
RO35DMRN0415672316773617,VND,37323784947
RO38CRIF5501764837693145,PYG,78052752047
RO97NHAO0221932461345958,BOB,6226999106
RO87RVQQ3197870217959479,CRC,14832442062
RO90TEBK7657507815939413,KMF,68066137452
RO54PFIQ9502745872989308,JPY,36260740113
RO03NZSN7552953478646470,IDR,42713051779
RO21VIKU9135731253695234,LAK,19744958147
RO34IHRL7977201149418459,HUF,16873911018
RO98OVGW8048568496039410,EGP,74315988577
RO63CZNY0768927288585279,RWF,68590688598
RO42QMJY2449327867364254,MUR,18098441847
RO27LBUG7432962652744346,DOP,44341476733
RO06KEUY8624215834593912,FKP,35719317908
RO38QDOM8485129541512315,XOF,59522143416
RO24RTZX2554818383943952,RON,56980732284
RO36YFTS2638385440378618,SLL,84017071488
RO49DCMI6767567695115743,XDR,99157409419
RO83VWDG5936649921870523,MNT,89042937405
RO59ANCK5741745808592940,CDF,85169687232
RO79VZQU0590612454160603,MMK,12962129378
RO59BYCG6117967862602481,KHR,91450354803
RO71EKOU9991957498085325,HUF,65750636382
RO36UEXH8216954320109525,TRY,7413568839
RO74HSFT8342977533541593,MGA,3313246971
RO73TKAW7868381308489664,DJF,14573474471
RO73NOKV1276029180017366,RON,57779633977
RO03WWHX5425827754104373,KWD,95456422607
RO19AGZI4973391168272740,SYP,95215796917
RO66WXJB4097414020685538,MVR,96166785407
RO09WLSF1699579969853919,BRL,39965513908
RO76ZLRW0437139389228563,ISK,86768086433
RO34PRTU1282645256216379,BIF,82994934955
RO44LLQJ6444320398332395,MNT,41637242721
RO56EVAK2262079662249436,XDR,48898078666
RO28XBJM4625771645992451,ZMW,90903614775
RO68RYIK7195859698484624,ALL,64455857090
RO84JQDO8004540116960986,UGX,2239236156
RO82AQVF2663368146911415,FKP,98749413103
RO15XQFO2509658574671440,THB,31321834238
RO94UKBX9219788531917159,WST,13030809927
RO05JOUW0426441538151412,INR,71068657362
RO82NTHF7617446664315845,LSL,71204146599
RO04OXJD6564913276079722,CZK,56845100012
RO95UUDI2002008870385423,TTD,11942880885
RO53JBCQ4982526424058361,RWF,35838327298
RO41GTXF2726943165883252,WST,63876534753
RO02MXPO8837702728063508,ZAR,55443281008
RO61BFQC9979239956264817,RWF,60035043886
RO66YENQ9267689968655789,PHP,67713035397
RO46ACIY4436439782301980,BBD,69232954952
RO68QPKC5742172329570546,NAD,53572447345
RO91JHKZ8518763347975207,ERN,98116478179
RO77XXZJ2613906274344651,PYG,35844053457
RO82MNAH9617591455481263,RUB,59271597122
RO81ZYTC6448047061922145,IDR,5579546488
RO15DKLO1029186897213851,JOD,42241973050
RO63ZXSN4487143839700364,RWF,68880894431
RO13FIQH9962376131987448,TND,41023913860
RO67MSTF7616386268325405,KYD,74426390822
RO62XVCH4499719801758585,RWF,66519322909
RO66QTHJ9691765032399718,PEN,90769304224
RO12LASZ1299180128543995,BYR,17944792621
RO65VLUS4652699572213622,KHR,49715097615
RO72WGMJ4972221850451516,DKK,3771760839
RO22XWFC1864814641898032,LSL,73905765934
RO67LFMU9073486284020664,TTD,80892969913
RO08VWLP3409350800597263,VND,66595109832
RO81NGAW6424266002583355,FKP,83152039596
RO28LZCC0121630018661530,KYD,62225153643
RO09DCBY1570655532314756,SEK,50211976595
RO45UICL6740739556374483,BZD,5324010637
RO22AZTX3599884091718255,MOP,55906598267
RO56YKSM8243228515194537,MMK,74768015017
RO89WYWK9719951008018321,RON,98080064468
RO24NCIJ8982858062236463,SHP,45829564858
RO32SUZF5274448127949568,BRL,48608465442
RO64EHZA5639936007329627,XCD,62090097601
RO66KDLA9781081759601252,NAD,54687524120
RO53MAVZ0802334891999818,SGD,71812921039
RO38QUNC2638592398624733,HKD,54237933507
RO87KENY9651182458616730,NOK,67806088629
RO14LFJL1586583924867617,AUD,45483889578
RO64NRFG8815973379567475,KES,68448223618
RO50HQRA9007612999797822,KRW,76413313909
RO78MPYI4159927652344723,SZL,7584186483
RO24VWGZ2245431860789918,ERN,5189787559
RO86BEMU3234816391496463,BOB,79974298540
RO76TTHO1626359518454758,BDT,24029527855
RO50KODQ8026752769390807,MWK,35122183575
RO74VCSX1894221741073641,AMD,42458749965
RO57NUIA7627102599712059,YER,17988138503
RO02DKBW5340187683636434,DKK,9661960628
RO39MAYH2901466250237645,BZD,41972478798
RO07AELM5718714159647382,LSL,62960344248
RO92XOGB7019887781671147,GNF,19464503421
RO70IUAO5417468738555255,MXN,75377176406
RO53RMPW5002510507263622,SOS,69705669935
RO11HELN4903503581213347,OMR,68338413677
RO60LMNS8896162332970181,TZS,35975413775
RO52QKGL9856923760952127,SRD,85110147662
RO53JXSA8271692279710861,SVC,98045719870
RO15XXBP5869091087227578,GEL,9710457415
RO17JDWZ2775930853450307,NZD,30493024763
RO42ZFSH7180596884870000,GHS,61481136942
RO82XSXB3686672028355242,IMP,69831848689
RO51ENVH6663828364784629,ISK,81188870837
RO40MJDA8544201948621243,LYD,84519899894
RO22MXKR1037571938114631,IMP,87784894988
RO04DMRB7421010716648563,IMP,21328709962
RO19CZCX6266182020785934,GYD,21785595095
RO60QFYF3819987166554656,HUF,64592320927
RO13BAAL9876343025417629,QAR,97019517724
RO62QTVH6882472185647672,DJF,58227564599
RO80JMZX2042880864749490,BBD,70335722799
RO91CKCP7832051984495556,AED,15807498107
RO97JCKT7701562861212884,PYG,43797763907
RO42ZAKR2223438617776547,MAD,75320521999
RO48HAHT0572669323286396,XOF,46162014060
RO97QEZK5546419046624890,NZD,62857153720
RO74ERND2121132472921569,SRD,48308515772
RO06PMWQ3336731534422841,JEP,47284944718
RO54HUGT3202220874707773,ZWD,32566275884
RO86OGPM5113687518514778,FKP,63497674490
RO64QBOA0680230445994295,HNL,23825795727
RO24WDPE0324482625622200,NGN,4836339737
RO23KAIK6442708026244679,MDL,42725890561
RO68XFZE4992680584249887,CHF,53413572075
RO40OSST6811247354096795,MWK,76257744269
RO34KESZ2101573822549120,HUF,14750415564
RO49WZQZ3297026460127185,TVD,35103411454
RO49LDOC5256188242497534,SVC,91535170423
RO71BMVK7778377466953588,TWD,67426044159
RO30CZPX9521919667196443,GHS,87996816758
RO47MURS8279627557112205,KWD,16189054848
RO24NMAU4481166819875667,STD,10562700507
RO10JFMH2843834608476911,DKK,95048426468
RO93HLIT5367623641356664,KMF,24553817243
