,Unnamed: 0,personal_number,birthdate,address,phone_number
8355,8355,*****MASKED*****,2002-12-10,"Soseaua Aanei, Viseu de Sus, 621981",0252964361
8356,8356,*****MASKED*****,2008-03-04,"Intrarea Voinea Nr. 28, Sebis, 992458",0726474119
8357,8357,*****MASKED*****,1964-04-13,"Aleea Axinte Dumitrescu Nr. 645, Baraolt, 733207",0254623496
8358,8358,*****MASKED*****,1954-10-28,"Aleea Diaconu Nr. 70 Bl. 95  Sc. 55 Ap. 691, Alexandria, 520443",0244380206
8359,8359,*****MASKED*****,1926-01-30,"Aleea Manole Nr. 169, Cisnadie, 261239",0752280104
8360,8360,*****MASKED*****,2006-12-02,"Soseaua Ioana Popa, Aiud, 994969",0249852866
8361,8361,*****MASKED*****,1970-05-18,"Soseaua Tomescu, Sabaoani, 600301",0247150475
8362,8362,*****MASKED*****,1945-06-03,"Drumul Ortansa Georgescu Nr. 695 Bl. 27  Sc. 99 Ap. 589, Calafat, 293070",0250938709
8363,8363,*****MASKED*****,1971-03-29,"Intrarea Petru Suciu Nr. 92 Bl. 57  Sc. 12 Ap. 324, Codlea, 753564",0780690848
8364,8364,*****MASKED*****,1964-07-30,"Strada Dochioiu Nr. 616 Bl. 44  Sc. 93 Ap. 399, Victoria, 600692",0784048072
8365,8365,*****MASKED*****,1971-05-28,"Intrarea Popa Nr. 89 Bl. 68  Sc. 99 Ap. 395, Braila, 353248",0256723852
8366,8366,*****MASKED*****,1918-04-18,"Soseaua Lică Nistor, Fundulea, 155559",0724521297
8367,8367,*****MASKED*****,1951-08-07,"Intrarea Georgescu Nr. 59, Gaesti, 903161",0263317393
8368,8368,*****MASKED*****,1959-11-07,"Drumul Gheorghiu Nr. 18 Bl. 45  Sc. 15 Ap. 483, Greci, 676325",0746852503
8369,8369,*****MASKED*****,1965-12-31,"Intrarea Georgescu Nr. 69 Bl. 37  Sc. 48 Ap. 173, Drobeta-Turnu Severin, 944626",0263561995
8370,8370,*****MASKED*****,1999-06-10,"Soseaua Gheorghiu Nr. 684 Bl. 86  Sc. 37 Ap. 530, Siria, 131628",0729924300
8371,8371,*****MASKED*****,1982-06-25,"Aleea Dima, Baicoi, 456693",0240184982
8372,8372,*****MASKED*****,1999-09-12,"Aleea Stoica Nr. 40, Dumbraveni, 814921",0257824432
8373,8373,*****MASKED*****,1959-02-22,"Strada Octaviu Nistor, Ramnicu Valcea, 620542",0261684920
8374,8374,*****MASKED*****,2011-03-10,"Soseaua Cristea Nr. 92 Bl. 47  Sc. 65 Ap. 986, Cornetu, 937635",0264086716
8375,8375,*****MASKED*****,1936-05-28,"Intrarea Tabacu Nr. 93 Bl. 29  Sc. 30 Ap. 824, Rosu, 571888",0213106904
8376,8376,*****MASKED*****,1951-07-20,"Drumul Preda, Dobroesti, 466344",0711884087
8377,8377,*****MASKED*****,2017-11-24,"Intrarea Adrian Preda, Amara, 364682",0253247210
8378,8378,*****MASKED*****,2021-12-17,"Drumul Suciu, Galati, 832711",0752628455
8379,8379,*****MASKED*****,1913-03-30,"Bulevardul Popa Nr. 10 Bl. 19  Sc. 92 Ap. 282, Darabani, 805907",0242240119
8380,8380,*****MASKED*****,2014-06-10,"Bulevardul Stănescu Nr. 95, Stei, 883283",0763753074
8381,8381,*****MASKED*****,2010-08-17,"Aleea Popescu, Borcea, 496209",0753610618
8382,8382,*****MASKED*****,1990-09-05,"Strada Nemeș, Cumpana, 531007",0760416592
8383,8383,*****MASKED*****,2021-07-16,"Aleea Ene Nr. 890, Targu Frumos, 693913",0736292132
8384,8384,*****MASKED*****,1992-12-03,"Aleea Sabina Ardelean Nr. 482 Bl. 61  Sc. 39 Ap. 699, Ovidiu, 120095",0760692851
8385,8385,*****MASKED*****,2017-09-28,"Soseaua Niță Nr. 25, Seini, 978248",0749664753
8386,8386,*****MASKED*****,1947-03-22,"Strada Nistor Nr. 57, Ploiesti, 922877",0741508804
8387,8387,*****MASKED*****,1918-04-02,"Intrarea Ababei Nr. 787 Bl. 55  Sc. 85 Ap. 845, Tufesti, 850096",0243262370
8388,8388,*****MASKED*****,1951-05-08,"Soseaua Melina Aanei, Podu Iloaiei, 621050",0763260210
8389,8389,*****MASKED*****,1929-08-27,"Strada Dima Nr. 796, Dragasani, 628619",0747578981
8390,8390,*****MASKED*****,1938-05-14,"Soseaua Dumitrescu, Gugesti, 187834",0256460937
8391,8391,*****MASKED*****,1973-12-31,"Drumul Stan Nr. 14, Balan, 781485",0744590267
8392,8392,*****MASKED*****,1956-05-07,"Bulevardul Carina Eftimie Nr. 495 Bl. 92  Sc. 15 Ap. 220, Anina, 267327",0762557125
8393,8393,*****MASKED*****,1974-11-07,"Soseaua Popescu, Modelu, 989640",0231428027
8394,8394,*****MASKED*****,1935-07-13,"Soseaua Zamfira Marin Nr. 672, Pogoanele, 460797",0770890609
8395,8395,*****MASKED*****,1920-04-21,"Bulevardul Suciu Nr. 96 Bl. 16  Sc. 71 Ap. 667, Blaj, 470906",0269208492
8396,8396,*****MASKED*****,1968-03-24,"Soseaua Nemeș Nr. 60 Bl. 56  Sc. 92 Ap. 924, Modelu, 626932",0733135960
8397,8397,*****MASKED*****,1977-06-02,"Soseaua Alis Popa Nr. 17, Bosanci, 948159",0731660232
8398,8398,*****MASKED*****,1980-01-01,"Intrarea Voinea Nr. 942 Bl. 19  Sc. 18 Ap. 698, Giarmata, 730907",0239130977
8399,8399,*****MASKED*****,2010-05-01,"Strada Stănescu, Suceava, 294015",0232692901
8400,8400,*****MASKED*****,1914-06-13,"Drumul Popa Nr. 64 Bl. 54  Sc. 58 Ap. 840, Sebes, 463418",0771621844
8401,8401,*****MASKED*****,1915-02-17,"Aleea Dima Nr. 684, Amara, 569885",0742025346
8402,8402,*****MASKED*****,1910-02-03,"Soseaua Dinu, Sighisoara, 257462",0243133681
8403,8403,*****MASKED*****,1944-05-06,"Bulevardul Nistor Nr. 97 Bl. 78  Sc. 13 Ap. 479, Vladimirescu, 443940",0762176805
8404,8404,*****MASKED*****,2011-10-31,"Intrarea Voinea Nr. 18 Bl. 14  Sc. 75 Ap. 821, Marghita, 752914",0788672683
8405,8405,*****MASKED*****,1973-09-03,"Drumul Stancu Nr. 78, Vicovu de Sus, 342017",0232646942
8406,8406,*****MASKED*****,2011-09-22,"Aleea Codrin Niță, Poiana Mare, 100470",0745980337
8407,8407,*****MASKED*****,1961-10-13,"Drumul Stănescu Nr. 839, Gheorgheni, 524430",0729894720
8408,8408,*****MASKED*****,1916-12-27,"Soseaua Ene, Toplita, 840780",0243154990
8409,8409,*****MASKED*****,1915-07-22,"Aleea Marin, Orsova, 691618",0731944709
8410,8410,*****MASKED*****,1916-03-04,"Bulevardul Gheorghiu Nr. 19, Dobroesti, 919912",0250572551
8411,8411,*****MASKED*****,1939-03-16,"Bulevardul Eftimie, Deta, 758957",0246143733
8412,8412,*****MASKED*****,1986-10-24,"Aleea Popa, Campia Turzii, 900235",0237444818
8413,8413,*****MASKED*****,1924-11-27,"Strada Valentin Diaconescu, Siria, 364730",0243055518
8414,8414,*****MASKED*****,1971-09-15,"Soseaua Nistor, Savinesti, 668657",0765450288
8415,8415,*****MASKED*****,1930-10-03,"Soseaua Aurica Dima, Pitesti, 521545",0763353637
8416,8416,*****MASKED*****,1961-01-28,"Soseaua Marin, Targu Jiu, 221806",0762809193
8417,8417,*****MASKED*****,1929-10-15,"Soseaua Betina Gheorghiu, Hunedoara, 694410",0768596524
8418,8418,*****MASKED*****,1994-01-21,"Aleea Nistor Nr. 683 Bl. 38  Sc. 22 Ap. 851, Husi, 352551",0711961347
8419,8419,*****MASKED*****,1953-01-14,"Drumul Cornelia Barbu, Lipova, 401297",0711245416
8420,8420,*****MASKED*****,2021-08-14,"Intrarea Diaconu, Timisoara, 994379",0734828734
8421,8421,*****MASKED*****,1929-03-31,"Drumul Nistor Nr. 53, Segarcea, 146382",0735712574
8422,8422,*****MASKED*****,1949-10-16,"Aleea Niculiță Ioniță Nr. 45, Poienile de sub Munte, 834459",0737387477
8423,8423,*****MASKED*****,1969-10-11,"Drumul Codrina Stoica, Savinesti (Poiana Teiului), 732186",0233259691
8424,8424,*****MASKED*****,1918-11-24,"Drumul Leontin Dumitrescu, Sangeorgiu de Mures, 279869",0257019171
8425,8425,*****MASKED*****,1942-02-07,"Intrarea Nistor Nr. 700, Ineu, 129005",0266149721
8426,8426,*****MASKED*****,1920-05-18,"Aleea Ionescu Nr. 332 Bl. 40  Sc. 51 Ap. 547, Bolintin-Vale, 665308",0254003844
8427,8427,*****MASKED*****,1966-04-05,"Drumul Barbu Nr. 45, Vicovu de Sus, 160351",0748378810
8428,8428,*****MASKED*****,1920-11-19,"Aleea Fiona Tabacu Nr. 860, Urlati, 181440",0742536865
8429,8429,*****MASKED*****,1948-01-01,"Drumul Voinea Nr. 704, Negresti-Oas, 418492",0727151375
8430,8430,*****MASKED*****,1968-07-27,"Soseaua Pop Nr. 641, Beius, 857321",0784191427
8431,8431,*****MASKED*****,1966-12-18,"Intrarea Radu Cristea Nr. 15 Bl. 36  Sc. 19 Ap. 245, Covasna, 393722",0761894544
8432,8432,*****MASKED*****,1947-01-31,"Intrarea Toma, Sabaoani, 580492",0727505085
8433,8433,*****MASKED*****,2009-09-25,"Strada Florea Nr. 34, Medgidia, 905476",0247443203
8434,8434,*****MASKED*****,1930-12-20,"Bulevardul Stan, Sovata, 368387",0733030081
8435,8435,*****MASKED*****,1919-04-08,"Drumul Voinea Nr. 29, Alesd, 779253",0748951291
8436,8436,*****MASKED*****,1953-09-30,"Intrarea Steluța Diaconu Nr. 336, Giurgiu, 914224",0247721039
8437,8437,*****MASKED*****,1944-09-22,"Strada Mugurel Pușcașu, Dumbraveni, 703105",0260896729
8438,8438,*****MASKED*****,1990-05-14,"Bulevardul Ligia Niță Nr. 63 Bl. 56  Sc. 36 Ap. 537, Fetesti-Gara, 444450",0761910128
8439,8439,*****MASKED*****,1948-12-22,"Aleea Ene, Bolintin-Vale, 681265",0759440790
8440,8440,*****MASKED*****,1922-12-03,"Intrarea Liliana Mazilescu Nr. 185 Bl. 14  Sc. 96 Ap. 489, Slobozia, 601184",0743533589
8441,8441,*****MASKED*****,2005-05-27,"Soseaua Dima, Sangeorgiu de Mures, 534431",0757067205
8442,8442,*****MASKED*****,1939-01-08,"Aleea Diaconescu, Podu Iloaiei, 436074",0240139081
8443,8443,*****MASKED*****,2023-08-28,"Drumul Olimpian Aanei Nr. 977, Mihail Kogalniceanu, 627901",0237559009
8444,8444,*****MASKED*****,1964-01-08,"Soseaua Marin, Fieni, 915208",0252247305
8445,8445,*****MASKED*****,1961-07-25,"Drumul Marcheta Georgescu Nr. 130 Bl. 50  Sc. 92 Ap. 913, Maieru, 640885",0725889575
8446,8446,*****MASKED*****,1918-05-01,"Aleea Stoica, Baia, 346883",0750414991
8447,8447,*****MASKED*****,1975-03-30,"Soseaua Anabela Dima Nr. 471, Techirghiol, 821065",0235638215
8448,8448,*****MASKED*****,1998-09-12,"Bulevardul Aanei Nr. 119, Breaza de Sus, 582747",0261699191
8449,8449,*****MASKED*****,1928-08-11,"Soseaua Preda Nr. 94 Bl. 70  Sc. 55 Ap. 796, Saveni, 733370",0761025622
8450,8450,*****MASKED*****,1908-04-21,"Soseaua Camil Mazilescu Nr. 81 Bl. 91  Sc. 14 Ap. 277, Covasna, 863373",0740253285
8451,8451,*****MASKED*****,1995-09-11,"Aleea Niță Nr. 44 Bl. 99  Sc. 43 Ap. 581, Pechea, 678449",0265568589
8452,8452,*****MASKED*****,1973-02-20,"Soseaua Popescu Nr. 589 Bl. 23  Sc. 75 Ap. 754, Corabia, 442479",0759179386
8453,8453,*****MASKED*****,1985-01-07,"Soseaua Niculiță Ardelean Nr. 37 Bl. 49  Sc. 99 Ap. 701, Giurgiu, 754235",0769632608
8454,8454,*****MASKED*****,1934-03-19,"Strada Nistor Nr. 29, Tulcea, 223296",0266827112
8455,8455,*****MASKED*****,1919-09-13,"Soseaua Antonie Ioniță Nr. 709 Bl. 57  Sc. 45 Ap. 980, Focsani, 132246",0240603719
8456,8456,*****MASKED*****,1944-09-27,"Soseaua Oprea, Sandominic, 950223",0784299411
8457,8457,*****MASKED*****,1984-05-30,"Aleea Gheorghiu Nr. 16 Bl. 86  Sc. 44 Ap. 376, Negresti-Oas, 515404",0254218146
8458,8458,*****MASKED*****,1925-07-15,"Drumul Marin Nr. 512 Bl. 66  Sc. 92 Ap. 576, Amara, 784251",0721462203
8459,8459,*****MASKED*****,1922-02-20,"Bulevardul Coralia Suciu Nr. 83, Zalau, 724473",0731741101
8460,8460,*****MASKED*****,1911-04-27,"Drumul Natașa Dumitrescu Nr. 841 Bl. 95  Sc. 60 Ap. 297, Viseu de Sus, 137843",0744284531
8461,8461,*****MASKED*****,2012-03-02,"Bulevardul Beniamin Nistor Nr. 94, Horodnic de Sus, 207779",0745225627
8462,8462,*****MASKED*****,1958-04-10,"Aleea Florența Dima Nr. 246 Bl. 58  Sc. 34 Ap. 173, Sabaoani, 767130",0725536756
8463,8463,*****MASKED*****,1927-03-12,"Soseaua Ducu Florea Nr. 572, Bacau, 823918",0243458008
8464,8464,*****MASKED*****,1912-11-23,"Aleea Stancu, Tuzla, 719129",0238599818
8465,8465,*****MASKED*****,1912-10-18,"Aleea Virginia Barbu Nr. 390 Bl. 85  Sc. 97 Ap. 144, Roman, 507500",0238644147
8466,8466,*****MASKED*****,1958-04-08,"Soseaua Adam Stănescu, Bacau, 549403",0724774527
8467,8467,*****MASKED*****,2020-05-02,"Bulevardul Marin, Uricani, 262983",0760810629
8468,8468,*****MASKED*****,1911-10-02,"Aleea Pop, Branesti, 478173",0726982463
8469,8469,*****MASKED*****,1946-12-26,"Strada Irina Nistor Nr. 274, Urziceni, 632434",0742854153
8470,8470,*****MASKED*****,1929-04-05,"Aleea Nemeș Nr. 82 Bl. 98  Sc. 98 Ap. 298, Buftea, 252636",0236510321
8471,8471,*****MASKED*****,2012-04-06,"Drumul Ene, Viseu de Sus, 145386",0724053264
8472,8472,*****MASKED*****,1950-07-18,"Bulevardul Mazilescu, Motatei, 861175",0736102864
8473,8473,*****MASKED*****,1916-07-01,"Bulevardul Teona Niță, Buzau, 806682",0260957706
8474,8474,*****MASKED*****,1979-12-04,"Drumul Manole Nr. 941, Sadova, 581611",0760307121
8475,8475,*****MASKED*****,2013-11-13,"Soseaua Manole Nr. 433 Bl. 88  Sc. 45 Ap. 530, Dragalina, 992083",0742511515
8476,8476,*****MASKED*****,1945-09-13,"Drumul Suciu, Urlati, 897834",0767539907
8477,8477,*****MASKED*****,1983-12-22,"Soseaua Barbu, Petrila, 191033",0734696395
8478,8478,*****MASKED*****,1918-06-03,"Aleea Diaconu, Deva, 650484",0762169096
8479,8479,*****MASKED*****,1961-07-30,"Bulevardul Marin Nr. 35 Bl. 57  Sc. 74 Ap. 579, Marasesti, 998545",0768246173
8480,8480,*****MASKED*****,1983-11-10,"Aleea Dochioiu Nr. 197, Cudalbi, 976990",0711227722
8481,8481,*****MASKED*****,2012-01-30,"Bulevardul Pop, Valea lui Mihai, 367876",0720175563
8482,8482,*****MASKED*****,1919-05-14,"Intrarea Dinu Nr. 544, Otelu Rosu, 477091",0780038392
8483,8483,*****MASKED*****,1994-01-09,"Drumul Dima, Oravita, 314748",0711470246
8484,8484,*****MASKED*****,1979-08-08,"Strada Georgescu, Rasnov Romacril, 957238",0756045081
8485,8485,*****MASKED*****,1996-09-03,"Aleea Marin, Ramnicu Valcea, 563577",0251722867
8486,8486,*****MASKED*****,1909-09-25,"Soseaua Albu Nr. 809 Bl. 23  Sc. 73 Ap. 887, Cluj-Napoca, 263087",0268090684
8487,8487,*****MASKED*****,1969-09-17,"Aleea Oprea Nr. 56 Bl. 32  Sc. 33 Ap. 547, Onesti, 533556",0780460360
8488,8488,*****MASKED*****,2006-05-31,"Strada Mocanu Nr. 517 Bl. 51  Sc. 71 Ap. 274, Fetesti, 758741",0731584399
8489,8489,*****MASKED*****,2010-09-23,"Strada Sofia Georgescu Nr. 55, Gilau, 939330",0738878329
8490,8490,*****MASKED*****,1963-02-11,"Bulevardul Nistor, Roseti, 452616",0240410092
8491,8491,*****MASKED*****,2006-07-16,"Soseaua Ardelean Nr. 49, Tasnad, 488427",0242621583
8492,8492,*****MASKED*****,1926-01-16,"Strada Matilda Oprea, Lumina, 180844",0266307428
8493,8493,*****MASKED*****,2003-05-19,"Drumul Mocanu Nr. 208 Bl. 79  Sc. 24 Ap. 902, Marginea, 629952",0751692378
8494,8494,*****MASKED*****,1969-03-23,"Drumul Mazilescu Nr. 528 Bl. 86  Sc. 62 Ap. 376, Balotesti, 817959",0745198118
8495,8495,*****MASKED*****,1988-01-10,"Bulevardul Preda Nr. 645 Bl. 59  Sc. 14 Ap. 618, Filiasi, 216788",0769555130
8496,8496,*****MASKED*****,1999-10-15,"Aleea Viorela Voinea Nr. 639, Gheorgheni, 357541",0250186644
8497,8497,*****MASKED*****,1958-02-21,"Intrarea Albu Nr. 271 Bl. 96  Sc. 29 Ap. 920, Marghita, 115233",0246879261
8498,8498,*****MASKED*****,1930-07-22,"Drumul Giorgiana Tudor, Salonta, 420100",0264669051
8499,8499,*****MASKED*****,1952-10-20,"Intrarea Fabia Diaconescu Nr. 36, Bumbesti-Jiu, 296421",0780227878
8500,8500,*****MASKED*****,1982-12-01,"Aleea Vlădelina Ionescu, Macin, 919297",0236613014
8501,8501,*****MASKED*****,1913-03-10,"Drumul Carla Cristea Nr. 174 Bl. 33  Sc. 25 Ap. 839, Dancu, 553573",0240489067
8502,8502,*****MASKED*****,1995-11-05,"Drumul Gheorghiu, Baia Mare, 305680",0741580740
8503,8503,*****MASKED*****,1957-09-02,"Drumul Marin Nr. 36 Bl. 33  Sc. 87 Ap. 614, Dumbravita, 442372",0730398441
8504,8504,*****MASKED*****,1992-11-26,"Aleea Dumitrescu Nr. 51, Balotesti, 510051",0236558032
8505,8505,*****MASKED*****,1916-04-22,"Intrarea Paul Barbu Nr. 364 Bl. 82  Sc. 18 Ap. 600, Uricani, 285931",0761002180
8506,8506,*****MASKED*****,1994-10-23,"Aleea Florea Nr. 237, Cristuru Secuiesc, 828475",0759325808
8507,8507,*****MASKED*****,2007-12-13,"Soseaua Alex Dinu Nr. 41, Ianca, 907741",0732763660
8508,8508,*****MASKED*****,1941-12-02,"Strada Steluța Gheorghiu Nr. 816 Bl. 46  Sc. 38 Ap. 569, Titu, 905715",0762521816
8509,8509,*****MASKED*****,1955-06-10,"Soseaua Jan Popescu Nr. 11, Oituz, 408042",0214383025
8510,8510,*****MASKED*****,1926-11-05,"Soseaua Dobre, Brasov, 737990",0759815016
8511,8511,*****MASKED*****,2018-06-16,"Strada Ene Nr. 27, Rasnov, 976095",0257783644
8512,8512,*****MASKED*****,1995-07-25,"Bulevardul Nichifor Dochioiu Nr. 11, Piatra-Neamt, 974333",0772889424
8513,8513,*****MASKED*****,1964-04-29,"Aleea Nistor, Salonta, 926477",0735693196
8514,8514,*****MASKED*****,2001-02-20,"Soseaua Niță Nr. 93, Breaza de Sus, 913172",0247782173
8515,8515,*****MASKED*****,1971-08-15,"Aleea Nistor Nr. 980 Bl. 89  Sc. 36 Ap. 886, Petrila, 251320",0232366891
8516,8516,*****MASKED*****,1998-06-10,"Soseaua Nistor, Bailesti, 733992",0728771228
8517,8517,*****MASKED*****,2013-11-12,"Drumul Ioniță Nr. 78 Bl. 80  Sc. 47 Ap. 577, Iernut, 697641",0729781085
8518,8518,*****MASKED*****,1950-01-01,"Drumul Dobre Nr. 43 Bl. 61  Sc. 19 Ap. 866, Bocsa, 828323",0755468123
8519,8519,*****MASKED*****,1965-03-12,"Drumul Stănescu Nr. 87 Bl. 43  Sc. 27 Ap. 725, Valu lui Traian, 705414",0235267744
8520,8520,*****MASKED*****,2014-07-04,"Intrarea Albu Nr. 171 Bl. 26  Sc. 62 Ap. 438, Draganesti-Olt, 499937",0269206151
8521,8521,*****MASKED*****,1918-12-26,"Intrarea Ionescu Nr. 866 Bl. 35  Sc. 20 Ap. 899, Jibou, 869421",0237841164
8522,8522,*****MASKED*****,1966-05-01,"Aleea Diaconu Nr. 346, Fagaras, 136438",0260641149
8523,8523,*****MASKED*****,1982-01-27,"Aleea Niță Nr. 63 Bl. 57  Sc. 94 Ap. 953, Gherla, 534020",0266875243
8524,8524,*****MASKED*****,1970-05-21,"Soseaua Mocanu Nr. 26, Dancu, 821078",0232519921
8525,8525,*****MASKED*****,1929-11-23,"Strada Livia Nemeș, Raducaneni, 721824",0260863106
8526,8526,*****MASKED*****,1953-04-30,"Intrarea Marin Nr. 561, Ramnicu Sarat, 207193",0261764142
8527,8527,*****MASKED*****,2018-04-22,"Soseaua Teodor Voinea Nr. 40, Harsova, 436610",0733001798
8528,8528,*****MASKED*****,2001-10-04,"Drumul Stan, Homocea, 944126",0728373520
8529,8529,*****MASKED*****,1927-03-09,"Intrarea Ene Nr. 158 Bl. 30  Sc. 85 Ap. 369, Dragasani, 981863",0253527717
8530,8530,*****MASKED*****,1968-02-20,"Intrarea Vasilica Nistor, Zalau, 655467",0731375186
8531,8531,*****MASKED*****,2009-01-06,"Strada Dinu Nr. 81 Bl. 46  Sc. 16 Ap. 911, Ineu, 143979",0730042321
8532,8532,*****MASKED*****,1962-03-02,"Bulevardul Iris Gheorghiu Nr. 209, Raducaneni, 573490",0244813888
8533,8533,*****MASKED*****,2019-03-09,"Intrarea Niță, Branesti, 117501",0741862563
8534,8534,*****MASKED*****,1939-07-14,"Bulevardul Barbu, Homocea, 969527",0232571053
8535,8535,*****MASKED*****,1960-06-02,"Bulevardul Stan Nr. 81 Bl. 97  Sc. 58 Ap. 572, Buftea, 589813",0240353912
8536,8536,*****MASKED*****,2015-07-18,"Bulevardul Octavian Tomescu, Maieru, 934225",0253019155
8537,8537,*****MASKED*****,2015-06-08,"Bulevardul Diaconescu, Macin, 559792",0242630753
8538,8538,*****MASKED*****,2001-10-30,"Aleea Popescu Nr. 53, Vlahita, 118557",0240895465
8539,8539,*****MASKED*****,1965-10-18,"Drumul Casian Ababei Nr. 894 Bl. 39  Sc. 15 Ap. 676, Resita, 636911",0234806000
8540,8540,*****MASKED*****,1978-04-14,"Intrarea Vlaicu Mazilescu Nr. 61, Bocsa, 167965",0251088910
8541,8541,*****MASKED*****,1929-05-09,"Bulevardul Tudor, Calarasi, 482648",0757327675
8542,8542,*****MASKED*****,1997-08-13,"Soseaua Oprea Nr. 42 Bl. 76  Sc. 87 Ap. 750, Pucioasa, 251452",0238767943
8543,8543,*****MASKED*****,1925-09-19,"Intrarea Petru Nistor, Beclean, 486269",0770132110
8544,8544,*****MASKED*****,1936-02-13,"Strada Nistor, Mogosoaia, 905911",0722557071
8545,8545,*****MASKED*****,2023-10-17,"Bulevardul Marin Nr. 161 Bl. 52  Sc. 96 Ap. 612, Siret, 271004",0736678905
8546,8546,*****MASKED*****,2020-05-27,"Drumul Ianis Barbu Nr. 877 Bl. 35  Sc. 19 Ap. 352, Petrila, 470591",0784633552
8547,8547,*****MASKED*****,1938-08-01,"Soseaua Sabina Oprea Nr. 776, Valea Mare (Babeni), 601083",0244509619
8548,8548,*****MASKED*****,1937-05-31,"Bulevardul Viorica Cristea Nr. 93, Odobesti, 558516",0784631183
8549,8549,*****MASKED*****,1911-11-27,"Aleea Teofil Nemeș Nr. 78, Lupeni, 945247",0259192142
8550,8550,*****MASKED*****,1946-01-20,"Strada Stan, Pechea, 228350",0737756190
8551,8551,*****MASKED*****,1987-05-21,"Strada Octaviana Nistor Nr. 933 Bl. 58  Sc. 34 Ap. 981, Reghin, 541449",0263183082
8552,8552,*****MASKED*****,1973-12-03,"Strada Tinca Georgescu, Rovinari, 209350",0755500181
8553,8553,*****MASKED*****,1915-01-31,"Drumul Gheorghiu Nr. 98 Bl. 94  Sc. 45 Ap. 644, Dragu-Brad, 118449",0733944383
8554,8554,*****MASKED*****,1981-07-07,"Intrarea Manole Nr. 75, Uricani, 483663",0745362992
8555,8555,*****MASKED*****,1994-08-10,"Soseaua Tudor Nr. 98 Bl. 77  Sc. 56 Ap. 593, Campia Turzii, 103611",0784799617
8556,8556,*****MASKED*****,1934-12-20,"Drumul Toma Nr. 287 Bl. 66  Sc. 71 Ap. 205, Bumbesti-Jiu, 485019",0247422092
8557,8557,*****MASKED*****,2022-04-27,"Soseaua Mirela Mocanu, Vulcan, 187925",0252405660
8558,8558,*****MASKED*****,1957-04-10,"Strada Stănescu Nr. 445 Bl. 93  Sc. 25 Ap. 960, Sibiu, 698530",0751590854
8559,8559,*****MASKED*****,1949-06-29,"Aleea Dragoș Nistor Nr. 932 Bl. 30  Sc. 49 Ap. 130, Motatei, 551317",0249696380
8560,8560,*****MASKED*****,2000-09-24,"Strada Marin Nr. 585, Sfantu Gheorghe, 234478",0753765417
8561,8561,*****MASKED*****,1913-10-14,"Strada Raul Albu Nr. 719, Toplita, 447563",0720693374
8562,8562,*****MASKED*****,1943-06-16,"Aleea Dochioiu, Cristuru Secuiesc, 874769",0256904498
8563,8563,*****MASKED*****,2005-01-07,"Strada Voinea Nr. 202 Bl. 71  Sc. 66 Ap. 509, Falticeni, 127174",0761874285
8564,8564,*****MASKED*****,1962-05-24,"Aleea Dobre, Ramnicu Valcea, 388384",0731090846
8565,8565,*****MASKED*****,1939-01-25,"Aleea Oprea Nr. 504 Bl. 97  Sc. 68 Ap. 594, Straja, 332733",0760109572
8566,8566,*****MASKED*****,1979-05-21,"Drumul Marin Nr. 237, Valea Caselor (Dragasani), 698727",0251813860
8567,8567,*****MASKED*****,1919-01-20,"Drumul Marin, Fagaras, 818870",0258337645
8568,8568,*****MASKED*****,1959-03-30,"Drumul Dima Nr. 506 Bl. 47  Sc. 16 Ap. 447, Mizil, 584455",0788560118
8569,8569,*****MASKED*****,1973-02-26,"Intrarea Stancu Nr. 981, Caransebes, 344952",0263112458
8570,8570,*****MASKED*****,1950-09-30,"Strada Tudor Nr. 66, Straja, 518165",0711493581
8571,8571,*****MASKED*****,1908-06-03,"Strada Diaconescu, Podu Iloaiei, 154574",0762238135
8572,8572,*****MASKED*****,1990-10-01,"Bulevardul Costache Mocanu Nr. 456, Curtea de Arges, 389674",0729416289
8573,8573,*****MASKED*****,2008-10-08,"Aleea Marin Nr. 91 Bl. 58  Sc. 86 Ap. 357, Gheorgheni, 730389",0263468238
8574,8574,*****MASKED*****,1924-11-16,"Strada Lili Ababei Nr. 288, Teius, 187187",0762796898
