first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,iban
Corvin,Suciu,7900330184964,2023-07-22,"Bulevardul Preda Nr. 928, Poienile de sub Munte, 322817",Neamț,0764 895 488,32:19:88:45:aa:e6,58.9.140.129,RO33PSWE4792955972036315
Emilian,Georgescu,3531218096530,1967-11-14,"Drumul Dinu, Adjud, 118162",Neamț,0235 613 506,cf:f6:ab:9a:51:a5,81.225.39.131,RO39CILF4670800500715297
Mihnea,Aanei,5951116271292,1981-06-29,"Soseaua Ababei, Uricani, 712985",Sibiu,0250 240 034,df:61:32:b2:d2:70,166.72.4.167,RO52FRSS8136122390412170
Antonie,Dochioiu,5890320246320,1909-11-05,"Soseaua Ciprian Tudor Nr. 70 Bl. 74  Sc. 52 Ap. 506, Berceni, 132995",Sibiu,0756 667 050,60:67:49:29:63:36,10.12.12.60,RO82RADS5390390559338681
Timotei,Mazilescu,2711111135400,1970-11-29,"Soseaua Aristide Ababei Nr. 31, Huedin, 597877",Teleorman,0744 479 760,2b:69:d6:c0:02:b5,40.166.212.148,RO67WODK2913881895549680
Damian,Stancu,8130831276662,1952-11-22,"Aleea Tomescu Nr. 303, Murfatlar, 976687",Cluj,0740 849 543,67:f3:f8:d3:d7:b6,123.194.57.116,RO17PUVG5314537766120403
Anton,Stănescu,7850223167774,1963-12-03,"Soseaua Ilie Mocanu Nr. 77 Bl. 24  Sc. 42 Ap. 136, Vlahita, 173721",Mureș,0239 219 393,ff:69:f5:d9:05:c6,15.20.89.129,RO24CZUX7561042144744863
Felix,Albu,7010918139311,2012-10-15,"Bulevardul Liana Cristea Nr. 58, Tulcea, 473384",Sibiu,0241 303 152,7d:80:a0:86:cc:71,53.40.52.138,RO20ZOYV1234221019510908
Evelina,Dumitrescu,6801002156051,1920-12-03,"Bulevardul Agnos Stancu Nr. 888 Bl. 83  Sc. 65 Ap. 221, Sebes, 723325",Timiș,0254 074 351,92:39:fa:df:a0:c3,99.169.60.105,RO32VPVP3485099557767700
Beniamin,Dobre,4950811404500,1916-03-28,"Bulevardul Aurelian Stoica Nr. 23, Bosanci, 202540",Teleorman,0780 337 710,ec:bb:56:16:3e:14,93.184.20.223,RO68NTPR3510363998980656
Veronica,Florea,5210318464139,1928-05-11,"Intrarea Ardelean, Marginea, 414892",Cluj,0235 464 771,7f:86:23:e1:89:7e,184.107.221.249,RO53UOSA3345339413192061
Cantemir,Dinu,1391014441669,2005-09-30,"Strada Stoica, Rosu, 601729",Covasna,0736 965 853,79:be:3d:6e:b2:ac,221.83.244.175,RO37THXK2520329240070756
Ghenadie,Ioniță,6750701459962,1974-12-31,"Intrarea Lucrețiu Voinea, Dej, 195318",Prahova,0749 826 542,d6:66:3d:fd:a0:74,186.62.236.189,RO62VNOV5575284660753702
Ancuța,Diaconescu,5860630173420,1941-09-20,"Bulevardul Tudor Nr. 41 Bl. 19  Sc. 47 Ap. 604, Codlea, 573916",Iași,0744 961 527,ea:46:85:1d:1f:b9,174.108.111.253,RO87EIAL0514438490243855
Lorin,Popa,6260802035295,1958-01-09,"Aleea Stancu Nr. 698, Intorsura Buzaului, 466990",Bacău,0268 521 632,b5:ff:74:43:92:70,109.167.109.45,RO72IYGV7286671955292936
Tamara,Gheorghiu,4760206396654,2022-10-18,"Aleea Ica Dochioiu Nr. 479 Bl. 67  Sc. 11 Ap. 133, Jilava, 792611",Dâmbovița,0240 813 036,36:e7:2b:94:5b:c8,41.78.155.75,RO22OLUV3388117506026391
Laurian,Pop,4070827098223,1936-08-22,"Intrarea Tudor, Calarasi, 600143",Galați,0751 771 337,eb:99:3a:06:30:aa,105.53.125.226,RO53RXWX6957953775688002
Mihnea,Florea,7980511285674,1971-05-13,"Strada Cristea, Rasinari, 497710",Argeș,0257 313 532,f6:f0:89:98:43:75,8.47.102.71,RO93RQNQ0420719867587275
Dacian,Ioniță,4700905343349,2020-01-30,"Drumul Stancu Nr. 647, Craiova, 174315",Cluj,0250 262 545,9d:16:dd:e5:3c:c9,47.80.127.119,RO17HGHW3008518117128666
Nichifor,Niță,7541218029290,1959-09-30,"Intrarea Tudor Nr. 97, Pogoanele, 712671",Bacău,0771 755 357,cf:e9:86:df:96:df,28.255.158.163,RO22KVFL6014325038983336
Marcheta,Albu,4091004384723,1946-12-10,"Strada Tincuța Pușcașu, Valenii de Munte, 871622",Maramureș,0758 823 724,f6:da:79:0e:9e:33,39.233.194.7,RO45KZEB7211172385259237
Svetlana,Diaconu,5350704248869,1991-05-27,"Soseaua Popescu Nr. 912, Dorohoi, 889092",Brașov,0749 675 770,d2:d3:9c:d3:89:73,97.185.145.156,RO35TTBW2867330170020619
Suzana,Ababei,4710729431169,1994-10-13,"Soseaua Filofteia Popa Nr. 672 Bl. 33  Sc. 60 Ap. 855, Simleu Silvaniei, 432034",Constanța,0751 936 717,a1:91:8b:4b:bd:a4,197.207.0.105,RO66PZZE9804325422474878
Filofteia,Ionescu,7111106363351,1999-06-14,"Drumul Diaconu Nr. 74, Valea Mare (Babeni), 658540",Neamț,0760 757 260,d4:f1:22:a3:2f:26,174.2.195.203,RO59KLRC8838236630086003
Ștefana,Aanei,7260118272819,2000-03-16,"Drumul Felix Dobre, Stei, 537769",Teleorman,0772 855 855,fd:d0:fa:4a:9f:1f,93.2.107.43,RO75SWMN1161883693689648
Atena,Tomescu,3201003081235,1966-07-12,"Bulevardul Traian Nistor, Mihail Kogalniceanu, 793394",Vrancea,0255 822 522,92:c4:bf:41:15:0b,160.239.37.15,RO45EGZZ2911287394354483
Ștefania,Nistor,4840327283701,1932-06-05,"Drumul Dobre Nr. 11, Domnesti, 938197",Botoșani,0237 524 343,83:ca:b0:e9:d0:90,143.138.161.247,RO83BJRN6396412107707190
Florian,Stan,2750110287084,1973-12-26,"Bulevardul Cristea Nr. 676 Bl. 58  Sc. 65 Ap. 783, Borsa, 756105",Brăila,0255 051 842,42:7a:ff:67:09:fd,182.210.225.208,RO34CIKP9247044883422993
Ianis,Nemeș,2510311529218,1912-02-04,"Bulevardul Stoica Nr. 55 Bl. 63  Sc. 60 Ap. 299, Babadag, 857796",Sălaj,0721 687 585,27:09:f8:1e:e1:d8,25.171.123.196,RO71YAZN4977859236657874
Romulus,Ionescu,6020712468571,1946-10-22,"Drumul Stoica, Iernut, 398555",Buzău,0750 731 103,a0:d3:34:66:d5:aa,37.195.162.162,RO68RMJZ5401530288399139
Ada,Pușcașu,5150920271661,2017-06-26,"Drumul Ioniță, Ocna Mures, 643043",Brăila,0754 492 324,97:54:8d:9f:87:c7,197.237.171.37,RO44WEYE2116708223607092
Răducu,Ionescu,8340101158738,1965-11-21,"Strada Oprea Nr. 432 Bl. 38  Sc. 79 Ap. 495, Gherla, 854158",Hunedoara,0737 705 887,18:94:a3:28:44:e0,185.119.220.74,RO58VETH7308051990024688
Victoria,Toma,3890225418280,1936-10-25,"Soseaua Artemisa Dinu, Voluntari, 762164",Brașov,0722 512 435,67:e9:56:8a:be:1c,75.55.239.59,RO30ENPJ5961999469038778
Francisc,Popescu,2260907301791,1979-01-24,"Bulevardul Ardelean Nr. 51, Urziceni, 990072",Vrancea,0752 152 807,77:31:3a:07:fb:d6,209.168.237.123,RO10BMBG7499546182372641
Codruț,Suciu,8211103455643,2002-08-22,"Bulevardul Nemeș Nr. 39 Bl. 48  Sc. 28 Ap. 159, Oradea, 549500",Ilfov,0784 155 467,10:1b:96:88:6e:70,26.210.230.128,RO70VQHF1610814388525816
Cristofor,Diaconu,7870928311552,1984-10-30,"Aleea Florea, Curcani, 690269",Covasna,0726 068 057,28:79:ed:bd:32:62,83.107.251.1,RO41KOSY7574375271609886
Gabriela,Eftimie,5670331026625,1948-05-08,"Aleea Sorana Cristea Nr. 45 Bl. 14  Sc. 48 Ap. 427, Valea Mare (Babeni), 439294",Mureș,0740 445 983,3d:14:af:fd:c5:86,84.212.219.51,RO67AWYS5748645394971058
Axenia,Georgescu,6871012026090,1958-12-06,"Bulevardul Matei Ioniță Nr. 36, Talmaciu, 723212",Călărași,0728 905 116,aa:0e:93:86:5c:97,97.108.208.13,RO67QMTA1800123632047741
Alexe,Nistor,6710229102400,2017-11-16,"Bulevardul Ababei Nr. 75 Bl. 20  Sc. 63 Ap. 606, Calafat, 742663",Timiș,0269 215 333,51:cb:af:0c:8b:5f,28.33.156.203,RO52EBCU2455915272219134
Mirela,Stoica,6210704343701,1999-07-19,"Strada Leontina Stănescu Nr. 106 Bl. 13  Sc. 67 Ap. 251, Cluj-Napoca, 980966",Bacău,0264 936 672,9a:f7:04:eb:c7:20,137.88.146.169,RO25DRXV4365012213382067
Veta,Barbu,4290113413600,2017-02-28,"Drumul Luiza Mocanu, Alexandria, 322491",Gorj,0721 140 131,0e:5e:96:b5:c2:f6,174.175.205.39,RO58GDOK2669730262058848
Marina,Dinu,7460926468629,1936-10-11,"Soseaua Ion Ionescu, Ocna Mures, 582241",Iași,0765 672 501,97:98:a9:9c:92:35,61.183.134.21,RO86NAMU2650636288541540
Tania,Dima,5420412515874,1908-11-11,"Soseaua Toma, Gaesti, 539693",Caraș Severin,0748 591 864,9f:3c:3a:f2:ec:b1,98.142.194.6,RO04PZBB0623749005722264
Crina,Oprea,2051130270794,1926-05-31,"Aleea Dima, Negresti-Oas, 815459",Covasna,0736 797 080,eb:17:bd:ff:f5:9c,209.118.25.50,RO56TZGK5151375870848973
Ariadna,Dima,1961027422102,1976-12-18,"Strada Diaconescu Nr. 62 Bl. 28  Sc. 74 Ap. 251, Beclean, 876954",Arad,0249 949 594,ec:41:a3:29:a9:8d,28.17.33.10,RO89PTJP2699597088303566
Dorel,Tudor,1690111111261,1944-01-08,"Soseaua Georgescu Nr. 624 Bl. 38  Sc. 13 Ap. 739, Gherla, 914068",Neamț,0239 097 746,6c:06:ef:20:79:0d,108.107.50.173,RO93HLVN1983911161009976
George,Albu,2610618418851,1994-04-23,"Strada Gherghina Mazilescu Nr. 651 Bl. 64  Sc. 93 Ap. 387, Tuzla, 847584",Ialomița,0733 463 860,79:32:88:86:41:82,144.170.147.200,RO20KSZV3359110866870266
Simion,Popa,6120820336852,1968-03-30,"Soseaua Stoica, Prejmer, 648871",Ilfov,0250 725 095,77:2a:7d:bb:7e:35,210.253.78.238,RO91UEBX5672138417651378
Emil,Georgescu,1671211358850,1977-10-16,"Bulevardul Ioniță Nr. 59 Bl. 30  Sc. 53 Ap. 185, Curtici, 230511",Tulcea,0266 363 094,94:22:ce:02:01:9e,79.241.41.197,RO88ULYN4616706101938282
Silvian,Stănescu,5621125463254,1998-10-12,"Drumul Dumitrescu Nr. 56, Focsani, 428527",Gorj,0260 849 526,17:34:f3:d5:0b:8d,48.247.250.52,RO58LZGG5987608465531141
Adriana,Toma,4590914281028,2018-08-29,"Bulevardul Nemeș Nr. 531 Bl. 56  Sc. 24 Ap. 795, Vicovu de Sus, 540964",Mureș,0267 296 179,4b:c3:95:ec:33:ba,67.0.13.35,RO50SUYU1725796724988874
Avram,Aanei,3910704269824,1914-11-26,"Drumul Stănescu Nr. 74 Bl. 70  Sc. 28 Ap. 704, Nasaud, 436742",Bihor,0763 328 888,26:75:aa:0d:3a:90,53.147.216.72,RO15DGWG9310668967308333
Lorena,Tabacu,6200729313634,1931-07-22,"Drumul Preda Nr. 480 Bl. 62  Sc. 25 Ap. 458, Timisoara, 192385",Hunedoara,0233 519 413,df:a9:c0:82:db:dc,208.129.38.125,RO52MNSV9294524718921922
Vladimir,Pop,2630303418305,1930-01-06,"Strada Dima Nr. 94 Bl. 84  Sc. 27 Ap. 335, Valu lui Traian, 974693",Olt,0262 674 726,8b:ad:ae:88:f8:52,66.224.12.83,RO62IVCU9439381724364384
Blanduzia,Popa,6580304195544,1962-11-07,"Strada Nistor Nr. 353, Targu Jiu, 476771",Satu Mare,0254 433 394,8b:68:37:48:6a:01,87.161.230.5,RO08HXRF6524461143947631
Ancuța,Popa,3800514124550,1974-04-30,"Strada Mazilescu Nr. 53 Bl. 31  Sc. 54 Ap. 824, Cobadin, 570250",Caraș Severin,0721 380 138,56:75:6a:84:69:ba,141.127.83.60,RO65TLMG1144566223193304
David,Ioniță,5520911369459,1979-09-20,"Strada Niță, Chisineu-Cris, 476142",Giurgiu,0746 694 524,d4:fe:69:0f:7b:74,177.52.174.172,RO07WNOI5664624328603509
Pavel,Albu,8090801529450,1915-02-20,"Soseaua Nemeș, Cornetu, 323992",Giurgiu,0264 985 553,73:36:60:d8:8a:1b,167.83.125.138,RO97MUGZ6006322545933915
Casian,Dumitrescu,4850220042529,1953-11-19,"Aleea Nicoară Gheorghiu, Valea lui Mihai, 213983",Vrancea,0737 838 978,79:ac:9a:9e:d9:02,160.64.184.110,RO54WAQN2468954985272439
Viviana,Albu,4220431324313,2011-12-03,"Bulevardul Vasilică Stănescu Nr. 89 Bl. 38  Sc. 32 Ap. 515, Voluntari, 585608",Galați,0723 758 752,87:be:e6:ae:10:ed,74.4.137.69,RO97HAWN3700275012233655
Aristide,Mazilescu,6360430365031,1942-12-12,"Soseaua Voinea, Negresti, 121039",Mehedinți,0761 298 523,ce:26:bb:68:69:82,40.177.218.0,RO68IESJ6661176312539714
Diana,Nemeș,6041125185101,1989-10-22,"Soseaua Giorgiana Stoica Nr. 254, Bailesti, 557905",Buzău,0738 794 720,49:eb:b9:1b:c3:5d,141.55.143.129,RO76ERYG1095181858632399
Arian,Mazilescu,3530419433408,1939-03-13,"Strada Nemeș, Zimnicea, 809417",Buzău,0768 585 257,6e:1a:88:e0:9a:d4,124.213.167.77,RO71WVTZ5782220279949127
Ruxanda,Florea,5030119403722,2007-12-27,"Drumul Dochioiu, Corund, 552250",Bihor,0727 247 928,c0:05:71:9b:00:54,18.93.72.220,RO80QTPT0167283339020879
Remus,Tabacu,1361117517491,1932-06-04,"Aleea Niță, Vlahita, 860384",Alba,0771 565 281,5c:74:11:d6:66:34,103.190.41.29,RO32BENT4730818543457527
Alex,Dochioiu,1080201348531,1911-10-26,"Aleea Manole Nr. 949 Bl. 62  Sc. 47 Ap. 456, Fundulea, 892578",Brăila,0236 073 622,51:c1:5f:d8:19:10,214.246.133.229,RO92DIHP9459398580778276
Celia,Florea,2891010190822,1974-06-07,"Soseaua Elena Ababei, Domnesti, 201041",Teleorman,0231 550 652,e5:e2:9c:dc:a2:f7,44.48.56.130,RO59MPMH5693009746583155
Dorian,Dumitrescu,3960629376865,1985-02-20,"Intrarea Mazilescu, Oravita, 242749",Dâmbovița,0732 623 662,f3:ea:50:32:1d:17,209.134.85.217,RO90TRNG4887054374862796
Corina,Ardelean,4490123121571,1936-05-30,"Bulevardul Pușcașu Nr. 539 Bl. 76  Sc. 65 Ap. 422, Giarmata, 960149",Mehedinți,0265 027 696,ce:7d:2f:a6:96:1a,73.22.2.43,RO90SGIA2866341223352978
Ada,Tudor,3711223194900,2005-08-26,"Bulevardul Dima, Negresti, 332462",Sălaj,0731 297 619,2d:df:5e:36:31:d1,20.65.214.66,RO87IDMJ6339317895179457
Jean,Gheorghiu,8010904514194,2000-06-24,"Drumul Zaraza Nistor, Campina, 906909",Sălaj,0770 145 282,98:0b:3f:37:63:03,68.104.72.131,RO54RZKJ2319254130921533
Viviana,Mazilescu,1651119278350,1989-11-03,"Soseaua Dinu, Aiud, 727364",Neamț,0232 137 079,45:1c:f3:a5:49:c4,134.149.152.76,RO19BNXE5469514765834167
Luiza,Marin,2110131343341,2006-06-17,"Aleea Pușcașu Nr. 39, Tudora, 945727",Vaslui,0741 887 233,3a:24:29:72:5f:67,60.104.175.74,RO43CSFQ9183640486601118
Viviana,Albu,4780325173119,1995-08-18,"Drumul Albu, Intorsura Buzaului, 831169",Gorj,0750 022 303,8f:1a:3a:bb:83:a5,175.183.180.151,RO73RWDS6245728442067516
Marcel,Tomescu,3000815094496,1971-11-17,"Strada Aanei, Satu Mare, 437821",Hunedoara,0235 636 394,ca:64:28:09:4e:45,120.24.53.48,RO07YBJC8646270377448917
Izabela,Tomescu,1371223335318,1923-09-10,"Soseaua Beatrice Ene, Turda, 471463",Brașov,0766 919 538,f8:ea:45:8b:52:42,173.116.0.170,RO27CLBS7518039341902584
Svetlana,Nemeș,2330324163020,1976-05-05,"Aleea Mazilescu Nr. 724 Bl. 26  Sc. 30 Ap. 632, Balotesti, 883066",Bihor,0231 168 348,57:d8:c0:a0:75:8f,129.164.124.39,RO80JQKK2913420262803218
Iustina,Dinu,2700612319754,1981-11-14,"Soseaua Cristea Nr. 751, Nasaud, 362290",Galați,0732 599 989,3a:cb:5d:1c:c8:d8,29.69.105.114,RO92ABCD6162255103032703
Blanduzia,Aanei,7241011468717,1948-10-17,"Drumul Mocanu Nr. 92 Bl. 34  Sc. 85 Ap. 661, Borsa, 155225",Caraș Severin,0266 571 465,0d:51:c5:e1:ee:7a,183.21.229.102,RO17XPPE5068182402966344
Emil,Florea,3100614351002,1985-07-15,"Intrarea Popa Nr. 806 Bl. 93  Sc. 31 Ap. 758, Sighetu Marmatiei, 165036",Covasna,0238 060 849,98:e7:d8:0b:1f:98,62.112.186.117,RO57QSAQ2385300387704931
Panait,Tomescu,2270531104951,2011-04-20,"Aleea Suciu Nr. 37, Moldova Veche, 506904",Teleorman,0766 090 332,e9:a5:2e:3e:35:a7,114.212.141.120,RO81GCKU6480448773245664
Octaviana,Voinea,1251210195818,1958-08-25,"Drumul Ioniță Nr. 53, Paunesti, 286021",Neamț,0772 986 213,19:a7:8a:b2:83:58,188.184.193.195,RO29FDBK7365590743889763
Andreea,Diaconu,3470212516518,1920-11-30,"Bulevardul Dochioiu Nr. 670, Beclean, 917040",Teleorman,0262 130 553,13:e6:34:2b:9d:55,4.232.68.228,RO37FDHU9801347684749069
Ionelia,Georgescu,6310110117117,1922-10-16,"Drumul Dima, Sacele, 219189",Iași,0729 353 865,94:bc:d6:45:aa:3a,16.144.136.36,RO45GLDG0935796764031299
Marcel,Albu,1471020121817,2014-06-18,"Strada Cristea Nr. 70 Bl. 33  Sc. 89 Ap. 403, Curtea de Arges, 660637",Harghita,0785 221 051,49:4d:ea:d9:a4:a8,117.34.42.249,RO35UOWL0003276299445147
Monalisa,Dobre,8460327347567,1984-05-13,"Soseaua Stancu Nr. 17 Bl. 96  Sc. 94 Ap. 520, Sangeorgiu de Mures, 325604",Buzău,0263 490 037,33:cc:1b:29:ae:06,24.52.184.97,RO13DNNY7043061542660974
Cecilia,Mocanu,2250411409750,1909-09-22,"Soseaua Ionescu Nr. 90 Bl. 60  Sc. 10 Ap. 141, Pantelimon, 428413",Buzău,0730 292 770,58:fb:4f:ad:81:c6,169.246.79.97,RO11GXDX8566286832539554
Alexandru,Popa,8201126524098,1962-01-07,"Intrarea Nemeș Nr. 99, Remetea, 418466",Dâmbovița,0752 661 007,84:2e:3a:d9:ef:75,203.253.47.42,RO26MZMC8444375459102457
Elena,Stancu,1440929442608,1938-08-28,"Aleea Salomea Dumitrescu Nr. 92 Bl. 70  Sc. 94 Ap. 528, Beclean, 265367",Alba,0772 645 352,1b:3b:8a:2a:d5:67,62.110.165.154,RO79UHNS4777786628868331
Nichifor,Ardelean,1950722371279,1959-02-19,"Soseaua Marius Diaconu Nr. 606 Bl. 21  Sc. 12 Ap. 245, Valenii de Munte, 664556",Galați,0733 041 529,39:c8:6e:e3:45:fe,64.42.131.116,RO67ZXPM5482000207858067
Ștefania,Niță,8210807272796,1943-05-19,"Drumul Arina Stan Nr. 12 Bl. 52  Sc. 45 Ap. 104, Arbore, 610825",Caraș Severin,0259 315 703,c4:17:93:c0:4e:df,67.190.196.190,RO76NBKC4618991850875137
Vasilică,Nistor,4520414270023,1915-08-26,"Soseaua Nistor Nr. 940 Bl. 97  Sc. 94 Ap. 297, Cernavoda, 475165",Buzău,0264 242 617,ea:31:8c:9e:a4:e4,148.21.57.164,RO71GNWW5458413377978847
Leontin,Popa,2430118236023,1972-11-05,"Drumul Nemeș Nr. 22 Bl. 49  Sc. 33 Ap. 162, Valea Caselor (Dragasani), 832829",Brăila,0250 283 849,bf:b0:65:39:4d:bb,132.188.88.124,RO37YKMT2333739038546609
Diana,Pușcașu,3580427096354,1909-11-09,"Soseaua Nistor, Schela Cladovei, 345383",Brăila,0243 360 817,5b:1a:46:3e:52:46,131.122.109.27,RO95AQWN0328342692648574
Cristina,Eftimie,7491108026418,2011-03-01,"Soseaua Eftimie Nr. 238, Vladimirescu, 485714",Harghita,0238 744 352,ff:3d:ce:93:c2:cd,139.225.114.77,RO84ZVHI1884186221371592
Viorel,Oprea,3270727455734,1991-12-09,"Aleea Stănescu Nr. 421 Bl. 43  Sc. 49 Ap. 634, Suceava, 990461",Vâlcea,0733 026 421,cd:9b:cd:62:1f:f5,15.109.159.32,RO79YQNM5293972959447033
Ducu,Mazilescu,7141124025969,1963-10-18,"Bulevardul Manole Nr. 60, Matca, 698036",București,0729 584 331,34:30:02:a8:49:55,22.232.219.89,RO81FYXO8391302772756855
Dafina,Dinu,5000119173856,1994-08-09,"Aleea Adonis Stancu Nr. 611 Bl. 34  Sc. 25 Ap. 833, Baraolt, 569486",Prahova,0748 919 387,51:45:37:c6:0d:3a,32.20.11.184,RO65DNZR7649668207979709
Paulica,Nistor,1191006273582,2013-07-01,"Intrarea Diaconescu Nr. 761, Tomesti, 949175",Bistrița-Năsăud,0241 651 299,d4:37:de:06:0c:a5,76.251.193.231,RO72FQGV1830844115852077
Iolanda,Oprea,7100724263144,1974-03-30,"Soseaua Stănescu, Petrila, 523309",Bacău,0744 087 246,4f:4b:77:95:1e:17,208.98.231.183,RO94JTSW3148845414816286
Călin,Marin,5201114202129,1986-03-16,"Drumul Albu Nr. 44 Bl. 56  Sc. 37 Ap. 633, Segarcea, 655644",Buzău,0760 766 440,d7:08:bd:33:b6:05,73.218.162.200,RO72EBGJ4130506847370120
Sabina,Aanei,1220719128422,1998-09-05,"Intrarea Nistor Nr. 32 Bl. 77  Sc. 47 Ap. 355, Arbore, 435999",Călărași,0758 078 801,06:ba:6d:2c:f2:b7,223.205.88.200,RO96JMZX2867507267335173
Nichifor,Diaconescu,2331205391502,1916-09-22,"Intrarea Barbu Tabacu, Rucar, 672918",Brașov,0738 848 665,18:b7:1e:4a:52:96,40.183.48.71,RO23LDSS2499021366336134
Atena,Popa,6880109339315,1995-05-12,"Bulevardul Dima Nr. 720, Valea Mare (Negresti), 612552",Gorj,0738 727 968,77:bd:a6:14:3b:2b,188.23.1.45,RO13VHCX0918038505151451
Adriana,Ionescu,3250303403598,1936-02-24,"Aleea Mocanu, Tunari, 988725",Giurgiu,0269 225 022,e9:b6:22:2c:9e:b9,29.7.147.251,RO08VKNW0949952484872133
Ludmila,Aanei,6940612128120,1915-01-13,"Strada Niță Nr. 740, Tasnad, 992225",Suceava,0758 740 925,ed:81:c2:ce:b5:37,64.111.156.137,RO11AECD8477759542049641
Iasmina,Suciu,3871217238467,1965-10-24,"Aleea Antonie Stoica, Sabaoani, 447225",Vâlcea,0239 962 929,5e:27:98:ee:88:c6,207.125.163.249,RO38OYAQ6359940963346362
Iosif,Toma,6761125092708,1966-10-02,"Soseaua Stancu Nr. 41 Bl. 59  Sc. 45 Ap. 434, Glina, 525855",Harghita,0241 831 876,d0:d7:29:a1:89:3b,29.17.144.19,RO46WAVB8567360532810794
Maxim,Nistor,5371201098816,1987-02-20,"Soseaua Paula Tomescu Nr. 55, Siria, 227841",Sibiu,0765 692 299,bf:97:c6:13:6d:2b,213.50.160.177,RO37CZXO2719248108239326
Nadia,Nistor,5170430369737,1927-03-18,"Soseaua Jasmina Dinu Nr. 341, Turda, 478229",Ialomița,0756 513 021,7a:a6:75:44:a2:78,69.152.96.3,RO42MJFC6235442337484504
Veronica,Marin,5350321077673,1950-08-21,"Aleea Mălina Dochioiu Nr. 625, Buhusi, 886184",Timiș,0245 139 753,93:b5:22:c0:fe:ae,138.74.122.62,RO93TCBJ0277288644644055
Ștefania,Tomescu,5570708435240,1969-12-15,"Soseaua Stanca Diaconu Nr. 64, Tunari, 922423",Brașov,0735 539 294,34:af:12:f8:c0:55,88.141.17.110,RO83TDAO1520115074836348
Olga,Niță,7620106294253,1957-04-10,"Soseaua Stoica, Voluntari, 659851",Satu Mare,0741 170 692,69:24:41:7d:31:a3,53.134.34.84,RO03QYXL7904949761040885
Mirela,Tudor,8070811336524,1927-04-21,"Bulevardul Maria Toma Nr. 93 Bl. 38  Sc. 96 Ap. 280, Galati, 294792",Brașov,0251 694 259,04:6b:84:2f:c9:79,166.246.61.250,RO81GCQG3036842585633075
Ivona,Tomescu,5530602012792,1976-10-14,"Strada Stancu Nr. 275, Otelu Rosu, 901206",Teleorman,0750 414 732,9b:94:32:44:11:ce,132.220.117.185,RO87UNSE1140648324985807
Georgiana,Stan,5050206025825,1969-06-18,"Intrarea Suciu, Oltenita, 627379",Hunedoara,0235 327 921,1c:7d:5d:9b:b1:63,17.140.6.210,RO65YUFO4913473135909994
Timotei,Albu,4521225306142,1988-07-07,"Drumul Marinela Mazilescu, Tulcea, 424528",Cluj,0235 419 720,da:c5:32:ed:36:93,187.66.17.136,RO29ONQT1487626960135832
Sorin,Toma,8171016335081,1943-12-06,"Strada Dobre, Jimbolia, 117625",Harghita,0237 748 976,ba:bc:f5:a2:38:dd,161.152.173.228,RO02XKNQ9974056497665893
Saveta,Dima,5250819153801,2014-12-26,"Soseaua Popescu, Giarmata, 128519",Vâlcea,0240 085 749,bb:e9:f7:65:7c:05,25.227.56.29,RO17CFSK7180307808762631
Costache,Tomescu,3640302206601,2005-11-22,"Aleea Marin, Medias, 764536",Covasna,0256 671 659,db:73:fc:e6:dd:c4,197.196.178.81,RO29UXVM6465869486457251
Alexandru,Stoica,8641114426262,1921-07-13,"Bulevardul Tomescu Nr. 872, Beius, 418598",Ilfov,0723 884 006,fd:1c:25:5c:1a:fd,117.93.222.113,RO61OTIG2464396253922502
Sânziana,Albu,4010109030946,2014-04-10,"Strada Theodor Ionescu Nr. 117, Tudora, 692840",Caraș Severin,0260 085 046,a0:f5:9a:be:41:ce,38.113.143.120,RO02EEUC5223695702549965
Silvia,Oprea,1641119149489,1948-07-11,"Strada Sorin Stan Nr. 89 Bl. 14  Sc. 38 Ap. 556, Resita, 782530",Dolj,0756 483 092,d9:35:a5:57:d6:36,2.37.103.213,RO27BNMX3320439487840944
Emanuel,Popescu,8091029161494,1954-01-20,"Intrarea Aanei Nr. 491, Avrig, 156672",Galați,0759 327 171,b6:16:76:53:ac:b3,197.207.169.238,RO97BLBP9074472474626554
Alexandru,Barbu,3640901287889,1942-09-25,"Bulevardul Octavia Oprea, Caransebes, 284652",Bistrița-Năsăud,0748 854 329,d4:ca:99:0b:5c:7d,163.65.71.90,RO47FWIR6058701380907738
Dominic,Voinea,3400116362534,1978-07-21,"Drumul Todor Mocanu Nr. 84, Radauti, 494245",Harghita,0727 064 422,dc:e8:f1:52:b9:d8,160.206.116.63,RO63ITSJ5202905207454781
Eusebiu,Dima,5291030162400,1930-04-24,"Strada Dochioiu Nr. 504 Bl. 28  Sc. 97 Ap. 597, Rasnov, 338576",Sibiu,0237 010 039,b6:9c:b7:41:81:1e,87.214.86.155,RO82LLDF7071607816521573
Todor,Ioniță,5360917102839,2000-10-21,"Soseaua Mocanu, Dumbravita, 924424",Timiș,0740 001 362,61:9f:3c:2a:7a:9d,50.238.82.124,RO14KFJT1598182239734357
Sever,Dobre,7090508182716,1987-05-23,"Aleea Dobre, Pogoanele, 510841",Timiș,0253 672 479,f6:f7:5b:59:9b:89,60.73.163.32,RO86IIZY0632682073012474
Albert,Mazilescu,1950430529304,1963-04-02,"Intrarea Lucia Dobre Nr. 135, Sighisoara, 346253",Bistrița-Năsăud,0756 898 488,e5:54:c5:e8:b8:4a,59.130.110.157,RO73BGFE8867182322037981
