last_name,first_name
Suciu,Antonie
Dochioiu,Fiona
Ionescu,Eftimia
Tudor,Gheorghiță
Ardelean,Vicențiu
Dinu,Valeria
Stancu,George
Ioniță,Anatolie
Preda,Silvia
Ene,Cecilia
Oprea,Dorli
Stan,Doriana
Toma,Aida
Pop,Fabia
Manole,Leordean
Suciu,Axinte
Nistor,Anastasia
Stoica,Ariadna
Georgescu,Catrina
Toma,Felicia
Tomescu,Nelu
Toma,Rozalia
Popescu,Estera
Tabacu,Bogdan
Nemeș,Teodora
Nistor,Gianina
Popescu,Lucia
Stancu,Beniamin
Tomescu,Angela
Barbu,Todor
Dinu,Felix
Nistor,Demetra
Dochioiu,Florentina
Tudor,Grațiela
Florea,Rebeca
Florea,Octavian
Voinea,Dida
Ionescu,Elvira
Toma,Romanița
Tomescu,Albertina
Barbu,Cristobal
Stancu,Amza
Ioniță,Fiona
Diaconescu,Eugenia
Diaconescu,Emanuil
Dochioiu,Andrei
Dumitrescu,Dominic
Toma,Vlădelina
Dumitrescu,Jean
Niță,Albert
Diaconu,Aurelia
Stan,Aurica
Dochioiu,Eufrosina
Nistor,Delia
Georgescu,Draga
Popa,Tiberiu
Mazilescu,Anabela
Ababei,Frederic
Stancu,Eric
Nistor,Daciana
Ene,Costin
Stănescu,Fabiana
Tabacu,Teodosia
Diaconu,Floriana
Suciu,Ducu
Preda,Lidia
Ioniță,Inocențiu
Suciu,Gherghina
Dumitrescu,Edmond
Mocanu,Loredana
Voinea,Ilarion
Mocanu,Monalisa
Pop,Alexandru
Pușcașu,Natașa
Stoica,Isabela
Suciu,Bartolomeu
Georgescu,Emanuil
Dumitrescu,Elisabeta
Cristea,Cazimir
Ioniță,Rodica
Cristea,Vasile
Cristea,Anaida
Ardelean,Roberta
Diaconu,Romulus
Stan,Grigore
Ardelean,Dragoș
Diaconu,Mirela
Pușcașu,Iosif
Stoica,Edgar
Preda,Bucur
Voinea,Victoria
Niță,Aureliana
Pușcașu,Manole
Toma,Leontina
Diaconu,Sabin
Marin,Dorin
Dochioiu,Axinte
Mocanu,Stela
Stancu,Iosif
Ababei,Antim
Diaconescu,Anatolie
Nistor,Aurelia
Toma,Gheorghe
Dumitrescu,Oliviu
Florea,Gabriela
Diaconescu,Gherghina
Stan,Adelina
Pușcașu,Ilarion
Diaconu,Casian
Popescu,Adrian
Oprea,Lăcrămioara
Dinu,Ligia
Ardelean,Ariana
Popa,Rebeca
Suciu,Olga
Oprea,Nae
Cristea,Dorli
Pușcașu,Varvara
Ene,Horea
Oprea,Caterina
Niță,Melina
Eftimie,Aurelian
Stan,Valeria
Stănescu,Natașa
Nemeș,Pompiliu
Ababei,Varvara
Popa,Eleonora
Nemeș,Horațiu
Dochioiu,Mirona
Nemeș,Marcu
Pop,Cristina
Preda,Lioara
Eftimie,Norbert
Suciu,Beatrice
Preda,Albert
Dumitrescu,Cantemir
Mazilescu,Monica
Gheorghiu,Casian
Ababei,Carla
Tabacu,Giorgian
Albu,Magdalena
Barbu,Evelina
Ionescu,Raluca
Ene,Alberta
Stan,Constanța
Diaconescu,Svetlana
Oprea,Ionuț
Albu,Augustina
Tudor,Zaraza
Popescu,Ariana
Stan,Anda
Barbu,Cristian
Ababei,Raul
Florea,Tatiana
Ardelean,Sorina
Florea,Beniamin
Diaconescu,Damian
Niță,Marinela
Eftimie,Miron
Diaconu,Iustinian
Diaconescu,Cornel
Popescu,Mirela
Oprea,Vasile
Dochioiu,Demetra
Ene,Alexandrina
Manole,Pompiliu
Pop,Amanda
Gheorghiu,George
Aanei,Iulian
Stan,Sanda
Dinu,Mălina
Dochioiu,Voicu
Preda,Veta
Florea,Georgia
Suciu,Voichița
Cristea,Iulia
Pușcașu,Nicu
Tudor,Olimpiu
Barbu,Leana
Tomescu,Panagachie
Popa,Zina
Popa,Adriana
Niță,Anghelina
Stănescu,Iridenta
Nemeș,Gențiana
Stancu,Rafila
Diaconescu,Adam
Stancu,Teona
Niță,Costache
Pop,Costel
Albu,Antonia
Cristea,Vlad
Florea,Demetra
Mazilescu,Clarisa
Nistor,Olga
Florea,Florin
Nistor,Iustinian
Marin,Anamaria
Manole,Romulus
Niță,Svetlana
Dochioiu,Frusina
Eftimie,Lucreția
Ioniță,Arina
Dinu,Flora
Dima,Nicodim
Niță,Adina
Ababei,Emanuela
Popescu,Codin
Ioniță,Vincențiu
Diaconu,Octaviana
Florea,Barbu
Ardelean,Ducu
Dinu,Fabiana
Marin,Cecilia
Diaconescu,Norica
Diaconu,Consuela
Ene,Gabriela
Diaconu,Cezara
Marin,Remus
Stancu,Lelia
Eftimie,Valeria
Tomescu,Iustinian
Popa,Teea
Ene,Cazimir
Barbu,Fabia
Dobre,Anaida
Ardelean,Domnica
Ababei,Veniamin
Tudor,Georgian
Preda,Codruța
Diaconu,Emanuil
Nistor,Gicu
Dumitrescu,Blanduzia
Ardelean,Pleșu
Mazilescu,Caius
Pușcașu,Teodosia
Dumitrescu,Carmina
Dinu,Nicoleta
Ababei,Rozalia
Nemeș,Lioara
Stănescu,Ancuța
Barbu,Achim
Pușcașu,Arsenie
Dobre,Giorgian
Nistor,Andrei
Mazilescu,Vlădelina
Florea,Viviana
Manole,Elisaveta
Mocanu,Mugur
Toma,Fabian
Niță,Nechifor
Popa,Florența
Popa,Ozana
Toma,Iuliana
Dobre,Bănel
Ardelean,Adelaida
Marin,Horia
Ioniță,Florian
Ioniță,Anatolie
Nistor,Viviana
Niță,Stelian
Stoica,Florian
Florea,Hortensia
Stănescu,Zamfir
Diaconu,Narcis
Florea,Ghiță
Oprea,Cătălin
Nemeș,Anuța
Mazilescu,Eftimia
Dumitrescu,Olga
Ioniță,Nechifor
Mocanu,Janeta
Tudor,Despina
Toma,Izabela
Suciu,Iancu
Dima,Niculina
Dochioiu,Anghelina
Stănescu,Dumitru
Tomescu,Tincuța
Popa,Florica
Diaconu,Cosmina
Cristea,Lorena
Stoica,Frederic
Dobre,Voichița
Nistor,Mădălina
Dima,Zamfir
Ababei,Nechifor
Mazilescu,Silviu
Preda,Emilian
Aanei,Matilda
Popa,Ciprian
Cristea,Cezara
Diaconescu,Beniamin
Florea,Bănel
Pușcașu,Carmen
Mazilescu,Mugur
Stan,Florentin
Popa,Rica
Ababei,Nicodim
Toma,Inocențiu
Ionescu,Emanoil
Pop,Natașa
Florea,Norica
Diaconescu,Sandu
Tudor,Petre
Mocanu,Draga
Pop,Robert
Aanei,Romina
Dochioiu,Milena
Popescu,Tania
Mocanu,Luciana
Preda,Ivan
Preda,Stancu
Florea,Pleșu
Ionescu,Giorgian
Tudor,Teea
Gheorghiu,Francesca
Mocanu,Eugenia
Tudor,Celia
Dinu,Antonia
Manole,Florina
Aanei,Betina
Ardelean,Eufrosina
Suciu,Florența
Barbu,Otilia
Tudor,Anca
Aanei,Sânziana
Georgescu,Laurian
Mazilescu,Martin
Voinea,Aristide
Manole,Roberta
Tomescu,Rozalia
Ioniță,Minodora
Florea,Ernest
Florea,Simina
Mazilescu,Norbert
Tomescu,Mircea
Nistor,Ariana
Stănescu,Eugen
Mocanu,Despina
Aanei,Barbu
Tabacu,Mioara
Nistor,Dalia
Tabacu,Tiberia
Mazilescu,Casian
Albu,Ileana
Diaconescu,Tatiana
Niță,Horia
Mocanu,Geanina
Ene,Mara
Marin,Panagachie
Aanei,Luana
Nemeș,Antoaneta
Dobre,Denis
Ioniță,Evanghelina
Dobre,Silviana
Niță,Dana
Mazilescu,Domnica
Mazilescu,Denis
Eftimie,Erica
Tabacu,Georgia
Ioniță,Mihaela
Ionescu,Doriana
Dinu,Semenica
Aanei,Aurelian
Albu,Marin
Aanei,Bianca
Oprea,Matei
Dinu,Tatiana
Ardelean,Teea
Nistor,Vicențiu
Toma,Dumitru
Georgescu,Agripina
Gheorghiu,Nicușor
Mocanu,Mina
Albu,Amelia
Tomescu,Antim
Voinea,Timotei
Stoica,Noemi
Georgescu,Axenia
Gheorghiu,Irina
Stan,Stela
Eftimie,Constantina
Toma,Tudora
Mazilescu,Emanuil
Pușcașu,Raluca
Oprea,Casandra
Ene,Denis
Suciu,Varvara
Stoica,Adelina
Ardelean,Petruța
Ene,Eugenia
Niță,Astrid
Eftimie,Mirabela
Ioniță,Zenobia
Popa,Gheorghe
Dima,Damian
Barbu,Timotei
Mocanu,Zeno
Suciu,Iulian
Popa,Otilia
Stănescu,Mihail
Popescu,Suzana
Barbu,Julieta
Nistor,Iuliana
Dinu,Venera
Stoica,Daciana
Dochioiu,Lioara
Ardelean,Amanda
Pop,Mărioara
Toma,Lazăr
Nistor,Suzana
Nemeș,Alberta
Cristea,Elodia
Popa,Alexandra
Eftimie,Zina
Diaconescu,Mina
Stănescu,Nicoară
Manole,Eric
Dima,Dan
Oprea,Mihai
Tomescu,Veniamin
Nistor,Camil
Pop,Silvana
Stancu,Semenica
Barbu,Blanduzia
Stoica,Ioanina
Mazilescu,Teodora
Ababei,Gregorian
Nistor,Dalia
Oprea,Eugen
Ene,Petru
Dumitrescu,Simi
Oprea,Angela
Dima,Horia
Dinu,Dorel
Popa,Titus
Mocanu,Gabriel
Barbu,Paul
Tudor,Miron
Ionescu,Sebastian
Ionescu,Ștefania
Nemeș,Elodia
Ardelean,Heracleea
Dima,Olivia
Ardelean,Flaviu
Gheorghiu,Betina
Manole,Georgel
Diaconescu,Corina
Gheorghiu,Eugenia
Albu,Cristofor
Tomescu,Monica
Marin,Veniamin
Stan,Frederic
Nistor,Ina
Albu,Lascăr
Mazilescu,Grațian
Ene,Anghelina
Dobre,Antonela
Ioniță,Crin
Diaconu,Marcel
Diaconu,Liliana
Dochioiu,Anemona
Eftimie,Basarab
Georgescu,Dorinel
Albu,Brândușa
Mocanu,Haralamb
Toma,Dorel
Marin,Iulian
Ardelean,Carol
Ionescu,Elisaveta
Pușcașu,Alexandra
Popa,Ionuț
Tabacu,Sever
Nistor,Profira
Gheorghiu,Carla
Georgescu,Titus
Ababei,Ionuț
Popa,Constantina
Pușcașu,Ofelia
Dumitrescu,Raluca
Pop,Ariadna
Cristea,Otilia
Popescu,Camil
Marin,Ecaterina
Dinu,Dora
Popa,Cristina
Dumitrescu,Melania
Voinea,Petrică
Oprea,Aurică
Ababei,Mioara
Pop,Leordean
Stan,Grigore
Tudor,Antonela
Mocanu,Stan
Tudor,Simion
Aanei,Dumitru
Diaconu,Margareta
Stănescu,Romanița
Eftimie,Oana
Diaconescu,Ilarie
Georgescu,Dorli
Dobre,Iridenta
Preda,Camelia
Diaconescu,Elodia
Gheorghiu,Filofteia
Dinu,Zenovia
Diaconu,Lelia
Mazilescu,Eufrosina
Nemeș,Paul
Popa,Adela
Nistor,Darius
Nistor,Dumitrana
Suciu,Viorica
Diaconescu,Raul
Diaconescu,Eftimia
Suciu,Veta
Niță,Zaraza
Dima,Cezar
Albu,Codrina
Dumitrescu,Alexandra
Stan,Elena
Manole,Ortansa
Marin,Malvina
Dinu,Brândușa
Marin,Zaraza
Mazilescu,Alberta
Ene,Julia
Mazilescu,Iustina
Gheorghiu,Gianina
Suciu,Iulian
Dumitrescu,Tiberia
Preda,Tincuța
Dobre,Sava
Stănescu,Monica
Tomescu,Tudor
Nistor,Leana
Diaconu,Crina
Stancu,Claudia
Gheorghiu,Tania
Diaconescu,Dorian
Oprea,Aurel
Mocanu,Sebastian
Stoica,Eustațiu
Popescu,Roxana
Pușcașu,Antonela
Dochioiu,Lorena
Diaconu,Crin
Pușcașu,Aurelia
Popescu,Vladimir
Tomescu,Miruna
Nistor,Nadia
Popescu,Mina
Stan,Dacian
Diaconu,Emilian
Manole,Cleopatra
Popescu,Eufrosina
Barbu,Ortansa
Dobre,Matilda
Eftimie,Leonard
Dima,Albert
