"personal_id","phone_number","birthdate","address","job","user_id"
"7771","0234 988 588","2020-11-13","Bulevardul Stănescu, Plosca, 200104","Asistent De Cercetare In Ecologie Si Protectia Mediului","17750"
"7772","0772 518 670","2009-12-10","Bulevardul Pop Nr. 154 Bl. 40  Sc. 52 Ap. 622, Intorsura Buzaului, 773562","Electromecanic Retele Linii","17751"
"7773","0726 403 369","1914-06-04","Strada Ariadna Stănescu Nr. 94, Toflea, 112136","Sef Echipa Specializata","17752"
"7774","0759 861 713","2020-02-25","Soseaua Diaconescu Nr. 56, Resita, 798844","Guvernanta De Hotel/Etaj","17753"
"7775","0755 818 922","1942-02-03","Aleea Stănescu Nr. 146, Sacueni, 769352","Scuturator In Si Canepa","17754"
"7776","0761 402 959","2021-03-31","Drumul Popa Nr. 104, Pitesti, 163381","Finisor Creioane Si Tocuri","17755"
"7777","0729 356 580","1948-08-01","Intrarea Oprea Nr. 928 Bl. 43  Sc. 34 Ap. 534, Onesti, 339692","Valtar Calandru Mase Plastice","17756"
"7778","0747 733 320","1962-08-22","Soseaua Diaconu Nr. 45, Lugoj, 789036","Secretar General Academie","17757"
"7779","0734 426 277","2021-11-14","Drumul Nemeș Nr. 884, Horodnic de Sus, 386690","Secretar Notariat","17758"
"7780","0746 573 105","1943-11-17","Soseaua Dinu Nr. 762 Bl. 66  Sc. 51 Ap. 224, Calafat, 201812","Electrician In Constructii Civile Si Industriale","17759"
"7781","0735 627 586","2019-02-25","Strada Oprea Nr. 625, Pucioasa, 172702","Evaluator Tehnic Daune Auto","17760"
"7782","0744 209 880","1966-07-04","Strada Cristina Diaconescu, Harlau, 481197","Granulator/ Sortator Abrazive","17761"
"7783","0755 531 824","2007-11-05","Intrarea Ligia Nemeș, Apahida, 201928","Sef Centru Protectia Plantelor Si Mediului","17762"
"7784","0239 635 079","1935-05-09","Intrarea Zaraza Cristea Nr. 44 Bl. 10  Sc. 31 Ap. 796, Turda, 113614","Consilier/Expert/Inspector/Referent/Economist In Management","17763"
"7785","0736 409 279","1921-09-27","Intrarea Bebe Eftimie, Sancraiu de Mures, 577178","Vanzator","17764"
"7786","0741 134 132","1991-03-11","Strada George Stănescu Nr. 95 Bl. 18  Sc. 53 Ap. 457, Bumbesti-Jiu, 297037","Director De Club (Hotelier)","17765"
"7787","0253 392 526","1992-01-26","Intrarea Stoica Nr. 993 Bl. 25  Sc. 26 Ap. 412, Medias, 268274","Operator La Instalatii De Incinerare","17766"
"7788","0749 581 381","1961-05-04","Bulevardul Suciu Nr. 46, Giroc, 511292","Administrator Credite","17767"
"7789","0233 586 198","1916-09-24","Aleea Cristea Nr. 627, Motru, 569649","Meserias Intretinere Cale","17768"
"7790","0737 939 387","1968-12-29","Bulevardul Camelia Florea, Buftea, 157500","Operator Masuratori Speciale Sonde","17769"
"7791","0748 060 990","2005-08-05","Intrarea Popescu Nr. 12 Bl. 73  Sc. 79 Ap. 367, Chitila, 601382","Maestru In Arta Culinara","17770"
"7792","0770 378 116","1980-03-29","Strada Popescu Nr. 25, Amara, 535532","Asistent Farmacist","17771"
"7793","0745 732 667","1983-11-22","Aleea Dinu Nr. 913, Baile Borsa, 170254","Inginer De Cercetare In Metrologie","17772"
"7794","0741 987 984","1955-05-16","Soseaua Mădălin Georgescu Nr. 27 Bl. 12  Sc. 68 Ap. 706, Marasesti, 632145","Preparator Prafuri De Spalat Si Curatat","17773"
"7795","0772 209 719","2024-01-02","Aleea Florin Stănescu Nr. 168 Bl. 54  Sc. 95 Ap. 828, Jimbolia, 177251","Tehnician In Securitate Si Sanatate In Munca","17774"
"7796","0748 289 779","1908-12-11","Drumul Popescu, Peris, 869051","Ingrijitor Animale","17775"
"7797","0268 362 748","1935-12-27","Strada Florea, Peretu, 565042","Director De Departament Alimentatie","17776"
"7798","0258 287 256","1944-05-08","Strada Pușcașu Nr. 158 Bl. 61  Sc. 66 Ap. 263, Hunedoara, 332455","Colector Si Preparator Faina, Sange, Carne, Oase","17777"
"7799","0760 458 863","2011-08-08","Soseaua Cristea Nr. 345, Mioveni, 474569","Administrator Publicatii","17778"
"7800","0231 210 824","1935-04-11","Bulevardul Diaconescu, Mihail Kogalniceanu, 877478","Cercetator In Sociologie","17779"
"7801","0263 068 488","1967-11-22","Bulevardul Matilda Dobre Nr. 25, Buzau, 464331","Subinginer Petrochimist","17780"
"7802","0721 565 040","2001-08-11","Aleea Anamaria Suciu Nr. 59, Husi, 780331","Cercetator In Utilaje Si Tehnologia Ambalarii","17781"
"7803","0725 209 311","1979-04-10","Drumul Albu, Petrosani, 451871","Acoperitor-Invelitor Tigla, Azbociment, Tabla","17782"
"7804","0246 909 136","1925-12-06","Intrarea Nistor Nr. 94, Beius, 727402","Inspector De Integritate","17783"
"7805","0742 244 600","1955-02-03","Drumul Dumitrescu Nr. 75, Campulung Moldovenesc, 988707","Filmotecar","17784"
"7806","0771 768 762","2003-12-01","Soseaua Florea, Breaza de Sus, 982259","Chevrasames","17785"
"7807","0249 970 404","2019-07-13","Aleea Barbu, Rasnov Romacril, 781504","Sef Formatie Cercetare-Dezvoltare","17786"
"7808","0720 899 298","2019-06-02","Strada Popa, Targu Lapus, 888640","Finisor-Asamblator Obiecte Din Mase Plastice","17787"
"7809","0239 213 447","1987-07-05","Bulevardul Barbu Nr. 949 Bl. 98  Sc. 64 Ap. 237, Babadag, 140438","Pregatitor Aschii","17788"
"7810","0231 954 667","1935-08-06","Soseaua Aanei, Carei, 158719","Farmacist Sef Sectie, Laborator","17789"
"7811","0235 959 108","1913-06-09","Strada Suciu, Ramnicu Sarat, 209188","Sef Formatie Industria Petroliera/Petrochimica","17790"
"7812","0786 194 892","1992-04-17","Aleea Stoica Nr. 194, Hateg, 530044","Operator Chimist La Fabricarea Altor Produse Organice","17791"
"7813","0722 236 475","1939-02-01","Soseaua Nistor, Targu Frumos, 535116","Parinte Social","17792"
"7814","0759 820 577","1948-03-26","Soseaua Nidia Niță, Cudalbi, 141201","Pastor","17793"
"7815","0265 163 934","1975-01-31","Aleea Manole, Targu Neamt, 772607","Subinginer Mecanic Utilaje Pentru Materiale De Constructie","17794"
"7816","0765 999 887","2021-09-30","Drumul Barbu Nr. 75, Zalau, 662025","Lutier","17795"
"7817","0741 112 664","2009-07-06","Soseaua Popescu Nr. 25, Otopeni, 629175","Fototecar","17796"
"7818","0758 822 381","1915-03-18","Aleea Flaviu Ionescu Nr. 89, Straja, 107488","Copywriter Publicitate (Studii Medii)","17797"
"7819","0245 865 035","2003-01-14","Bulevardul Stoica Nr. 209, Husi, 781198","Infoenergetician Radiestezist","17798"
"7820","0721 582 559","1917-11-09","Intrarea Florea, Domnesti, 458263","Fotoreporter","17799"
"7821","0784 401 460","1921-09-02","Drumul Manole Nr. 162 Bl. 70  Sc. 98 Ap. 951, Targu Lapus, 745642","Arhitect Restaurari","17800"
"7822","0732 957 152","1946-06-05","Strada Toma Nr. 763, Mizil, 322449","Fotoceramist","17801"
"7823","0723 309 465","1986-11-07","Strada Albu, Breaza de Sus, 462580","Casier Tezaur","17802"
"7824","0723 332 118","1992-05-09","Soseaua Nemeș Nr. 745, Mogosoaia, 346879","Montor Emisie","17803"
"7825","0756 938 959","1978-12-02","Bulevardul Barbu Nr. 673, Maieru, 470369","Sef Serviciu Organizatie Politica, Obsteasca, Umanitara","17804"
"7826","0744 120 400","1943-06-17","Drumul Mădălina Ioniță Nr. 62 Bl. 12  Sc. 97 Ap. 966, Valea Mare (Negresti), 381519","Specialist Garantii Auto","17805"
"7827","0723 001 544","1959-05-29","Drumul Claudia Nemeș Nr. 125, Nasaud, 629103","Operator La Masini De Brichetat Span","17806"
"7828","0265 851 989","1965-09-21","Soseaua Marcel Gheorghiu, Sighisoara, 685048","Inginer De Cercetare In Electronica Aplicata","17807"
"7829","0247 326 000","2005-07-14","Intrarea Stela Ene Nr. 48, Murfatlar, 971096","Asistent De Cercetare In Psihopedagogie Speciala","17808"
"7830","0771 742 877","1988-02-12","Intrarea Aristița Popa Nr. 387 Bl. 10  Sc. 99 Ap. 350, Ramnicu Sarat, 549269","Agent Orientare Profesionala A Somerilor/Agent Informare Privind Cariera","17809"
"7831","0253 443 500","1913-11-12","Strada Barbu Nr. 482, Motru, 295318","Ofiter Electrician Fluvial/Portuar","17810"
"7832","0269 212 867","1999-11-01","Strada Ofelia Popa Nr. 308, Nadlac, 630510","Securizator Geam","17811"
"7833","0736 681 125","1960-05-29","Bulevardul Tomescu Nr. 537 Bl. 21  Sc. 33 Ap. 243, Cumpana, 434764","Manager Aprovizionare","17812"
"7834","0721 896 089","1982-11-01","Bulevardul Barbu, Valea lui Mihai, 656585","Rabin","17813"
"7835","0744 194 597","1989-10-27","Drumul Tabacu, Iernut, 915870","Marochiner-Confectioner Marochinarie, Dupa Comanda","17814"
"7836","0762 628 084","1921-05-30","Bulevardul Aida Dima Nr. 42, Deta, 448816","Inspector Scolar Pentru Mentorat","17815"
"7837","0235 142 878","1954-04-12","Aleea Niță Nr. 724, Odorheiu Secuiesc, 482884","Copist Formare Tipar Plan","17816"
"7838","0257 630 128","1965-10-16","Strada Ionescu, Modelu, 117485","Preparator Coniac","17817"
"7839","0231 861 907","1995-12-27","Bulevardul Dumitrescu, 1 Decembrie, 341072","Electrician Nave","17818"
"7840","0768 973 274","2010-11-29","Aleea Dima Nr. 20, Valea Mare (Babeni), 956568","Cercetator Economist In Gestiunea Economica","17819"
"7841","0253 706 344","2002-12-03","Drumul Niță Nr. 45 Bl. 21  Sc. 90 Ap. 279, Motru, 235916","Nutritionist Si Dietetician","17820"
"7842","0251 716 138","1970-03-21","Strada Barbu Nr. 338, Dorohoi, 781214","Coregraf","17821"
"7843","0254 518 875","1956-11-19","Bulevardul Ababei Nr. 988, Salonta, 428779","Planimetror Sabloane","17822"
"7844","0739 726 723","1978-12-21","Drumul Voinea, Branesti, 803509","Cuptorar-Termist Pentru Ferite","17823"
"7845","0724 693 956","1934-07-31","Bulevardul Albu, Darabani, 287030","Corist","17824"
"7846","0731 170 536","1940-10-14","Bulevardul Mocanu, Dorohoi, 823640","Taietor Confectii","17825"
"7847","0732 329 828","1937-03-16","Intrarea Gicu Georgescu Nr. 87, Hunedoara, 820860","Finisator Electrozi De Sudura","17826"
"7848","0238 550 662","1914-11-25","Strada Ioniță, Amara, 551593","Operator La Prepararea Produselor Lactate","17827"
"7849","0726 309 349","1970-03-31","Bulevardul Zamfira Marin, Domnesti, 227983","Maestru De Sunet","17828"
"7850","0763 464 020","1973-02-03","Bulevardul Gheorghiu Nr. 494 Bl. 92  Sc. 74 Ap. 895, Braila, 168473","Presedinte Cooperativa De Consum","17829"
"7851","0233 945 236","1998-02-04","Soseaua Emanuil Niță Nr. 56 Bl. 79  Sc. 30 Ap. 244, Caransebes, 668966","Prelucrator Mecanic Metale Pretioase","17830"
"7852","0247 723 209","1967-08-14","Drumul Cristea, Siria, 712496","Finisator Electrozi De Sudura","17831"
"7853","0780 827 733","2005-07-19","Drumul Niță, Tasnad, 475932","Operator Responsabil Cu Supravegherea Tehnica A Instalatiilor","17832"
"7854","0232 155 999","2020-08-21","Strada Dinu Nr. 10 Bl. 38  Sc. 29 Ap. 914, Sangeorgiu de Mures, 558332","Inginer Instalatii Pentru Constructii","17833"
"7855","0772 022 446","2018-03-03","Bulevardul Dobre Nr. 50, Mangalia, 884633","Operator La Fabricarea Maltului","17834"
"7856","0722 898 652","2000-06-12","Drumul Dumitrescu Nr. 37 Bl. 74  Sc. 72 Ap. 627, Timisoara, 279683","Cercetator In Autovehicule Rutiere","17835"
"7857","0752 897 002","1939-12-25","Drumul Diaconu Nr. 229 Bl. 97  Sc. 66 Ap. 780, Maieru, 167047","Operator La Masinile De Fotoculegere (Monofoto)","17836"
"7858","0768 482 490","2005-11-05","Soseaua Dinu, Ploiesti, 736717","Pirogravor","17837"
"7859","0766 324 701","1978-07-04","Bulevardul Pușcașu, Borsa, 505081","Asistent De Cercetare In Cadastru","17838"
"7860","0784 789 449","1939-11-04","Drumul Ionică Eftimie Nr. 611 Bl. 19  Sc. 85 Ap. 494, Strejnicu, 226413","Director Executiv Banca/Director/Director Adjunct","17839"
"7861","0765 509 952","1984-05-16","Bulevardul Stoica Nr. 899 Bl. 87  Sc. 96 Ap. 951, Campulung, 298046","Clasificator Carcase","17840"
"7862","0266 054 813","1961-09-12","Drumul Nicodim Gheorghiu Nr. 64, Peretu, 509214","Director Stiintific Cercetare-Dezvoltare","17841"
"7863","0742 153 720","1964-07-09","Intrarea Pamela Nistor Nr. 77, Huedin, 333377","Inginer De Cercetare In Tehnologia Constructiilor De Masini","17842"
"7864","0730 766 171","2002-11-14","Drumul Preda Nr. 72 Bl. 64  Sc. 13 Ap. 372, Sinaia, 471602","Sculptor In Lemn","17843"
"7865","0249 963 903","1966-05-06","Strada Niță, Huedin, 717165","Montator Instalatii Solare","17844"
"7866","0243 424 262","1922-01-16","Drumul Toma Nr. 620, Intorsura Buzaului, 392050","Consilier Medic","17845"
"7867","0720 870 091","1915-06-23","Intrarea Gheorghiu Nr. 32 Bl. 25  Sc. 31 Ap. 130, Buftea, 688233","Operator De Insamantari Artificiale La Animale","17846"
"7868","0765 985 239","2006-08-06","Bulevardul Barbu Nr. 79 Bl. 89  Sc. 40 Ap. 234, Buftea, 435482","Vicepresedinte Cooperativa De Consum","17847"
"7869","0251 087 283","2011-01-19","Soseaua Cipriana Albu Nr. 31 Bl. 23  Sc. 13 Ap. 851, Borcea, 983363","Lacatus Mecanic","17848"
"7870","0267 799 721","1960-07-14","Intrarea Pușcașu, Baciu, 864660","Redactor-Sef Presa, Editura","17849"
"7871","0736 701 560","1928-05-09","Intrarea Barbu Nr. 89, Tudora, 353410","Sef Centrala Electrica, Gaze Si Apa","17850"
"7872","0728 117 579","1910-05-10","Bulevardul Tomescu, Pantelimon, 398606","Maistru In Industriile Textila, Pielarie","17851"
"7873","0759 878 518","1945-03-16","Strada Grigore Eftimie Nr. 63 Bl. 45  Sc. 90 Ap. 879, Moinesti, 633409","Sef Autobaza","17852"
"7874","0267 106 787","1927-01-18","Strada Nicolaie Cristea Nr. 531, Feldru, 206457","Controlor Trafic","17853"
"7875","0744 788 529","1989-02-24","Intrarea Cristea, Horodnic de Sus, 493680","Operator La Fabricarea Altor Produse Chimice","17854"
"7876","0722 082 624","1994-08-31","Aleea Nistor, Giarmata, 718849","Supraveghetor Hotel","17855"
"7877","0239 864 044","1975-05-19","Aleea Relu Ioniță, Seini, 577355","Operator De Interviu","17856"
"7878","0788 413 299","2005-10-02","Intrarea Bianca Ioniță, Arbore, 748723","Turnator Fonta Pe Banda","17857"
"7879","0721 553 044","1960-01-27","Intrarea Sabina Florea Nr. 420, Balan, 793528","Vicepresedinte Asociatie Nationala Cooperatista","17858"
"7880","0723 983 819","1969-01-25","Drumul Constantin Ene Nr. 94, Caransebes, 400283","Ascutitor-Calitor Garnituri De Carde","17859"
"7881","0768 154 213","1984-08-30","Intrarea Ene Nr. 17, Intorsura Buzaului, 232671","Brigadier La Fabricarea Sticlei","17860"
"7882","0747 167 459","1952-07-14","Aleea Cornel Dumitrescu, Dorohoi, 839962","Ajutor Maistru Tesator, Tricoter","17861"
"7883","0257 771 412","2014-10-06","Aleea Varvara Albu Nr. 25 Bl. 50  Sc. 73 Ap. 195, Eforie Nord, 930782","Formator Presator Placi Brute","17862"
"7884","0772 653 137","1945-04-11","Soseaua David Dobre Nr. 732, Falticeni, 243238","Confectioner Garnituri Din Azbest","17863"
"7885","0752 561 381","1951-09-13","Soseaua Sever Dochioiu Nr. 362 Bl. 83  Sc. 31 Ap. 648, Roman, 845880","Artist Liric Opera","17864"
"7886","0742 803 694","1961-04-16","Intrarea Vanesa Popa, Tuzla, 429619","Lacatus Revizie Vagoane","17865"
"7887","0236 184 133","1962-02-15","Intrarea Teodosia Marin Nr. 954 Bl. 58  Sc. 49 Ap. 355, Falticeni, 513109","Operator Meteorolog","17866"
"7888","0254 850 357","2011-08-02","Intrarea Popa Nr. 202 Bl. 89  Sc. 38 Ap. 133, Jimbolia, 490298","Cercetator In Telecomenzi Si Electronica In Transporturi","17867"
"7889","0247 196 192","1979-08-16","Aleea Georgescu Nr. 70 Bl. 34  Sc. 11 Ap. 935, Barlad, 147771","Sef Birou Radiotelecomunicatii","17868"
"7890","0769 714 185","1996-07-21","Bulevardul Eftimie Nr. 173 Bl. 18  Sc. 51 Ap. 500, Pantelimon, 544693","Asistent De Cercetare In Exploatari Miniere","17869"
"7891","0732 772 878","1913-07-16","Soseaua Lidia Dochioiu Nr. 388 Bl. 40  Sc. 10 Ap. 476, Dobroesti, 932968","Consilier De Justitie","17870"
"7892","0760 754 024","2021-03-11","Strada Diaconu Nr. 13, Raducaneni, 972286","Ofiter Port","17871"
"7893","0753 010 194","1996-11-18","Bulevardul Ioniță, Pancota, 463937","Montator, Reglor, Testor Tehnica De Calcul","17872"
"7894","0772 372 466","1972-01-14","Intrarea Pavel Suciu Nr. 306 Bl. 73  Sc. 93 Ap. 452, Seini, 825930","Comandant Instructor","17873"
"7895","0743 069 211","2005-04-23","Drumul Oprea, Radauti, 966397","Agent Comercial","17874"
"7896","0756 617 909","2017-05-09","Bulevardul Georgescu Nr. 155 Bl. 84  Sc. 34 Ap. 631, Tarnaveni, 910805","Registrator-Sef","17875"
"7897","0732 922 679","1957-11-17","Soseaua Artemisa Albu Nr. 68 Bl. 30  Sc. 19 Ap. 936, Seini, 996995","Slefuitor Metale","17876"
"7898","0234 777 874","1992-02-15","Drumul Dinu Nr. 71, Hateg, 526035","Subinginer Mecanic Utilaje Pentru Materiale De Constructie","17877"
"7899","0247 047 264","1959-06-11","Soseaua Traian Stoica, Campia Turzii, 392646","Electrician Montator De Instalatii Electrice La Mijloace De Transport","17878"
"7900","0244 528 354","1947-06-02","Strada Stoica, Pecica, 994439","Laborant Determinari Geologice Si Geotehnice","17879"
"7901","021 098 2382","1954-07-17","Soseaua Dumitrescu Nr. 29 Bl. 19  Sc. 61 Ap. 902, Odorheiu Secuiesc, 141531","Conductor Arhitect","17880"
"7902","0763 920 609","1964-12-01","Bulevardul Dumitru Gheorghiu Nr. 526 Bl. 20  Sc. 89 Ap. 223, Viseu de Sus, 720659","Asistent De Cercetare In Cadastru","17881"
"7903","0768 885 376","1937-01-29","Soseaua Dinu Nr. 960, Oituz, 121722","Sef Sectie Inventar","17882"
"7904","0253 622 251","1969-08-20","Soseaua Pușcașu, Avrig, 708512","Analist Pret De Revenire/Costuri","17883"
"7905","0241 411 044","1979-09-05","Drumul Norbert Manole Nr. 62, Gherla, 937359","Consilier Presedinte Organizatie Profesionala Nationala","17884"
"7906","0742 707 618","1947-10-06","Intrarea Mocanu Nr. 16 Bl. 18  Sc. 13 Ap. 145, Rodna, 252920","Lacatus-Montator","17885"
"7907","0261 828 145","1965-05-09","Drumul Larisa Tudor Nr. 66 Bl. 91  Sc. 59 Ap. 796, Targu Lapus, 810354","Sef Serviciu Evaluarea Resurselor De Munca","17886"
"7908","0240 062 158","1976-03-04","Intrarea Manole Nr. 32 Bl. 24  Sc. 82 Ap. 206, Peretu, 732783","Expert Inginer Silvic","17887"
"7909","0730 303 311","1970-10-10","Drumul Dochioiu, Sangeorgiu de Mures, 963059","Evaluator Asigurari","17888"
"7910","0772 063 591","2022-12-25","Soseaua Diaconescu Nr. 54 Bl. 33  Sc. 37 Ap. 833, Timisoara, 315322","Tesator Manual","17889"
"7911","0747 712 031","1953-09-22","Bulevardul Sorana Voinea, Baile Borsa, 131047","Detectiv","17890"
"7912","0263 695 925","1934-07-25","Intrarea Tincuța Voinea Nr. 969 Bl. 50  Sc. 43 Ap. 822, Gaesti, 166334","Operator Batirator Fire","17891"
"7913","0730 319 123","1977-04-25","Strada Ababei Nr. 52 Bl. 46  Sc. 93 Ap. 877, Tudora, 552042","Asistent De Cercetare In Lingvistica","17892"
"7914","0241 769 163","1914-02-28","Drumul Dinu Nr. 60, Reghin, 897659","Acoperitor-Invelitor Tigla, Azbociment, Tabla","17893"
"7915","0751 366 096","1952-08-08","Drumul Paraschiva Ionescu, Caracal, 367724","Sculptor In Lemn","18387"
"7916","0786 557 067","1944-07-25","Soseaua Timotei Nistor Nr. 27, Sadova, 842921","Consilier Inginer Agronom","17894"
"7917","0738 358 196","1918-12-11","Strada Teofil Dobre Nr. 624, Popesti-Leordeni, 724383","Sef Serviciu Industrie Prelucratoare","17895"
"7918","0268 354 570","1939-02-23","Strada Mazilescu Nr. 91 Bl. 29  Sc. 24 Ap. 130, Borcea, 465310","Manager Relatii Financiare Externe","17896"
"7919","0244 782 559","2007-05-29","Bulevardul Dochioiu, Paunesti, 883740","Retusier Confectii","17897"
"7920","0750 847 696","1926-10-29","Intrarea Nistor, Uricani, 869121","Administrator Baze De Date","17898"
"7921","0251 165 583","1995-04-24","Strada Zenovia Albu, Beclean, 598842","Sapator Manual","17899"
"7922","021 269 9975","1951-03-20","Soseaua Barbu Nr. 149 Bl. 52  Sc. 43 Ap. 948, Peretu, 692963","Preparator La Prepararea Produselor Cosmetice Si De Parfumerie","17900"
"7923","0753 358 906","2002-04-22","Soseaua Dima Nr. 315, Buftea, 516591","Maistru Instalator In Constructii","17901"
"7924","0784 648 921","2022-01-22","Strada Tomescu, Fetesti-Gara, 678120","Grefier Documentarist","17902"
"7925","0738 624 349","1954-07-14","Drumul Mitică Stănescu, Sacueni, 468032","Subinginer Mecanic Tehnologia Constructiilor De Masini","17903"
"7926","0728 905 334","1978-07-17","Strada Georgescu Nr. 96, Cristuru Secuiesc, 515935","Teleoperator Financiar-Bancar","17904"
"7927","0760 635 044","1954-12-12","Bulevardul Mazilescu Nr. 365 Bl. 99  Sc. 41 Ap. 999, Beius, 275140","Inginer De Cercetare In Turnarea Metalelor","17905"
"7928","0260 601 899","1994-01-19","Strada Preda Nr. 807, Baia Mare, 397475","Detectiv Particular","17906"
"7929","0730 754 557","1998-03-21","Soseaua Andrian Manole Nr. 26 Bl. 28  Sc. 42 Ap. 604, Sacueni, 911416","Impresar Muzical","17907"
