first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,job
Vlădelina,Stoica,1271019397689,1910-11-04,"Strada Voicu Mazilescu Nr. 958, Sandominic, 831262",Mehedinți,0251 114 646,2f:1d:56:cf:06:f5,87.229.9.131,Operator La Recoltarea Si Toaletarea Arborilor Forestieri
Lia,Preda,3070912400128,1982-05-29,"Soseaua Dumitrescu Nr. 15, Dorohoi, 934152",Vrancea,0232 599 122,11:ec:d6:94:a2:79,8.35.147.101,Inspector De Specialitate Inginer Mecanic
Iasmina,Pop,7660613347474,1943-11-30,"Soseaua Eftimie Nr. 339, Rovinari, 220318",Bistrița-Năsăud,0740 095 694,ab:ac:8e:ce:f5:82,147.32.216.120,Actor Manuitor De Papusi
Mirela,Pușcașu,3211206115213,2024-01-04,"Strada Dima Nr. 147 Bl. 73  Sc. 61 Ap. 661, Stei, 283677",Brăila,0260 892 311,cc:1e:4f:a3:00:ef,71.153.168.242,Colector (Recuperator) Creante/Debite
Zaraza,Ababei,7600603155116,2008-04-15,"Strada Dobre, Pitesti, 170017",Arad,0772 103 485,01:2f:12:c2:ef:5c,119.192.147.165,Cercetator In Exploatari Miniere
Fabia,Ionescu,3320705301460,1916-10-28,"Drumul Stănescu Nr. 29 Bl. 37  Sc. 63 Ap. 690, Boldesti-Scaeni, 541292",Iași,0249 958 180,a0:6a:bc:25:33:0e,18.53.214.105,Ramar Poleitor
Olga,Diaconu,6970214142170,1990-07-28,"Strada Dobre, Deva, 804900",Olt,0262 215 843,ec:f7:20:7a:d4:5b,99.209.123.85,Macaragiu
Octavia,Niță,2090219141617,1996-12-28,"Bulevardul Ruxandra Nemeș Nr. 615, Giurgiu, 729240",Timiș,0732 687 198,a4:b3:b0:b7:7b:32,117.36.3.69,Morar La Prepararea Materialelor Pentru Acumulatori
Lucian,Nistor,7360406087783,2010-01-03,"Intrarea Dima Nr. 953 Bl. 57  Sc. 66 Ap. 257, Rasnov Romacril, 520444",Suceava,0771 478 117,09:b2:cb:50:0b:d6,71.245.228.198,Secretara Prelucrare Texte
Damian,Albu,6040631367541,2009-08-15,"Drumul Denisa Ardelean Nr. 556, Fieni, 261337",Ilfov,0743 528 020,19:52:5f:7b:6c:5c,36.239.172.154,Expert Evaluator De Intreprinderi
Emanuela,Popescu,4200529345508,1950-05-02,"Bulevardul Ruxandra Dima Nr. 81, Iernut, 813970",Constanța,0233 239 030,ca:11:e3:f3:0c:74,199.206.63.212,Provicar
Cristea,Diaconu,3040202447714,1917-07-13,"Intrarea Andrei Popescu, Onesti, 183081",Arad,0723 249 897,12:d7:04:26:d3:ac,152.174.6.209,Agent De Interventie Paza Si Ordine
Zenovia,Stan,5561110014822,1910-05-15,"Bulevardul Diaconescu Nr. 56 Bl. 10  Sc. 78 Ap. 525, Lumina, 817164",Iași,0240 556 030,31:1b:7a:1c:a2:1e,156.53.23.231,Incinerator
Atena,Diaconu,7610321320264,2001-11-05,"Strada Anamaria Preda Nr. 906 Bl. 15  Sc. 42 Ap. 772, Oradea, 799420",Arad,0780 273 835,17:10:5b:e9:d6:10,171.140.157.80,Conducator (Director Si Director Adjunct) Administratia Filiala Dunarea De Jos (Afdj)
Tiberia,Dima,2020103458677,1987-11-17,"Drumul Tudor Nr. 43, Huedin, 886428",Dolj,0750 234 662,ea:d6:1c:2f:92:e1,161.91.97.242,Supraveghetor In Poligonul De Tir
Relu,Preda,6520523224577,2002-12-24,"Strada Roxana Dochioiu Nr. 179 Bl. 31  Sc. 44 Ap. 698, Homocea, 907791",Argeș,0723 499 423,22:db:14:31:10:79,176.211.53.32,Gestionar Depozit
Brăduț,Pop,7080414174010,1977-12-25,"Soseaua Georgescu, Savinesti (Poiana Teiului), 767482",Brașov,0267 226 236,7f:b0:9b:a8:3b:c1,2.184.31.68,Laborant Petrochimist
Ilie,Tabacu,2920128143476,1909-12-09,"Soseaua Albu, Homocea, 278241",Hunedoara,0235 046 237,79:3b:15:e9:83:51,31.71.193.135,Harmonist
Relu,Nistor,6921219100382,1950-11-15,"Strada Ionescu, Gaesti, 344442",Gorj,0785 049 700,10:70:0c:00:2e:62,210.119.231.47,Designer Grafica (Studii Medii)
Axinte,Dima,5110312136628,1958-12-04,"Drumul Popa Nr. 492 Bl. 62  Sc. 84 Ap. 567, Sancraiu de Mures, 536925",Caraș Severin,0760 936 726,8a:96:21:de:6d:34,38.215.7.11,Ambalator Manual
Silviana,Gheorghiu,3180422146644,1916-12-18,"Drumul Albu, Toplita, 620978",Sibiu,0730 194 172,c0:b4:ad:fc:5c:23,203.142.250.74,Tehnician Agronom 
Robert,Dumitrescu,8630211420251,1961-02-10,"Drumul Aanei Nr. 15, Moreni, 514349",Olt,0263 218 328,66:08:c5:7c:53:00,193.223.252.228,Grafician Calculator (Studii Medii)
Grațiela,Gheorghiu,6510326400366,2021-04-21,"Drumul Dima Nr. 98, Iasi, 294289",Mehedinți,0766 411 213,70:5a:3b:b0:43:28,19.73.220.9,Masinist In Legatorie Mecanica
Clementina,Toma,4370215325341,1924-10-22,"Bulevardul Barbu Nr. 879, Siria, 517427",Cluj,0262 333 165,de:c8:90:d2:79:39,102.3.58.67,Broker De Tehnologii
Cătălin,Diaconu,1910624467882,1976-06-10,"Bulevardul Popa Nr. 33 Bl. 76  Sc. 63 Ap. 891, Pecica, 739276",Prahova,0721 644 561,df:46:9b:a3:3b:39,169.194.195.109,Retusier Confectii
Magdalena,Dochioiu,2240121129889,1946-04-26,"Strada Popa Nr. 22 Bl. 14  Sc. 12 Ap. 823, Roman, 138792",Alba,0784 225 667,01:c1:3e:c3:53:33,81.166.125.201,Navigator Dirijare Radar
Cătălin,Florea,4950525448035,1984-04-13,"Aleea Ene Nr. 273 Bl. 75  Sc. 58 Ap. 288, Zalau, 606474",Gorj,0250 183 348,c3:0a:61:91:d8:18,203.10.179.249,Tehnician In Industria Celulozei Si Hartiei
Ivona,Ardelean,3110101264971,1916-06-20,"Intrarea Dumitrescu Nr. 232, Sibiu, 968866",Arad,0253 705 099,0e:04:9c:79:e2:45,178.233.63.111,Cartator Telegrame
Vlad,Eftimie,1590217411824,1986-08-06,"Aleea Dumitrescu Nr. 48, Boldesti-Scaeni, 837861",Arad,0741 847 557,90:21:b7:f1:4b:f0,6.78.203.104,"Constructor-Reparator De Alte Instrumente Muzicale (Suflat, Percutie)"
Severin,Popa,8930408047857,1919-04-09,"Intrarea Albu, Ludus, 416858",Călărași,0754 213 170,0d:fd:bf:5a:4b:93,114.118.245.48,Sef Agentie Cec
Gregorian,Cristea,3691228275147,2021-08-05,"Intrarea Florea Nr. 273 Bl. 46  Sc. 96 Ap. 180, Valea Mare (Babeni), 133403",Călărași,0239 977 991,49:64:5d:9e:5e:b4,28.188.173.98,Director General Societate Comerciala
Margareta,Oprea,1180322313163,1926-03-28,"Intrarea Constantina Eftimie Nr. 431, Baile Borsa, 299582",Bistrița-Năsăud,0737 899 451,2c:73:64:fa:76:e1,150.235.132.145,Prim-Procuror
Brândușa,Stănescu,3560503118675,1932-08-04,"Intrarea Dumitrescu Nr. 526, Bailesti, 392383",Gorj,0763 726 262,11:c4:16:d9:bc:4b,189.238.104.174,Specialist Sisteme De Calificare
Anabela,Florea,5260630342022,1936-07-26,"Drumul Popescu Nr. 70 Bl. 30  Sc. 11 Ap. 311, Medias, 306433",Neamț,0723 863 757,bf:8a:80:90:21:4e,132.187.157.171,Operator La Fabricarea Produselor Abrazive
Teodora,Mocanu,3660223281842,2012-06-13,"Soseaua Adonis Stoica, Constanta, 673195",Maramureș,0754 649 396,bb:70:66:c4:04:d6,14.45.60.189,Expert Statistician
Camil,Pop,5800804380360,1967-06-22,"Bulevardul Marin, Schela Cladovei, 175008",Maramureș,0239 688 372,88:2a:67:4b:7b:dd,159.249.55.80,Fizician Medical
Maria,Ardelean,1070528224298,1995-09-22,"Drumul Iulia Marin, Campina, 550757",Olt,0232 243 333,d7:73:f1:64:42:44,163.254.130.27,Maseur
Mina,Toma,5160623218568,1971-10-25,"Soseaua Gheorghiu Nr. 664, Drobeta-Turnu Severin, 702290",Ilfov,0231 698 674,08:13:71:d2:55:5b,5.14.52.85,Parasutist Incercator
Ioana,Gheorghiu,8581129349669,1964-09-06,"Drumul Iolanda Pușcașu Nr. 86, Darabani, 812024",Ialomița,0754 088 971,80:fa:3d:f8:f1:5b,199.171.77.76,Tipograf Turnator La Masinile De Turnat Text
Semenica,Tomescu,4100226295395,1993-06-04,"Soseaua Ionescu Nr. 16, Bals, 243321",Bihor,0743 971 489,58:a9:4a:8f:35:a0,212.159.196.158,Sofer Autobuz
Livia,Diaconescu,3060811276097,2004-11-03,"Bulevardul Viorela Tudor Nr. 414, Toflea, 976207",Covasna,0784 117 444,d1:48:e3:41:13:61,169.123.149.44,Operator Radionavigant Aviatie
Nicolae,Georgescu,7400230117496,1966-06-24,"Strada Suciu, Calafat, 167858",Bistrița-Năsăud,0257 698 200,63:18:fa:0c:43:69,74.125.226.158,Ascutitor Laminate La Cald
Ștefana,Voinea,8480106515451,1984-06-13,"Intrarea Oprea, Blaj, 379329",Vrancea,0239 395 959,02:67:6c:f5:91:6c,49.130.207.187,Imprimeur Textil
Mircea,Nistor,2570419235771,2001-06-30,"Intrarea Dacian Albu, Campia Turzii, 522559",Maramureș,0246 989 071,89:cc:ee:94:ae:32,38.155.48.241,Specialist Control Risc
Veniamin,Tomescu,5131207469997,1950-07-21,"Intrarea Tomescu Nr. 590, Pancota, 615844",Sălaj,0724 809 637,51:70:a7:b7:03:15,136.65.35.240,Corector (Studii Medii)
Lidia,Suciu,2570931455033,1970-03-02,"Soseaua Eftimie Nr. 76 Bl. 55  Sc. 39 Ap. 511, Insuratei, 979535",Olt,0241 126 484,18:40:c1:e3:ea:ae,88.205.163.212,Maestru Corepetitor
Paul,Eftimie,6800110124200,1956-05-28,"Strada Sanda Eftimie, Santana, 326848",Prahova,0233 661 498,52:22:d6:f2:88:74,125.82.43.159,Lucrator Calificat In Culturi De Camp Si Legumicultura
Cecilia,Nemeș,8521024068733,1993-04-07,"Intrarea Nemeș Nr. 628 Bl. 64  Sc. 82 Ap. 462, Hunedoara, 850967",Sibiu,0244 037 255,24:15:cf:ee:f1:72,175.16.131.173,Inginer De Cercetare In Centrale Termoelectrice
Lucia,Dobre,4401015013145,1947-03-09,"Soseaua Niță, Cajvana, 212798",Brăila,0744 938 827,02:ee:9d:61:5c:a4,30.23.78.35,Impresar Teatru
Aneta,Marin,6930509161874,1945-06-07,"Aleea Tudor, Oradea, 743160",Teleorman,0751 431 691,05:d7:03:63:f1:05,47.6.74.245,Director General Adjunct Regie Autonoma
Decebal,Diaconescu,7040626027440,2022-06-30,"Strada Stănescu Nr. 39 Bl. 28  Sc. 21 Ap. 273, Adjud, 426673",Satu Mare,0249 697 715,da:e3:74:1f:7c:f1,105.229.34.47,Cercetator Economist In Economie Agroalimentara
Constanța,Nemeș,7520331260661,1986-11-15,"Drumul Popescu, Huedin, 876590",Dâmbovița,0725 879 428,2e:1f:6d:4a:e7:b8,10.69.19.96,Agent Ocupare
Eugenia,Gheorghiu,4511119151283,1958-03-03,"Drumul Lavinia Pușcașu Nr. 37, Alexandria, 123692",Maramureș,0246 685 964,16:e8:fe:1c:67:35,85.129.37.68,Masinist La Conditionarea Aerului
Irina,Stănescu,5500220038516,1920-08-01,"Strada Gheorghiu Nr. 492 Bl. 33  Sc. 70 Ap. 679, Sovata, 281468",Brașov,0766 627 153,67:b7:89:de:8d:4e,64.138.56.59,Prim-Procuror Adjunct
Liana,Voinea,4201231231588,1955-08-01,"Bulevardul Ardelean Nr. 307 Bl. 77  Sc. 95 Ap. 922, Simleu Silvaniei, 938962",Caraș Severin,0236 584 528,1d:3d:d1:3c:a6:77,171.0.161.162,Cercetator In Electronica Aplicata
Carmina,Mazilescu,8690511315783,1935-07-07,"Intrarea Dobre, Vicovu de Sus, 487656",Galați,0242 280 449,a0:aa:4b:76:7f:e6,153.153.190.28,Conducator Tabara Scolara
Jana,Stan,1890306172011,1987-01-25,"Soseaua Diaconu, Arad, 853697",Ilfov,0744 415 892,45:97:44:54:e2:6a,143.192.236.87,Brazor
Zeno,Popescu,8120219117026,1939-05-04,"Intrarea Codrina Dobre Nr. 57 Bl. 80  Sc. 62 Ap. 892, Targu Mures, 549872",București,0240 970 546,9b:d7:64:0f:cc:6c,60.250.67.187,Decorator Servicii Funerare
Felix,Pop,8510609364022,1997-05-30,"Aleea Cezar Stănescu, Rosu, 144251",Mureș,0766 099 791,bb:f7:65:a7:e8:f0,223.220.181.145,Operator La Fabricarea Glucozei
Corvin,Tabacu,6450617469053,1940-03-25,"Drumul Frederic Tomescu, Jimbolia, 883306",Tulcea,0243 469 588,74:7b:a1:ab:6c:2d,80.231.48.82,Masinist La Conditionarea Aerului
Axinte,Gheorghiu,3791011377916,2006-02-24,"Strada Ilie Ionescu Nr. 55, Mizil, 431693",Giurgiu,0250 325 518,d5:0a:e1:ef:d1:c2,212.120.7.143,Specialist Reglementari/Carti De Identitate Vehicule/Verificari Tehnice Inmatriculare/Inspectii Tehnice
Cristobal,Mazilescu,3720628524794,1932-09-17,"Strada Stan, Zarnesti, 769395",Prahova,0250 357 750,94:72:a0:fc:fe:07,13.42.47.171,Sef Autogara
Ruxandra,Tudor,2260221227863,2008-03-10,"Drumul Voinea Nr. 552 Bl. 49  Sc. 29 Ap. 910, Giurgiu, 882418",Ialomița,0753 935 167,3c:24:92:28:f6:a6,190.169.252.114,Mecanic Locomotiva Si Rama Electrica Metrou
Alis,Oprea,5111001273636,1956-09-20,"Strada Stoica Nr. 76 Bl. 26  Sc. 45 Ap. 594, Titu, 571049",Bihor,0744 274 405,06:ae:e0:24:9e:bc,104.7.14.211,Baies
Alex,Tomescu,7830518529913,1957-01-13,"Intrarea Stoica Nr. 51 Bl. 67  Sc. 17 Ap. 610, Barlad, 151966",Vaslui,0731 761 275,54:57:36:23:3c:ef,17.161.207.143,Sef Lectorat
Ștefan,Albu,7431201413902,1967-06-04,"Aleea Tomescu Nr. 412 Bl. 31  Sc. 15 Ap. 626, Rosiori de Vede, 650503",Botoșani,0249 204 602,01:7f:bf:c9:60:b2,9.82.7.23,Operator Control Nedistructiv
Milena,Tabacu,5510415279798,1946-07-09,"Intrarea Suciu Nr. 48, Sannicolau Mare, 427278",Arad,0743 393 387,06:5b:52:d8:01:d2,122.98.202.85,Fasonator-Uscator Furnire
Lorin,Ardelean,8410307511190,2017-06-19,"Intrarea Nistor, Lupeni, 274403",Giurgiu,0711 350 348,24:b6:2f:42:1a:1c,59.73.171.170,Rafinor
Ivona,Stoica,4801228011543,1968-05-04,"Drumul Voinea Nr. 769 Bl. 20  Sc. 70 Ap. 402, Prejmer, 732562",Suceava,0757 335 056,60:70:8c:44:94:c9,63.93.245.62,Lacatus Revizie Vagoane
Grațiela,Florea,3950301117408,1987-06-02,"Bulevardul Florența Cristea Nr. 667 Bl. 27  Sc. 87 Ap. 710, Bumbesti-Jiu, 293453",Gorj,0749 400 699,79:1e:26:19:e1:4c,55.4.133.135,Cercetator In Tehnologii Carbochimice
Jasmina,Aanei,6720124426968,2014-01-31,"Strada Albu Nr. 27 Bl. 26  Sc. 31 Ap. 250, Bailesti, 425993",Timiș,0238 251 002,f0:8c:e7:c8:d2:63,159.101.211.145,Masinist Pentru Prefabricate Din Beton Si Beton Armat
Arian,Ene,6760124047467,1913-04-20,"Intrarea Marin Nr. 771 Bl. 46  Sc. 86 Ap. 313, Saveni, 960834",Timiș,0249 121 737,8b:56:bb:4a:28:74,104.206.54.108,Operator Truka
Victor,Stoica,2531209414225,1976-11-18,"Intrarea Suciu Nr. 576, Strejnicu, 741606",Olt,0750 726 085,6c:df:76:fe:af:3e,3.245.195.139,Rezinator
Dumitra,Albu,1591210162021,1922-10-29,"Strada Florea Nr. 600, Satu Mare, 783213",Dâmbovița,0259 772 277,05:fc:bc:ae:c9:4a,94.140.237.244,Agent Comercial
Ilona,Niță,3780301318857,1945-06-19,"Drumul Alex Stan Nr. 75 Bl. 90  Sc. 85 Ap. 380, Lugoj, 737995",Tulcea,0726 202 987,99:83:08:74:e1:f8,40.49.217.6,Agent Evidenta Si Plata A Ajutorului De Somaj
Adelina,Popescu,6711027397277,1954-08-10,"Drumul Ene, Fagetel (Remetea), 117387",Călărași,0769 097 423,f3:a2:f0:6c:e7:7a,2.8.189.137,Operator Meteorolog
Ionela,Manole,8510508455738,1973-02-13,"Intrarea Ionescu Nr. 33, Dragu-Brad, 338751",Bacău,0742 863 627,86:93:00:04:8c:73,78.186.249.21,Montator-Ajustor De Acordeoane
Lucia,Dochioiu,6431223324960,1973-10-08,"Bulevardul Amelia Ene Nr. 992, Ineu, 967765",Caraș Severin,0755 826 771,32:a6:6b:36:52:90,185.176.199.241,Consilier Vanzari Asigurari
Augustina,Marin,8100524317929,1966-05-28,"Soseaua Artemisa Eftimie Nr. 935 Bl. 30  Sc. 69 Ap. 658, Dancu, 938241",Dolj,0231 697 929,98:dc:37:36:65:b1,17.146.168.180,Operator Decator
Ilarion,Nemeș,3880203405701,1976-11-15,"Intrarea Ioniță Nr. 496 Bl. 63  Sc. 21 Ap. 531, Pantelimon, 856095",Bacău,0265 343 810,e9:07:80:bc:ab:a7,78.204.34.67,Restaurator Opere De Arta Si Monumente Istorice (Studii Superioare)
Silvian,Manole,5620308173235,1908-08-02,"Bulevardul Mocanu Nr. 52 Bl. 42  Sc. 40 Ap. 981, Strejnicu, 314604",Constanța,0754 978 929,1b:c0:70:9c:6e:cc,97.194.161.200,Mercantizor
Bartolomeu,Oprea,7771019403106,2010-01-29,"Intrarea Rareș Mazilescu, Motatei, 717734",Tulcea,0267 055 510,ca:09:78:70:80:76,92.185.123.204,Frezor-Montator Clisee
Geanina,Toma,3290911400730,1953-10-17,"Intrarea Dumitrescu Nr. 72 Bl. 58  Sc. 46 Ap. 201, Homocea, 187418",Buzău,0261 112 089,b1:d0:e5:6c:7a:65,8.237.241.161,Translator
Roberta,Ionescu,2631025445682,1910-09-24,"Strada Preda Nr. 69, Podu Iloaiei, 673066",Brăila,0740 998 002,ee:a5:b5:a7:85:c3,115.11.13.25,Montator Elemente Prefabricate Din Beton Armat
Matei,Cristea,3610930224926,1981-01-20,"Aleea Dima, Ovidiu, 953781",Arad,0246 681 190,4d:a8:2b:4c:ff:11,116.98.58.217,Stantator De Filme
Iulian,Albu,5361204026184,2009-10-09,"Soseaua Niță Nr. 939 Bl. 57  Sc. 62 Ap. 582, Uricani, 511394",Timiș,0249 335 824,87:6e:62:6a:e0:8c,109.113.170.205,Lector Universitar
Teohari,Preda,2221117226621,1973-07-03,"Aleea Aanei Nr. 206, Tarnaveni, 897076",Dolj,0237 216 676,b9:e6:70:c1:de:94,166.251.140.97,Director Resurse Umane
Gherghina,Diaconescu,6940629110342,1998-01-07,"Bulevardul Gheorghiu Nr. 856, Savinesti (Poiana Teiului), 986537",Dolj,0746 440 713,41:b4:33:28:75:96,143.158.138.150,Asistent De Cercetare In Stiinta Materialelor
Dariana,Ene,2310229308547,1909-12-25,"Aleea Tabacu, Eforie Nord, 801369",Giurgiu,0748 942 596,64:3a:f7:c8:f3:f5,67.248.161.96,"Inginer Textile, Pielarie"
Lorin,Florea,7710703413780,1977-01-21,"Soseaua Dobre, Apahida, 561085",Arad,0258 873 594,36:81:ea:5a:65:4d,55.52.179.99,Cercetator Economist In Marketing
Gabi,Ene,2701030202391,1933-05-15,"Intrarea Tudor Nr. 60 Bl. 16  Sc. 92 Ap. 670, Voluntari, 496031",Mehedinți,0756 226 192,92:30:fe:7f:f4:10,40.43.65.14,Debitator Semifabricate
Emanoil,Diaconu,6660630138278,1955-05-07,"Aleea Clara Stancu, 1 Decembrie, 510087",Bistrița-Năsăud,0238 711 482,27:9e:e2:c3:d7:0e,215.119.42.105,Topitor Aliaje Tipografie
Aureliana,Nistor,2810422459072,1930-07-22,"Soseaua Georgescu, Dorohoi, 795702",Olt,0758 075 140,64:0d:27:93:a6:41,26.79.158.201,Inspector De Specialitate Bacteriolog
Petronela,Mazilescu,3181120121290,1946-01-12,"Aleea Popa Nr. 516, Vlahita, 978356",Vaslui,0751 268 457,d1:23:d8:6a:2b:bf,67.132.162.46,Maistru Electronica
Izabela,Stan,6190115332791,1991-10-04,"Bulevardul Tomescu Nr. 62 Bl. 72  Sc. 77 Ap. 424, Hateg, 456870",Harghita,0239 595 496,5e:40:78:b7:a0:07,73.226.178.238,Cercetator In Medicina Stomatologica
Codrin,Stănescu,2231218145886,1947-11-08,"Strada Nistor Nr. 83 Bl. 57  Sc. 97 Ap. 900, Boldesti-Scaeni, 738941",Dâmbovița,0735 608 224,74:54:43:fd:5d:81,128.22.65.32,Consilier Presedinte Organizatie Profesionala Nationala
Claudia,Stoica,8421119130673,1963-04-10,"Drumul Stancu Nr. 17, Curtea de Arges, 981534",Iași,0720 558 472,28:c6:1d:df:6b:9c,192.56.251.196,Bobinator Aparataj Electric
Jan,Diaconescu,5760106044835,2021-08-09,"Intrarea Alexandru Gheorghiu, Carei, 164461",Teleorman,0747 401 578,b0:4d:8b:15:5a:a9,135.247.96.232,Mediator Social
Dan,Aanei,8751207267513,1958-09-12,"Strada Lascăr Florea, Viseu de Sus, 160328",Caraș Severin,0761 302 588,32:66:a4:10:c9:32,95.131.60.4,Coordonator Compartiment/Colectiv Banca
Maria,Suciu,3621123358017,1966-06-29,"Drumul Georgescu, Motru, 362677",Suceava,0743 387 493,2f:be:88:1d:bd:57,136.1.24.106,Bibliotecar (Studii Medii)
Iacob,Popa,6291016272936,1983-01-21,"Aleea Oprea, Bumbesti-Jiu, 316435",Iași,0245 730 581,87:6f:24:1b:90:02,192.120.144.149,Acrobat
Celia,Albu,4200327217780,1922-01-30,"Aleea Dobre, Brad, 174192",Tulcea,0762 022 880,34:e3:48:cd:05:56,67.157.99.73,Mecanic Auto
Dorin,Mazilescu,2580314091145,1978-04-24,"Strada Teofil Nistor Nr. 905 Bl. 40  Sc. 47 Ap. 917, Baile Borsa, 699263",Hunedoara,0261 325 606,0c:26:a6:45:3b:b5,213.161.196.153,Inspector De Specialitate Inginer Chimist
Anghel,Toma,3720603147804,1919-11-11,"Bulevardul Codin Nemeș, Macin, 488241",Sălaj,0730 853 209,11:73:9d:70:25:aa,193.229.54.69,Expert Evaluare-Actualizare Devize Generale Investitii
Brăduț,Dobre,2310705067701,1944-08-15,"Intrarea Smaranda Stănescu, Lugoj, 967278",Brăila,0264 741 873,6d:36:e7:14:ad:f8,151.227.77.157,Proiectant Inginer In Agricultura
Zaharia,Popescu,8300716444559,2021-04-07,"Aleea Stănescu, Oravita, 174907",Suceava,0260 544 955,fc:a4:9a:8f:78:ab,208.107.143.217,Cercetator Economist In Relatii Economice Internationale
Fabia,Dima,7530314520653,1949-04-21,"Bulevardul Dobre Nr. 579, Plosca, 171290",Brăila,0734 051 306,a4:3b:bd:72:95:98,102.183.147.19,Morar La Prepararea Materialelor Pentru Acumulatori
Elisabeta,Ababei,5460321337373,1960-06-07,"Bulevardul Pușcașu Nr. 11 Bl. 73  Sc. 19 Ap. 240, Ianca, 804250",Sălaj,0724 274 641,4f:a8:64:e5:44:8d,151.209.193.121,Sofer De Autoturisme Si Camionete
Mioara,Pop,5320920370484,1922-02-14,"Soseaua Leontin Toma Nr. 520 Bl. 25  Sc. 52 Ap. 548, Zalau, 612746",Călărași,0739 490 346,ff:c8:d3:12:56:1d,36.20.249.60,Profesor Universitar
Anamaria,Oprea,1490918282459,1934-10-12,"Aleea Georgescu, Bailesti, 788318",Botoșani,0727 857 999,f2:d9:c5:d6:d0:21,90.216.37.5,Operator Metrar-Volator-Dublator Textile
Eufrosina,Eftimie,5730117133801,2023-01-30,"Strada Ene, Cajvana, 792237",Teleorman,0730 836 480,07:cb:62:6b:62:cf,38.200.172.227,Sef Echipa Interventii Si Supraveghere Echipamente In Serviciile De Trafic Aerian
Nicușor,Florea,2660217134592,1983-04-28,"Strada Dan Oprea Nr. 293, Targu Frumos, 818486",Bistrița-Năsăud,0235 278 005,74:60:94:c7:50:c3,141.16.27.97,Arheolog
Măriuca,Barbu,8480118391526,1978-12-06,"Aleea Ioniță, Bistrita, 865141",Constanța,0730 157 072,54:dd:6f:c9:49:cb,191.67.68.240,Tubulator Naval
Casiana,Nistor,1570415103566,1929-02-10,"Strada Mocanu Nr. 817 Bl. 65  Sc. 53 Ap. 976, Tudora, 285451",Suceava,0726 877 962,8a:4a:3f:6d:22:7e,80.101.143.24,Sef Serviciu Tehnic Si Componente Nucleare
Flora,Popescu,6770230175183,2005-07-25,"Strada Mocanu Nr. 98, Homocea, 853909",Bistrița-Năsăud,0751 761 131,96:c2:d8:88:2c:35,69.32.188.64,Subsecretar De Stat
Eusebiu,Manole,4361007028021,1990-10-30,"Aleea Niță Nr. 813, Vatra Dornei, 643287",Bihor,0788 891 768,70:14:43:9a:fa:83,198.220.27.66,Inginer Electromecanic Minier
Marga,Eftimie,6820220247091,1955-11-11,"Drumul Manole Nr. 24, Fieni, 731074",București,0771 935 727,df:ba:a2:78:f1:53,26.46.56.215,Dispecer Centru De Alarma
Francisc,Ene,4790308466474,1926-07-22,"Intrarea Popescu, Pascani, 188502",Suceava,0250 040 734,bb:2f:26:92:94:ab,44.241.224.225,Subinginer Agronom
Sinică,Tomescu,4521222163020,1941-10-05,"Strada Pop Nr. 47, Santana, 881094",Tulcea,0733 792 245,1a:4a:88:2b:73:f6,77.23.72.36,Distilator Rachiuri Naturale
Daiana,Pușcașu,8650719227620,1934-04-30,"Bulevardul Marina Voinea, Peris, 521277",Iași,0256 101 917,1e:29:9d:a0:66:37,47.204.39.70,"Creator, Modelier Mase Plastice"
Theodor,Stan,6790508304588,2017-01-27,"Aleea Tabacu, Baia Mare, 546093",Vaslui,0752 118 558,53:95:f9:bb:b1:7b,215.34.41.31,Specialist Sisteme De Calificare
Simona,Dochioiu,3411031295986,1944-10-18,"Aleea Remus Stoica Nr. 128 Bl. 95  Sc. 70 Ap. 689, Rodna, 838907",Maramureș,0728 191 618,d7:0b:07:8c:90:ed,63.158.229.149,Asistent De Cercetare In Stiinta Materialelor
Arina,Eftimie,1970806112753,1931-01-20,"Strada Fabiana Nemeș, Targu Ocna, 668060",Tulcea,0247 995 350,87:01:07:78:7f:03,220.246.110.99,Grafician
Malvina,Stoica,2530203068768,1995-04-06,"Bulevardul Ardelean, Vatra Dornei, 189517",Iași,0737 643 000,f2:5f:6f:be:2a:ae,8.2.194.196,Video-Jockey
Liana,Ionescu,2711009250294,1919-07-20,"Strada Stan Nr. 32, Deta, 350112",Dolj,0244 746 550,94:29:5a:02:f8:de,71.225.174.221,Inspector Sanitar
Zina,Albu,4740406451977,1948-07-03,"Bulevardul Dinu Nr. 88, Fetesti, 339277",Dolj,0744 196 968,ee:92:8e:d4:0a:6f,19.61.13.18,Frezor-Montator Clisee
Anatolie,Popa,8170221356684,1978-09-25,"Strada Voinea Nr. 21, Modelu, 195534",Teleorman,0753 255 322,6e:c4:c8:02:b9:9c,212.199.198.7,Coordonator In Materie De Securitate Si Sanatate In Munca (Studii Medii)
Iridenta,Ene,8180821241835,1940-07-17,"Soseaua Aanei Nr. 70 Bl. 52  Sc. 53 Ap. 976, Maieru, 691615",Arad,0250 081 402,ab:93:0f:b5:6b:34,112.9.164.169,Proiectant Sisteme Informatice
Anastasia,Barbu,2740903146621,1963-11-01,"Strada Liana Nemeș, Vicovu de Jos, 942421",Satu Mare,0784 162 532,92:73:cb:1d:cf:3b,104.138.51.199,Saltelar
Paulica,Diaconu,7341131345301,1934-04-05,"Strada Stan Nr. 11, Pitesti, 306532",Vaslui,0253 596 805,93:26:4c:5e:e9:0e,200.71.103.149,Protopop
